START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1629385200000,1629385320000,UTC+0900,2021-08-20 00:00:00,2021-08-20 00:02:00,46.0,0.0,PHONE_ONLY,46.0,2
1629386100000,1629386160000,UTC+0900,2021-08-20 00:15:00,2021-08-20 00:16:00,12.0,0.0,PHONE_ONLY,12.0,1
1629388680000,1629388800000,UTC+0900,2021-08-20 00:58:00,2021-08-20 01:00:00,26.0,0.0,PHONE_ONLY,26.0,2
1629389160000,1629389280000,UTC+0900,2021-08-20 01:06:00,2021-08-20 01:08:00,45.0,0.0,PHONE_ONLY,45.0,2
1629404280000,1629404400000,UTC+0900,2021-08-20 05:18:00,2021-08-20 05:20:00,34.0,0.0,PHONE_ONLY,34.0,2
1629404460000,1629404520000,UTC+0900,2021-08-20 05:21:00,2021-08-20 05:22:00,36.0,0.0,PHONE_ONLY,36.0,1
1629405600000,1629405660000,UTC+0900,2021-08-20 05:40:00,2021-08-20 05:41:00,18.0,0.0,PHONE_ONLY,18.0,1
1629406140000,1629406200000,UTC+0900,2021-08-20 05:49:00,2021-08-20 05:50:00,0.0,0.0,BOTH,0.0,1
1629406320000,1629406560000,UTC+0900,2021-08-20 05:52:00,2021-08-20 05:56:00,138.0,0.0,PHONE_ONLY,138.0,4
1629408240000,1629408540000,UTC+0900,2021-08-20 06:24:00,2021-08-20 06:29:00,168.0,0.0,PHONE_ONLY,168.0,5
1629408660000,1629408720000,UTC+0900,2021-08-20 06:31:00,2021-08-20 06:32:00,29.0,0.0,PHONE_ONLY,29.0,1
1629409200000,1629409260000,UTC+0900,2021-08-20 06:40:00,2021-08-20 06:41:00,11.0,0.0,PHONE_ONLY,11.0,1
1629409320000,1629410100000,UTC+0900,2021-08-20 06:42:00,2021-08-20 06:55:00,846.0,0.0,PHONE_ONLY,846.0,13
1629410160000,1629410220000,UTC+0900,2021-08-20 06:56:00,2021-08-20 06:57:00,54.0,0.0,PHONE_ONLY,54.0,1
1629410340000,1629410400000,UTC+0900,2021-08-20 06:59:00,2021-08-20 07:00:00,38.0,0.0,PHONE_ONLY,38.0,1
1629410580000,1629410880000,UTC+0900,2021-08-20 07:03:00,2021-08-20 07:08:00,183.0,0.0,PHONE_ONLY,183.0,5
1629413520000,1629413700000,UTC+0900,2021-08-20 07:52:00,2021-08-20 07:55:00,92.0,0.0,PHONE_ONLY,92.0,3
1629413760000,1629413820000,UTC+0900,2021-08-20 07:56:00,2021-08-20 07:57:00,67.0,0.0,PHONE_ONLY,67.0,1
1629416460000,1629416820000,UTC+0900,2021-08-20 08:41:00,2021-08-20 08:47:00,175.0,0.0,PHONE_ONLY,175.0,6
1629417060000,1629417300000,UTC+0900,2021-08-20 08:51:00,2021-08-20 08:55:00,235.0,0.0,PHONE_ONLY,235.0,4
1629417960000,1629418080000,UTC+0900,2021-08-20 09:06:00,2021-08-20 09:08:00,112.0,0.0,PHONE_ONLY,112.0,2
1629418200000,1629418740000,UTC+0900,2021-08-20 09:10:00,2021-08-20 09:19:00,370.0,0.0,PHONE_ONLY,370.0,9
1629418860000,1629419040000,UTC+0900,2021-08-20 09:21:00,2021-08-20 09:24:00,71.0,0.0,PHONE_ONLY,71.0,3
