START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1648220460000,1648220580000,UTC+0900,2022-03-26 00:01:00,2022-03-26 00:03:00,53.0,0.0,PHONE_ONLY,53.0,2
1648220700000,1648220760000,UTC+0900,2022-03-26 00:05:00,2022-03-26 00:06:00,13.0,0.0,PHONE_ONLY,13.0,1
1648220820000,1648220940000,UTC+0900,2022-03-26 00:07:00,2022-03-26 00:09:00,26.0,24.0,BOTH,25.0,2
1648221120000,1648221420000,UTC+0900,2022-03-26 00:12:00,2022-03-26 00:17:00,142.0,109.0,BOTH,125.5,5
1648221540000,1648221780000,UTC+0900,2022-03-26 00:19:00,2022-03-26 00:23:00,146.0,75.0,BOTH,110.5,4
1648221840000,1648222380000,UTC+0900,2022-03-26 00:24:00,2022-03-26 00:33:00,383.0,367.0,BOTH,375.0,9
1648222440000,1648222620000,UTC+0900,2022-03-26 00:34:00,2022-03-26 00:37:00,0.0,96.0,WEARABLE_ONLY,96.0,3
1648223040000,1648223100000,UTC+0900,2022-03-26 00:44:00,2022-03-26 00:45:00,8.0,0.0,PHONE_ONLY,8.0,1
1648223640000,1648223760000,UTC+0900,2022-03-26 00:54:00,2022-03-26 00:56:00,0.0,23.0,WEARABLE_ONLY,23.0,2
1648223820000,1648223940000,UTC+0900,2022-03-26 00:57:00,2022-03-26 00:59:00,0.0,30.0,WEARABLE_ONLY,30.0,2
1648224000000,1648224060000,UTC+0900,2022-03-26 01:00:00,2022-03-26 01:01:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1648224120000,1648224180000,UTC+0900,2022-03-26 01:02:00,2022-03-26 01:03:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1648224240000,1648224360000,UTC+0900,2022-03-26 01:04:00,2022-03-26 01:06:00,0.0,39.0,WEARABLE_ONLY,39.0,2
1648224420000,1648224540000,UTC+0900,2022-03-26 01:07:00,2022-03-26 01:09:00,0.0,60.0,WEARABLE_ONLY,60.0,2
1648224600000,1648224720000,UTC+0900,2022-03-26 01:10:00,2022-03-26 01:12:00,0.0,54.0,WEARABLE_ONLY,54.0,2
1648225800000,1648225860000,UTC+0900,2022-03-26 01:30:00,2022-03-26 01:31:00,16.0,0.0,PHONE_ONLY,16.0,1
