START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1626363900000,1626363960000,UTC+0900,2021-07-16 00:45:00,2021-07-16 00:46:00,17.0,0.0,PHONE_ONLY,17.0,1
1626393720000,1626394500000,UTC+0900,2021-07-16 09:02:00,2021-07-16 09:15:00,1164.0,1267.0,BOTH,1215.5,13
1626394920000,1626395340000,UTC+0900,2021-07-16 09:22:00,2021-07-16 09:29:00,579.0,604.0,BOTH,591.5,7
1626395460000,1626395520000,UTC+0900,2021-07-16 09:31:00,2021-07-16 09:32:00,10.0,0.0,PHONE_ONLY,10.0,1
1626395580000,1626395760000,UTC+0900,2021-07-16 09:33:00,2021-07-16 09:36:00,52.0,118.0,BOTH,85.0,3
1626395880000,1626395940000,UTC+0900,2021-07-16 09:38:00,2021-07-16 09:39:00,0.0,24.0,WEARABLE_ONLY,24.0,1
1626396000000,1626396180000,UTC+0900,2021-07-16 09:40:00,2021-07-16 09:43:00,31.0,141.0,BOTH,86.0,3
1626397200000,1626397260000,UTC+0900,2021-07-16 10:00:00,2021-07-16 10:01:00,0.0,23.0,WEARABLE_ONLY,23.0,1
1626397380000,1626397440000,UTC+0900,2021-07-16 10:03:00,2021-07-16 10:04:00,0.0,36.0,WEARABLE_ONLY,36.0,1
1626397620000,1626397680000,UTC+0900,2021-07-16 10:07:00,2021-07-16 10:08:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1626398940000,1626399060000,UTC+0900,2021-07-16 10:29:00,2021-07-16 10:31:00,0.0,48.0,WEARABLE_ONLY,48.0,2
1626399120000,1626399180000,UTC+0900,2021-07-16 10:32:00,2021-07-16 10:33:00,0.0,32.0,WEARABLE_ONLY,32.0,1
1626399780000,1626399900000,UTC+0900,2021-07-16 10:43:00,2021-07-16 10:45:00,0.0,64.0,WEARABLE_ONLY,64.0,2
1626400320000,1626400440000,UTC+0900,2021-07-16 10:52:00,2021-07-16 10:54:00,0.0,104.0,WEARABLE_ONLY,104.0,2
1626402660000,1626402840000,UTC+0900,2021-07-16 11:31:00,2021-07-16 11:34:00,0.0,35.0,WEARABLE_ONLY,35.0,3
