START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1636383780000,1636383840000,UTC+0900,2021-11-09 00:03:00,2021-11-09 00:04:00,13.0,0.0,PHONE_ONLY,13.0,1
1636384200000,1636384260000,UTC+0900,2021-11-09 00:10:00,2021-11-09 00:11:00,30.0,0.0,PHONE_ONLY,30.0,1
1636384680000,1636384860000,UTC+0900,2021-11-09 00:18:00,2021-11-09 00:21:00,225.0,231.0,BOTH,228.0,3
1636384920000,1636385100000,UTC+0900,2021-11-09 00:22:00,2021-11-09 00:25:00,101.0,88.0,BOTH,94.5,3
1636392420000,1636392480000,UTC+0900,2021-11-09 02:27:00,2021-11-09 02:28:00,48.0,0.0,PHONE_ONLY,48.0,1
1636393500000,1636393620000,UTC+0900,2021-11-09 02:45:00,2021-11-09 02:47:00,74.0,17.0,BOTH,45.5,2
1636393920000,1636394040000,UTC+0900,2021-11-09 02:52:00,2021-11-09 02:54:00,15.0,49.0,BOTH,32.0,2
1636398000000,1636400160000,UTC+0900,2021-11-09 04:00:00,2021-11-09 04:36:00,2822.0,2905.0,BOTH,2863.5,36
1636401420000,1636401480000,UTC+0900,2021-11-09 04:57:00,2021-11-09 04:58:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1636405380000,1636405440000,UTC+0900,2021-11-09 06:03:00,2021-11-09 06:04:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1636408620000,1636408680000,UTC+0900,2021-11-09 06:57:00,2021-11-09 06:58:00,10.0,0.0,PHONE_ONLY,10.0,1
1636410540000,1636410600000,UTC+0900,2021-11-09 07:29:00,2021-11-09 07:30:00,16.0,0.0,PHONE_ONLY,16.0,1
1636410660000,1636410780000,UTC+0900,2021-11-09 07:31:00,2021-11-09 07:33:00,21.0,28.0,BOTH,24.5,2
1636411140000,1636411200000,UTC+0900,2021-11-09 07:39:00,2021-11-09 07:40:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1636411740000,1636411800000,UTC+0900,2021-11-09 07:49:00,2021-11-09 07:50:00,27.0,32.0,BOTH,29.5,1
1636413420000,1636413480000,UTC+0900,2021-11-09 08:17:00,2021-11-09 08:18:00,8.0,0.0,PHONE_ONLY,8.0,1
1636413600000,1636413900000,UTC+0900,2021-11-09 08:20:00,2021-11-09 08:25:00,395.0,392.0,BOTH,393.5,5
1636414560000,1636414800000,UTC+0900,2021-11-09 08:36:00,2021-11-09 08:40:00,103.0,72.0,BOTH,87.5,4
1636414920000,1636415100000,UTC+0900,2021-11-09 08:42:00,2021-11-09 08:45:00,0.0,39.0,WEARABLE_ONLY,39.0,3
1636415220000,1636415280000,UTC+0900,2021-11-09 08:47:00,2021-11-09 08:48:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1636416480000,1636416540000,UTC+0900,2021-11-09 09:08:00,2021-11-09 09:09:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1636416780000,1636416900000,UTC+0900,2021-11-09 09:13:00,2021-11-09 09:15:00,0.0,20.0,WEARABLE_ONLY,20.0,2
1636440960000,1636441020000,UTC+0900,2021-11-09 15:56:00,2021-11-09 15:57:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1636447980000,1636448040000,UTC+0900,2021-11-09 17:53:00,2021-11-09 17:54:00,0.0,31.0,WEARABLE_ONLY,31.0,1
1636448580000,1636448700000,UTC+0900,2021-11-09 18:03:00,2021-11-09 18:05:00,0.0,26.0,WEARABLE_ONLY,26.0,2
