START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1649259000000,1649259060000,UTC+0900,2022-04-07 00:30:00,2022-04-07 00:31:00,15.0,0.0,PHONE_ONLY,15.0,1
1649285820000,1649286060000,UTC+0900,2022-04-07 07:57:00,2022-04-07 08:01:00,157.0,160.0,BOTH,158.5,4
1649287200000,1649287320000,UTC+0900,2022-04-07 08:20:00,2022-04-07 08:22:00,121.0,104.0,BOTH,112.5,2
1649287380000,1649287500000,UTC+0900,2022-04-07 08:23:00,2022-04-07 08:25:00,77.0,84.0,BOTH,80.5,2
1649289420000,1649289480000,UTC+0900,2022-04-07 08:57:00,2022-04-07 08:58:00,46.0,0.0,PHONE_ONLY,46.0,1
1649289540000,1649289660000,UTC+0900,2022-04-07 08:59:00,2022-04-07 09:01:00,43.0,17.0,BOTH,30.0,2
1649289900000,1649290080000,UTC+0900,2022-04-07 09:05:00,2022-04-07 09:08:00,35.0,7.0,BOTH,21.0,3
1649290140000,1649290320000,UTC+0900,2022-04-07 09:09:00,2022-04-07 09:12:00,149.0,102.0,BOTH,125.5,3
1649290620000,1649290740000,UTC+0900,2022-04-07 09:17:00,2022-04-07 09:19:00,82.0,68.0,BOTH,75.0,2
1649290860000,1649291100000,UTC+0900,2022-04-07 09:21:00,2022-04-07 09:25:00,256.0,240.0,BOTH,248.0,4
1649291220000,1649291280000,UTC+0900,2022-04-07 09:27:00,2022-04-07 09:28:00,66.0,12.0,BOTH,39.0,1
1649292000000,1649292060000,UTC+0900,2022-04-07 09:40:00,2022-04-07 09:41:00,37.0,0.0,PHONE_ONLY,37.0,1
1649292840000,1649293080000,UTC+0900,2022-04-07 09:54:00,2022-04-07 09:58:00,116.0,107.0,BOTH,111.5,4
1649296500000,1649296560000,UTC+0900,2022-04-07 10:55:00,2022-04-07 10:56:00,9.0,0.0,PHONE_ONLY,9.0,1
1649296800000,1649296980000,UTC+0900,2022-04-07 11:00:00,2022-04-07 11:03:00,72.0,81.0,BOTH,76.5,3
1649297040000,1649297340000,UTC+0900,2022-04-07 11:04:00,2022-04-07 11:09:00,225.0,205.0,BOTH,215.0,5
1649297520000,1649297640000,UTC+0900,2022-04-07 11:12:00,2022-04-07 11:14:00,46.0,37.0,BOTH,41.5,2
1649298600000,1649298720000,UTC+0900,2022-04-07 11:30:00,2022-04-07 11:32:00,56.0,44.0,BOTH,50.0,2
