START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1636822740000,1636822800000,UTC+0900,2021-11-14 01:59:00,2021-11-14 02:00:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1636826280000,1636826400000,UTC+0900,2021-11-14 02:58:00,2021-11-14 03:00:00,35.0,39.0,BOTH,37.0,2
1636863240000,1636863300000,UTC+0900,2021-11-14 13:14:00,2021-11-14 13:15:00,13.0,0.0,PHONE_ONLY,13.0,1
1636865220000,1636865280000,UTC+0900,2021-11-14 13:47:00,2021-11-14 13:48:00,12.0,0.0,PHONE_ONLY,12.0,1
1636865760000,1636865820000,UTC+0900,2021-11-14 13:56:00,2021-11-14 13:57:00,8.0,0.0,PHONE_ONLY,8.0,1
1636873260000,1636873320000,UTC+0900,2021-11-14 16:01:00,2021-11-14 16:02:00,6.0,0.0,PHONE_ONLY,6.0,1
1636877820000,1636877880000,UTC+0900,2021-11-14 17:17:00,2021-11-14 17:18:00,22.0,11.0,BOTH,16.5,1
1636878000000,1636878060000,UTC+0900,2021-11-14 17:20:00,2021-11-14 17:21:00,8.0,0.0,PHONE_ONLY,8.0,1
1636878720000,1636878780000,UTC+0900,2021-11-14 17:32:00,2021-11-14 17:33:00,9.0,0.0,PHONE_ONLY,9.0,1
1636878840000,1636879980000,UTC+0900,2021-11-14 17:34:00,2021-11-14 17:53:00,1275.0,1292.0,BOTH,1283.5,19
1636880040000,1636880820000,UTC+0900,2021-11-14 17:54:00,2021-11-14 18:07:00,1166.0,1150.0,BOTH,1158.0,13
1636880940000,1636881000000,UTC+0900,2021-11-14 18:09:00,2021-11-14 18:10:00,10.0,0.0,PHONE_ONLY,10.0,1
1636881060000,1636881180000,UTC+0900,2021-11-14 18:11:00,2021-11-14 18:13:00,20.0,14.0,BOTH,17.0,2
1636882020000,1636882080000,UTC+0900,2021-11-14 18:27:00,2021-11-14 18:28:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1636888200000,1636888260000,UTC+0900,2021-11-14 20:10:00,2021-11-14 20:11:00,0.0,18.0,WEARABLE_ONLY,18.0,1
1636891740000,1636891800000,UTC+0900,2021-11-14 21:09:00,2021-11-14 21:10:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1636898160000,1636898220000,UTC+0900,2021-11-14 22:56:00,2021-11-14 22:57:00,0.0,17.0,WEARABLE_ONLY,17.0,1
1636946160000,1636946340000,UTC+0900,2021-11-15 12:16:00,2021-11-15 12:19:00,123.0,0.0,PHONE_ONLY,123.0,3
1636953540000,1636953840000,UTC+0900,2021-11-15 14:19:00,2021-11-15 14:24:00,359.0,0.0,PHONE_ONLY,359.0,5
1636953960000,1636954920000,UTC+0900,2021-11-15 14:26:00,2021-11-15 14:42:00,1467.0,0.0,PHONE_ONLY,1467.0,16
1636973100000,1636973160000,UTC+0900,2021-11-15 19:45:00,2021-11-15 19:46:00,0.0,23.0,WEARABLE_ONLY,23.0,1
1636973940000,1636974000000,UTC+0900,2021-11-15 19:59:00,2021-11-15 20:00:00,13.0,0.0,PHONE_ONLY,13.0,1
1636974420000,1636974480000,UTC+0900,2021-11-15 20:07:00,2021-11-15 20:08:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1636975380000,1636975440000,UTC+0900,2021-11-15 20:23:00,2021-11-15 20:24:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1636975680000,1636975740000,UTC+0900,2021-11-15 20:28:00,2021-11-15 20:29:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1636979820000,1636979940000,UTC+0900,2021-11-15 21:37:00,2021-11-15 21:39:00,0.0,28.0,WEARABLE_ONLY,28.0,2
1636981140000,1636981260000,UTC+0900,2021-11-15 21:59:00,2021-11-15 22:01:00,24.0,30.0,BOTH,27.0,2
1636981440000,1636981560000,UTC+0900,2021-11-15 22:04:00,2021-11-15 22:06:00,8.0,40.0,BOTH,24.0,2
1636984800000,1636984860000,UTC+0900,2021-11-15 23:00:00,2021-11-15 23:01:00,7.0,0.0,PHONE_ONLY,7.0,1
1636987020000,1636987080000,UTC+0900,2021-11-15 23:37:00,2021-11-15 23:38:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1636987140000,1636987260000,UTC+0900,2021-11-15 23:39:00,2021-11-15 23:41:00,11.0,18.0,BOTH,14.5,2
1637015400000,1637015460000,UTC+0900,2021-11-16 07:30:00,2021-11-16 07:31:00,6.0,0.0,PHONE_ONLY,6.0,1
1637020320000,1637020440000,UTC+0900,2021-11-16 08:52:00,2021-11-16 08:54:00,20.0,0.0,PHONE_ONLY,20.0,2
1637020680000,1637020740000,UTC+0900,2021-11-16 08:58:00,2021-11-16 08:59:00,19.0,0.0,PHONE_ONLY,19.0,1
