START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1634430480000,1634430540000,UTC+0900,2021-10-17 09:28:00,2021-10-17 09:29:00,13.0,0.0,PHONE_ONLY,13.0,1
1634431020000,1634431080000,UTC+0900,2021-10-17 09:37:00,2021-10-17 09:38:00,0.0,62.0,WEARABLE_ONLY,62.0,1
1634431200000,1634431260000,UTC+0900,2021-10-17 09:40:00,2021-10-17 09:41:00,0.0,0.0,BOTH,0.0,1
1634431620000,1634431680000,UTC+0900,2021-10-17 09:47:00,2021-10-17 09:48:00,0.0,21.0,WEARABLE_ONLY,21.0,1
1634431740000,1634431860000,UTC+0900,2021-10-17 09:49:00,2021-10-17 09:51:00,0.0,25.0,WEARABLE_ONLY,25.0,2
1634433120000,1634433240000,UTC+0900,2021-10-17 10:12:00,2021-10-17 10:14:00,0.0,69.0,WEARABLE_ONLY,69.0,2
1634439060000,1634439240000,UTC+0900,2021-10-17 11:51:00,2021-10-17 11:54:00,0.0,59.0,WEARABLE_ONLY,59.0,3
1634439720000,1634439780000,UTC+0900,2021-10-17 12:02:00,2021-10-17 12:03:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1634440020000,1634440080000,UTC+0900,2021-10-17 12:07:00,2021-10-17 12:08:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634440680000,1634440860000,UTC+0900,2021-10-17 12:18:00,2021-10-17 12:21:00,0.0,40.0,WEARABLE_ONLY,40.0,3
1634440920000,1634440980000,UTC+0900,2021-10-17 12:22:00,2021-10-17 12:23:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634441160000,1634441700000,UTC+0900,2021-10-17 12:26:00,2021-10-17 12:35:00,19.0,440.0,BOTH,229.5,9
1634442540000,1634442720000,UTC+0900,2021-10-17 12:49:00,2021-10-17 12:52:00,0.0,67.0,WEARABLE_ONLY,67.0,3
1634443020000,1634443140000,UTC+0900,2021-10-17 12:57:00,2021-10-17 12:59:00,0.0,42.0,WEARABLE_ONLY,42.0,2
1634443200000,1634443440000,UTC+0900,2021-10-17 13:00:00,2021-10-17 13:04:00,17.0,53.0,BOTH,35.0,4
1634443680000,1634443920000,UTC+0900,2021-10-17 13:08:00,2021-10-17 13:12:00,72.0,118.0,BOTH,95.0,4
1634445000000,1634445060000,UTC+0900,2021-10-17 13:30:00,2021-10-17 13:31:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1634445720000,1634448840000,UTC+0900,2021-10-17 13:42:00,2021-10-17 14:34:00,4351.0,4402.0,BOTH,4376.5,52
1634450040000,1634453160000,UTC+0900,2021-10-17 14:54:00,2021-10-17 15:46:00,4688.0,4650.0,BOTH,4669.0,52
1634454480000,1634454780000,UTC+0900,2021-10-17 16:08:00,2021-10-17 16:13:00,154.0,126.0,BOTH,140.0,5
1634455020000,1634455080000,UTC+0900,2021-10-17 16:17:00,2021-10-17 16:18:00,8.0,0.0,PHONE_ONLY,8.0,1
1634455560000,1634455680000,UTC+0900,2021-10-17 16:26:00,2021-10-17 16:28:00,51.0,24.0,BOTH,37.5,2
1634456640000,1634456760000,UTC+0900,2021-10-17 16:44:00,2021-10-17 16:46:00,126.0,116.0,BOTH,121.0,2
1634458140000,1634458440000,UTC+0900,2021-10-17 17:09:00,2021-10-17 17:14:00,67.0,118.0,BOTH,92.5,5
1634459700000,1634459760000,UTC+0900,2021-10-17 17:35:00,2021-10-17 17:36:00,0.0,0.0,BOTH,0.0,1
1634460660000,1634460720000,UTC+0900,2021-10-17 17:51:00,2021-10-17 17:52:00,10.0,0.0,PHONE_ONLY,10.0,1
1634466060000,1634466180000,UTC+0900,2021-10-17 19:21:00,2021-10-17 19:23:00,46.0,0.0,PHONE_ONLY,46.0,2
1634476680000,1634476740000,UTC+0900,2021-10-17 22:18:00,2021-10-17 22:19:00,19.0,0.0,PHONE_ONLY,19.0,1
1634477580000,1634477820000,UTC+0900,2021-10-17 22:33:00,2021-10-17 22:37:00,40.0,0.0,PHONE_ONLY,40.0,4
1634508120000,1634508180000,UTC+0900,2021-10-18 07:02:00,2021-10-18 07:03:00,13.0,0.0,PHONE_ONLY,13.0,1
1634509380000,1634509440000,UTC+0900,2021-10-18 07:23:00,2021-10-18 07:24:00,7.0,0.0,PHONE_ONLY,7.0,1
1634509560000,1634509620000,UTC+0900,2021-10-18 07:26:00,2021-10-18 07:27:00,11.0,0.0,PHONE_ONLY,11.0,1
1634511660000,1634511720000,UTC+0900,2021-10-18 08:01:00,2021-10-18 08:02:00,18.0,0.0,PHONE_ONLY,18.0,1
1634511780000,1634511960000,UTC+0900,2021-10-18 08:03:00,2021-10-18 08:06:00,111.0,137.0,BOTH,124.0,3
1634513280000,1634513340000,UTC+0900,2021-10-18 08:28:00,2021-10-18 08:29:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634513460000,1634513940000,UTC+0900,2021-10-18 08:31:00,2021-10-18 08:39:00,516.0,493.0,BOTH,504.5,8
1634515140000,1634515500000,UTC+0900,2021-10-18 08:59:00,2021-10-18 09:05:00,124.0,161.0,BOTH,142.5,6
1634515620000,1634515680000,UTC+0900,2021-10-18 09:07:00,2021-10-18 09:08:00,0.0,32.0,WEARABLE_ONLY,32.0,1
1634515740000,1634516100000,UTC+0900,2021-10-18 09:09:00,2021-10-18 09:15:00,0.0,146.0,WEARABLE_ONLY,146.0,6
1634516160000,1634516340000,UTC+0900,2021-10-18 09:16:00,2021-10-18 09:19:00,0.0,85.0,WEARABLE_ONLY,85.0,3
1634516400000,1634516580000,UTC+0900,2021-10-18 09:20:00,2021-10-18 09:23:00,43.0,80.0,BOTH,61.5,3
1634518740000,1634519160000,UTC+0900,2021-10-18 09:59:00,2021-10-18 10:06:00,336.0,344.0,BOTH,340.0,7
1634519220000,1634519400000,UTC+0900,2021-10-18 10:07:00,2021-10-18 10:10:00,0.0,124.0,WEARABLE_ONLY,124.0,3
1634519460000,1634519640000,UTC+0900,2021-10-18 10:11:00,2021-10-18 10:14:00,0.0,118.0,WEARABLE_ONLY,118.0,3
1634520000000,1634520180000,UTC+0900,2021-10-18 10:20:00,2021-10-18 10:23:00,0.0,64.0,WEARABLE_ONLY,64.0,3
1634520240000,1634520360000,UTC+0900,2021-10-18 10:24:00,2021-10-18 10:26:00,0.0,33.0,WEARABLE_ONLY,33.0,2
1634520420000,1634520480000,UTC+0900,2021-10-18 10:27:00,2021-10-18 10:28:00,0.0,20.0,WEARABLE_ONLY,20.0,1
1634520540000,1634520960000,UTC+0900,2021-10-18 10:29:00,2021-10-18 10:36:00,0.0,224.0,WEARABLE_ONLY,224.0,7
1634521020000,1634521140000,UTC+0900,2021-10-18 10:37:00,2021-10-18 10:39:00,0.0,36.0,WEARABLE_ONLY,36.0,2
1634521200000,1634521440000,UTC+0900,2021-10-18 10:40:00,2021-10-18 10:44:00,165.0,138.0,BOTH,151.5,4
1634522340000,1634523480000,UTC+0900,2021-10-18 10:59:00,2021-10-18 11:18:00,259.0,513.0,BOTH,386.0,19
1634523540000,1634524080000,UTC+0900,2021-10-18 11:19:00,2021-10-18 11:28:00,44.0,253.0,BOTH,148.5,9
1634524140000,1634524440000,UTC+0900,2021-10-18 11:29:00,2021-10-18 11:34:00,321.0,304.0,BOTH,312.5,5
1634524800000,1634524860000,UTC+0900,2021-10-18 11:40:00,2021-10-18 11:41:00,50.0,43.0,BOTH,46.5,1
1634524920000,1634525580000,UTC+0900,2021-10-18 11:42:00,2021-10-18 11:53:00,484.0,510.0,BOTH,497.0,11
1634525940000,1634526180000,UTC+0900,2021-10-18 11:59:00,2021-10-18 12:03:00,102.0,120.0,BOTH,111.0,4
1634528520000,1634528580000,UTC+0900,2021-10-18 12:42:00,2021-10-18 12:43:00,13.0,0.0,PHONE_ONLY,13.0,1
1634528760000,1634528880000,UTC+0900,2021-10-18 12:46:00,2021-10-18 12:48:00,24.0,0.0,PHONE_ONLY,24.0,2
1634528940000,1634529240000,UTC+0900,2021-10-18 12:49:00,2021-10-18 12:54:00,271.0,66.0,BOTH,168.5,5
1634529300000,1634529360000,UTC+0900,2021-10-18 12:55:00,2021-10-18 12:56:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1634529480000,1634529660000,UTC+0900,2021-10-18 12:58:00,2021-10-18 13:01:00,72.0,139.0,BOTH,105.5,3
1634529720000,1634530140000,UTC+0900,2021-10-18 13:02:00,2021-10-18 13:09:00,0.0,204.0,WEARABLE_ONLY,204.0,7
1634530200000,1634530500000,UTC+0900,2021-10-18 13:10:00,2021-10-18 13:15:00,0.0,205.0,WEARABLE_ONLY,205.0,5
1634530560000,1634530740000,UTC+0900,2021-10-18 13:16:00,2021-10-18 13:19:00,0.0,68.0,WEARABLE_ONLY,68.0,3
1634530800000,1634531220000,UTC+0900,2021-10-18 13:20:00,2021-10-18 13:27:00,314.0,354.0,BOTH,334.0,7
1634532360000,1634532420000,UTC+0900,2021-10-18 13:46:00,2021-10-18 13:47:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1634533080000,1634534220000,UTC+0900,2021-10-18 13:58:00,2021-10-18 14:17:00,177.0,600.0,BOTH,388.5,19
1634535720000,1634535780000,UTC+0900,2021-10-18 14:42:00,2021-10-18 14:43:00,0.0,21.0,WEARABLE_ONLY,21.0,1
1634535840000,1634535900000,UTC+0900,2021-10-18 14:44:00,2021-10-18 14:45:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1634536620000,1634536860000,UTC+0900,2021-10-18 14:57:00,2021-10-18 15:01:00,272.0,265.0,BOTH,268.5,4
1634536980000,1634537340000,UTC+0900,2021-10-18 15:03:00,2021-10-18 15:09:00,83.0,175.0,BOTH,129.0,6
1634537400000,1634537460000,UTC+0900,2021-10-18 15:10:00,2021-10-18 15:11:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1634537520000,1634537640000,UTC+0900,2021-10-18 15:12:00,2021-10-18 15:14:00,0.0,54.0,WEARABLE_ONLY,54.0,2
1634537700000,1634537880000,UTC+0900,2021-10-18 15:15:00,2021-10-18 15:18:00,0.0,68.0,WEARABLE_ONLY,68.0,3
1634537940000,1634538120000,UTC+0900,2021-10-18 15:19:00,2021-10-18 15:22:00,48.0,55.0,BOTH,51.5,3
1634538180000,1634538360000,UTC+0900,2021-10-18 15:23:00,2021-10-18 15:26:00,112.0,120.0,BOTH,116.0,3
1634540340000,1634540880000,UTC+0900,2021-10-18 15:59:00,2021-10-18 16:08:00,162.0,249.0,BOTH,205.5,9
1634540940000,1634541000000,UTC+0900,2021-10-18 16:09:00,2021-10-18 16:10:00,0.0,41.0,WEARABLE_ONLY,41.0,1
1634541060000,1634541240000,UTC+0900,2021-10-18 16:11:00,2021-10-18 16:14:00,0.0,83.0,WEARABLE_ONLY,83.0,3
1634541300000,1634541660000,UTC+0900,2021-10-18 16:15:00,2021-10-18 16:21:00,21.0,145.0,BOTH,83.0,6
1634541720000,1634542020000,UTC+0900,2021-10-18 16:22:00,2021-10-18 16:27:00,158.0,113.0,BOTH,135.5,5
1634543520000,1634543580000,UTC+0900,2021-10-18 16:52:00,2021-10-18 16:53:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634544000000,1634544060000,UTC+0900,2021-10-18 17:00:00,2021-10-18 17:01:00,37.0,45.0,BOTH,41.0,1
1634544480000,1634544540000,UTC+0900,2021-10-18 17:08:00,2021-10-18 17:09:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1634545260000,1634545500000,UTC+0900,2021-10-18 17:21:00,2021-10-18 17:25:00,86.0,140.0,BOTH,113.0,4
1634547900000,1634547960000,UTC+0900,2021-10-18 18:05:00,2021-10-18 18:06:00,7.0,0.0,PHONE_ONLY,7.0,1
1634554380000,1634554500000,UTC+0900,2021-10-18 19:53:00,2021-10-18 19:55:00,27.0,0.0,PHONE_ONLY,27.0,2
1634558940000,1634559060000,UTC+0900,2021-10-18 21:09:00,2021-10-18 21:11:00,23.0,0.0,PHONE_ONLY,23.0,2
1634559480000,1634559600000,UTC+0900,2021-10-18 21:18:00,2021-10-18 21:20:00,24.0,0.0,PHONE_ONLY,24.0,2
1634561700000,1634561760000,UTC+0900,2021-10-18 21:55:00,2021-10-18 21:56:00,14.0,0.0,PHONE_ONLY,14.0,1
1634570220000,1634570280000,UTC+0900,2021-10-19 00:17:00,2021-10-19 00:18:00,10.0,0.0,PHONE_ONLY,10.0,1
1634570640000,1634570700000,UTC+0900,2021-10-19 00:24:00,2021-10-19 00:25:00,7.0,0.0,PHONE_ONLY,7.0,1
1634594580000,1634594640000,UTC+0900,2021-10-19 07:03:00,2021-10-19 07:04:00,9.0,0.0,PHONE_ONLY,9.0,1
1634595900000,1634596020000,UTC+0900,2021-10-19 07:25:00,2021-10-19 07:27:00,17.0,0.0,PHONE_ONLY,17.0,2
1634598060000,1634598360000,UTC+0900,2021-10-19 08:01:00,2021-10-19 08:06:00,124.0,158.0,BOTH,141.0,5
1634599800000,1634600160000,UTC+0900,2021-10-19 08:30:00,2021-10-19 08:36:00,499.0,490.0,BOTH,494.5,6
1634600280000,1634600340000,UTC+0900,2021-10-19 08:38:00,2021-10-19 08:39:00,7.0,0.0,PHONE_ONLY,7.0,1
1634601540000,1634601720000,UTC+0900,2021-10-19 08:59:00,2021-10-19 09:02:00,216.0,223.0,BOTH,219.5,3
1634601780000,1634603340000,UTC+0900,2021-10-19 09:03:00,2021-10-19 09:29:00,485.0,746.0,BOTH,615.5,26
1634603760000,1634603820000,UTC+0900,2021-10-19 09:36:00,2021-10-19 09:37:00,0.0,26.0,WEARABLE_ONLY,26.0,1
1634605080000,1634605200000,UTC+0900,2021-10-19 09:58:00,2021-10-19 10:00:00,65.0,88.0,BOTH,76.5,2
1634605260000,1634605560000,UTC+0900,2021-10-19 10:01:00,2021-10-19 10:06:00,0.0,125.0,WEARABLE_ONLY,125.0,5
1634605620000,1634606460000,UTC+0900,2021-10-19 10:07:00,2021-10-19 10:21:00,0.0,559.0,WEARABLE_ONLY,559.0,14
1634606520000,1634606820000,UTC+0900,2021-10-19 10:22:00,2021-10-19 10:27:00,109.0,153.0,BOTH,131.0,5
1634606880000,1634606940000,UTC+0900,2021-10-19 10:28:00,2021-10-19 10:29:00,0.0,17.0,WEARABLE_ONLY,17.0,1
1634608680000,1634609400000,UTC+0900,2021-10-19 10:58:00,2021-10-19 11:10:00,314.0,384.0,BOTH,349.0,12
1634609460000,1634609760000,UTC+0900,2021-10-19 11:11:00,2021-10-19 11:16:00,43.0,139.0,BOTH,91.0,5
1634609820000,1634610060000,UTC+0900,2021-10-19 11:17:00,2021-10-19 11:21:00,108.0,112.0,BOTH,110.0,4
1634610600000,1634611080000,UTC+0900,2021-10-19 11:30:00,2021-10-19 11:38:00,456.0,463.0,BOTH,459.5,8
1634611800000,1634611980000,UTC+0900,2021-10-19 11:50:00,2021-10-19 11:53:00,90.0,91.0,BOTH,90.5,3
1634612040000,1634612160000,UTC+0900,2021-10-19 11:54:00,2021-10-19 11:56:00,11.0,24.0,BOTH,17.5,2
1634612460000,1634612640000,UTC+0900,2021-10-19 12:01:00,2021-10-19 12:04:00,128.0,143.0,BOTH,135.5,3
1634612700000,1634612760000,UTC+0900,2021-10-19 12:05:00,2021-10-19 12:06:00,84.0,73.0,BOTH,78.5,1
1634612820000,1634612880000,UTC+0900,2021-10-19 12:07:00,2021-10-19 12:08:00,0.0,9.0,WEARABLE_ONLY,9.0,1
1634615040000,1634615160000,UTC+0900,2021-10-19 12:44:00,2021-10-19 12:46:00,86.0,90.0,BOTH,88.0,2
1634615700000,1634616540000,UTC+0900,2021-10-19 12:55:00,2021-10-19 13:09:00,480.0,597.0,BOTH,538.5,14
1634616600000,1634617020000,UTC+0900,2021-10-19 13:10:00,2021-10-19 13:17:00,0.0,230.0,WEARABLE_ONLY,230.0,7
1634617080000,1634617260000,UTC+0900,2021-10-19 13:18:00,2021-10-19 13:21:00,0.0,75.0,WEARABLE_ONLY,75.0,3
1634617320000,1634617620000,UTC+0900,2021-10-19 13:22:00,2021-10-19 13:27:00,107.0,124.0,BOTH,115.5,5
1634619480000,1634619600000,UTC+0900,2021-10-19 13:58:00,2021-10-19 14:00:00,74.0,56.0,BOTH,65.0,2
1634619660000,1634620020000,UTC+0900,2021-10-19 14:01:00,2021-10-19 14:07:00,0.0,171.0,WEARABLE_ONLY,171.0,6
1634620080000,1634620560000,UTC+0900,2021-10-19 14:08:00,2021-10-19 14:16:00,0.0,227.0,WEARABLE_ONLY,227.0,8
1634620620000,1634620800000,UTC+0900,2021-10-19 14:17:00,2021-10-19 14:20:00,0.0,64.0,WEARABLE_ONLY,64.0,3
1634620860000,1634620920000,UTC+0900,2021-10-19 14:21:00,2021-10-19 14:22:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634620980000,1634621100000,UTC+0900,2021-10-19 14:23:00,2021-10-19 14:25:00,66.0,48.0,BOTH,57.0,2
1634623080000,1634623140000,UTC+0900,2021-10-19 14:58:00,2021-10-19 14:59:00,43.0,36.0,BOTH,39.5,1
1634623260000,1634623740000,UTC+0900,2021-10-19 15:01:00,2021-10-19 15:09:00,147.0,256.0,BOTH,201.5,8
1634623800000,1634624580000,UTC+0900,2021-10-19 15:10:00,2021-10-19 15:23:00,164.0,302.0,BOTH,233.0,13
1634626680000,1634626800000,UTC+0900,2021-10-19 15:58:00,2021-10-19 16:00:00,97.0,103.0,BOTH,100.0,2
1634626860000,1634626980000,UTC+0900,2021-10-19 16:01:00,2021-10-19 16:03:00,66.0,87.0,BOTH,76.5,2
1634627040000,1634627880000,UTC+0900,2021-10-19 16:04:00,2021-10-19 16:18:00,222.0,312.0,BOTH,267.0,14
1634627940000,1634628240000,UTC+0900,2021-10-19 16:19:00,2021-10-19 16:24:00,181.0,147.0,BOTH,164.0,5
1634629920000,1634629980000,UTC+0900,2021-10-19 16:52:00,2021-10-19 16:53:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1634630400000,1634630460000,UTC+0900,2021-10-19 17:00:00,2021-10-19 17:01:00,37.0,34.0,BOTH,35.5,1
1634630580000,1634630640000,UTC+0900,2021-10-19 17:03:00,2021-10-19 17:04:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634631840000,1634631900000,UTC+0900,2021-10-19 17:24:00,2021-10-19 17:25:00,80.0,84.0,BOTH,82.0,1
1634631960000,1634632080000,UTC+0900,2021-10-19 17:26:00,2021-10-19 17:28:00,83.0,93.0,BOTH,88.0,2
1634632620000,1634632740000,UTC+0900,2021-10-19 17:37:00,2021-10-19 17:39:00,9.0,22.0,BOTH,15.5,2
1634633460000,1634633520000,UTC+0900,2021-10-19 17:51:00,2021-10-19 17:52:00,25.0,17.0,BOTH,21.0,1
1634633820000,1634633880000,UTC+0900,2021-10-19 17:57:00,2021-10-19 17:58:00,35.0,0.0,PHONE_ONLY,35.0,1
1634634180000,1634634360000,UTC+0900,2021-10-19 18:03:00,2021-10-19 18:06:00,83.0,70.0,BOTH,76.5,3
1634636040000,1634636100000,UTC+0900,2021-10-19 18:34:00,2021-10-19 18:35:00,8.0,0.0,PHONE_ONLY,8.0,1
1634637000000,1634637120000,UTC+0900,2021-10-19 18:50:00,2021-10-19 18:52:00,25.0,0.0,PHONE_ONLY,25.0,2
