START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1635201840000,1635202620000,UTC+0900,2021-10-26 07:44:00,2021-10-26 07:57:00,872.0,928.0,BOTH,900.0,13
1635202740000,1635202860000,UTC+0900,2021-10-26 07:59:00,2021-10-26 08:01:00,0.0,32.0,WEARABLE_ONLY,32.0,2
1635203940000,1635204060000,UTC+0900,2021-10-26 08:19:00,2021-10-26 08:21:00,0.0,65.0,WEARABLE_ONLY,65.0,2
1635204120000,1635204300000,UTC+0900,2021-10-26 08:22:00,2021-10-26 08:25:00,0.0,106.0,WEARABLE_ONLY,106.0,3
1635208140000,1635208680000,UTC+0900,2021-10-26 09:29:00,2021-10-26 09:38:00,302.0,318.0,BOTH,310.0,9
1635209460000,1635209580000,UTC+0900,2021-10-26 09:51:00,2021-10-26 09:53:00,96.0,111.0,BOTH,103.5,2
1635213240000,1635213300000,UTC+0900,2021-10-26 10:54:00,2021-10-26 10:55:00,63.0,49.0,BOTH,56.0,1
1635215340000,1635215700000,UTC+0900,2021-10-26 11:29:00,2021-10-26 11:35:00,140.0,118.0,BOTH,129.0,6
1635215880000,1635215940000,UTC+0900,2021-10-26 11:38:00,2021-10-26 11:39:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1635217500000,1635218100000,UTC+0900,2021-10-26 12:05:00,2021-10-26 12:15:00,747.0,683.0,BOTH,715.0,10
1635218160000,1635218220000,UTC+0900,2021-10-26 12:16:00,2021-10-26 12:17:00,18.0,0.0,PHONE_ONLY,18.0,1
1635218280000,1635219000000,UTC+0900,2021-10-26 12:18:00,2021-10-26 12:30:00,836.0,907.0,BOTH,871.5,12
1635219240000,1635219420000,UTC+0900,2021-10-26 12:34:00,2021-10-26 12:37:00,64.0,109.0,BOTH,86.5,3
1635220860000,1635220920000,UTC+0900,2021-10-26 13:01:00,2021-10-26 13:02:00,0.0,27.0,WEARABLE_ONLY,27.0,1
1635221400000,1635221640000,UTC+0900,2021-10-26 13:10:00,2021-10-26 13:14:00,127.0,110.0,BOTH,118.5,4
1635221700000,1635221760000,UTC+0900,2021-10-26 13:15:00,2021-10-26 13:16:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1635223140000,1635223440000,UTC+0900,2021-10-26 13:39:00,2021-10-26 13:44:00,0.0,126.0,WEARABLE_ONLY,126.0,5
1635223980000,1635224100000,UTC+0900,2021-10-26 13:53:00,2021-10-26 13:55:00,0.0,39.0,WEARABLE_ONLY,39.0,2
1635224460000,1635224640000,UTC+0900,2021-10-26 14:01:00,2021-10-26 14:04:00,0.0,91.0,WEARABLE_ONLY,91.0,3
1635225840000,1635225900000,UTC+0900,2021-10-26 14:24:00,2021-10-26 14:25:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1635227520000,1635227700000,UTC+0900,2021-10-26 14:52:00,2021-10-26 14:55:00,0.0,154.0,WEARABLE_ONLY,154.0,3
1635233040000,1635233100000,UTC+0900,2021-10-26 16:24:00,2021-10-26 16:25:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1635236160000,1635236640000,UTC+0900,2021-10-26 17:16:00,2021-10-26 17:24:00,641.0,414.0,BOTH,527.5,8
1635236700000,1635236760000,UTC+0900,2021-10-26 17:25:00,2021-10-26 17:26:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1635236820000,1635237120000,UTC+0900,2021-10-26 17:27:00,2021-10-26 17:32:00,292.0,326.0,BOTH,309.0,5
1635237240000,1635237600000,UTC+0900,2021-10-26 17:34:00,2021-10-26 17:40:00,446.0,428.0,BOTH,437.0,6
1635237720000,1635237840000,UTC+0900,2021-10-26 17:42:00,2021-10-26 17:44:00,0.0,102.0,WEARABLE_ONLY,102.0,2
1635286560000,1635286620000,UTC+0900,2021-10-27 07:16:00,2021-10-27 07:17:00,13.0,0.0,PHONE_ONLY,13.0,1
1635288240000,1635288720000,UTC+0900,2021-10-27 07:44:00,2021-10-27 07:52:00,892.0,0.0,PHONE_ONLY,892.0,8
1635301860000,1635302400000,UTC+0900,2021-10-27 11:31:00,2021-10-27 11:40:00,649.0,0.0,PHONE_ONLY,649.0,9
1635302520000,1635302580000,UTC+0900,2021-10-27 11:42:00,2021-10-27 11:43:00,9.0,0.0,PHONE_ONLY,9.0,1
1635304080000,1635304680000,UTC+0900,2021-10-27 12:08:00,2021-10-27 12:18:00,885.0,0.0,PHONE_ONLY,885.0,10
1635305160000,1635305640000,UTC+0900,2021-10-27 12:26:00,2021-10-27 12:34:00,611.0,0.0,PHONE_ONLY,611.0,8
1635305700000,1635306120000,UTC+0900,2021-10-27 12:35:00,2021-10-27 12:42:00,473.0,0.0,PHONE_ONLY,473.0,7
1635306300000,1635306360000,UTC+0900,2021-10-27 12:45:00,2021-10-27 12:46:00,50.0,0.0,PHONE_ONLY,50.0,1
1635306840000,1635306900000,UTC+0900,2021-10-27 12:54:00,2021-10-27 12:55:00,9.0,0.0,PHONE_ONLY,9.0,1
1635308100000,1635308160000,UTC+0900,2021-10-27 13:15:00,2021-10-27 13:16:00,13.0,0.0,PHONE_ONLY,13.0,1
1635316980000,1635317100000,UTC+0900,2021-10-27 15:43:00,2021-10-27 15:45:00,145.0,0.0,PHONE_ONLY,145.0,2
1635317340000,1635317520000,UTC+0900,2021-10-27 15:49:00,2021-10-27 15:52:00,127.0,0.0,PHONE_ONLY,127.0,3
1635321900000,1635322380000,UTC+0900,2021-10-27 17:05:00,2021-10-27 17:13:00,623.0,0.0,PHONE_ONLY,623.0,8
1635322440000,1635322620000,UTC+0900,2021-10-27 17:14:00,2021-10-27 17:17:00,44.0,0.0,PHONE_ONLY,44.0,3
1635322740000,1635322800000,UTC+0900,2021-10-27 17:19:00,2021-10-27 17:20:00,7.0,0.0,PHONE_ONLY,7.0,1
1635324660000,1635325020000,UTC+0900,2021-10-27 17:51:00,2021-10-27 17:57:00,350.0,0.0,PHONE_ONLY,350.0,6
1635325080000,1635325380000,UTC+0900,2021-10-27 17:58:00,2021-10-27 18:03:00,469.0,0.0,PHONE_ONLY,469.0,5
1635325680000,1635325740000,UTC+0900,2021-10-27 18:08:00,2021-10-27 18:09:00,18.0,0.0,PHONE_ONLY,18.0,1
1635327840000,1635328620000,UTC+0900,2021-10-27 18:44:00,2021-10-27 18:57:00,1002.0,0.0,PHONE_ONLY,1002.0,13
1635328680000,1635329280000,UTC+0900,2021-10-27 18:58:00,2021-10-27 19:08:00,883.0,0.0,PHONE_ONLY,883.0,10
1635329340000,1635330600000,UTC+0900,2021-10-27 19:09:00,2021-10-27 19:30:00,1226.0,0.0,PHONE_ONLY,1226.0,21
1635330660000,1635330960000,UTC+0900,2021-10-27 19:31:00,2021-10-27 19:36:00,312.0,0.0,PHONE_ONLY,312.0,5
1635331080000,1635331140000,UTC+0900,2021-10-27 19:38:00,2021-10-27 19:39:00,7.0,0.0,PHONE_ONLY,7.0,1
1635331200000,1635331320000,UTC+0900,2021-10-27 19:40:00,2021-10-27 19:42:00,32.0,0.0,PHONE_ONLY,32.0,2
1635331380000,1635331500000,UTC+0900,2021-10-27 19:43:00,2021-10-27 19:45:00,96.0,0.0,PHONE_ONLY,96.0,2
1635331560000,1635332400000,UTC+0900,2021-10-27 19:46:00,2021-10-27 20:00:00,870.0,0.0,PHONE_ONLY,870.0,14
1635332460000,1635332520000,UTC+0900,2021-10-27 20:01:00,2021-10-27 20:02:00,8.0,0.0,PHONE_ONLY,8.0,1
1635332580000,1635333360000,UTC+0900,2021-10-27 20:03:00,2021-10-27 20:16:00,981.0,0.0,PHONE_ONLY,981.0,13
1635333420000,1635333900000,UTC+0900,2021-10-27 20:17:00,2021-10-27 20:25:00,435.0,0.0,PHONE_ONLY,435.0,8
1635334080000,1635334380000,UTC+0900,2021-10-27 20:28:00,2021-10-27 20:33:00,342.0,0.0,PHONE_ONLY,342.0,5
1635334500000,1635334620000,UTC+0900,2021-10-27 20:35:00,2021-10-27 20:37:00,12.0,0.0,PHONE_ONLY,12.0,2
1635336720000,1635337200000,UTC+0900,2021-10-27 21:12:00,2021-10-27 21:20:00,735.0,0.0,PHONE_ONLY,735.0,8
1635374520000,1635375180000,UTC+0900,2021-10-28 07:42:00,2021-10-28 07:53:00,909.0,915.0,BOTH,912.0,11
1635381360000,1635381480000,UTC+0900,2021-10-28 09:36:00,2021-10-28 09:38:00,91.0,85.0,BOTH,88.0,2
1635381840000,1635382020000,UTC+0900,2021-10-28 09:44:00,2021-10-28 09:47:00,91.0,74.0,BOTH,82.5,3
1635382140000,1635382200000,UTC+0900,2021-10-28 09:49:00,2021-10-28 09:50:00,63.0,66.0,BOTH,64.5,1
1635382440000,1635382560000,UTC+0900,2021-10-28 09:54:00,2021-10-28 09:56:00,62.0,54.0,BOTH,58.0,2
1635384600000,1635384720000,UTC+0900,2021-10-28 10:30:00,2021-10-28 10:32:00,9.0,13.0,BOTH,11.0,2
1635388200000,1635388560000,UTC+0900,2021-10-28 11:30:00,2021-10-28 11:36:00,549.0,523.0,BOTH,536.0,6
1635388620000,1635389100000,UTC+0900,2021-10-28 11:37:00,2021-10-28 11:45:00,513.0,558.0,BOTH,535.5,8
1635389400000,1635389460000,UTC+0900,2021-10-28 11:50:00,2021-10-28 11:51:00,0.0,0.0,BOTH,0.0,1
1635390480000,1635390540000,UTC+0900,2021-10-28 12:08:00,2021-10-28 12:09:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1635390780000,1635391620000,UTC+0900,2021-10-28 12:13:00,2021-10-28 12:27:00,1088.0,1143.0,BOTH,1115.5,14
