START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1636576140000,1636576200000,UTC+0900,2021-11-11 05:29:00,2021-11-11 05:30:00,20.0,21.0,BOTH,20.5,1
1636576260000,1636576320000,UTC+0900,2021-11-11 05:31:00,2021-11-11 05:32:00,15.0,0.0,PHONE_ONLY,15.0,1
1636576380000,1636576500000,UTC+0900,2021-11-11 05:33:00,2021-11-11 05:35:00,55.0,39.0,BOTH,47.0,2
1636577640000,1636577820000,UTC+0900,2021-11-11 05:54:00,2021-11-11 05:57:00,20.0,23.0,BOTH,21.5,3
1636579200000,1636579260000,UTC+0900,2021-11-11 06:20:00,2021-11-11 06:21:00,13.0,0.0,PHONE_ONLY,13.0,1
1636579320000,1636579380000,UTC+0900,2021-11-11 06:22:00,2021-11-11 06:23:00,11.0,10.0,BOTH,10.5,1
1636579440000,1636579560000,UTC+0900,2021-11-11 06:24:00,2021-11-11 06:26:00,38.0,11.0,BOTH,24.5,2
1636580280000,1636580340000,UTC+0900,2021-11-11 06:38:00,2021-11-11 06:39:00,18.0,0.0,PHONE_ONLY,18.0,1
1636581300000,1636581360000,UTC+0900,2021-11-11 06:55:00,2021-11-11 06:56:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1636581420000,1636581540000,UTC+0900,2021-11-11 06:57:00,2021-11-11 06:59:00,0.0,37.0,WEARABLE_ONLY,37.0,2
1636584060000,1636584240000,UTC+0900,2021-11-11 07:41:00,2021-11-11 07:44:00,26.0,37.0,BOTH,31.5,3
1636585080000,1636585200000,UTC+0900,2021-11-11 07:58:00,2021-11-11 08:00:00,8.0,0.0,PHONE_ONLY,8.0,2
1636585260000,1636585380000,UTC+0900,2021-11-11 08:01:00,2021-11-11 08:03:00,14.0,47.0,BOTH,30.5,2
1636585440000,1636585500000,UTC+0900,2021-11-11 08:04:00,2021-11-11 08:05:00,0.0,23.0,WEARABLE_ONLY,23.0,1
1636585560000,1636586220000,UTC+0900,2021-11-11 08:06:00,2021-11-11 08:17:00,782.0,779.0,BOTH,780.5,11
1636586760000,1636587840000,UTC+0900,2021-11-11 08:26:00,2021-11-11 08:44:00,1353.0,1389.5,BOTH,1371.25,18
1636587900000,1636588080000,UTC+0900,2021-11-11 08:45:00,2021-11-11 08:48:00,25.0,21.0,BOTH,23.0,3
1636588800000,1636588860000,UTC+0900,2021-11-11 09:00:00,2021-11-11 09:01:00,62.0,47.0,BOTH,54.5,1
1636589520000,1636589700000,UTC+0900,2021-11-11 09:12:00,2021-11-11 09:15:00,72.0,72.0,BOTH,72.0,3
1636591020000,1636591080000,UTC+0900,2021-11-11 09:37:00,2021-11-11 09:38:00,0.0,28.0,WEARABLE_ONLY,28.0,1
1636593840000,1636594020000,UTC+0900,2021-11-11 10:24:00,2021-11-11 10:27:00,123.0,88.0,BOTH,105.5,3
1636594620000,1636594680000,UTC+0900,2021-11-11 10:37:00,2021-11-11 10:38:00,0.0,7.0,WEARABLE_ONLY,7.0,1
1636596360000,1636596420000,UTC+0900,2021-11-11 11:06:00,2021-11-11 11:07:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1636599240000,1636599660000,UTC+0900,2021-11-11 11:54:00,2021-11-11 12:01:00,527.0,535.0,BOTH,531.0,7
1636599840000,1636599900000,UTC+0900,2021-11-11 12:04:00,2021-11-11 12:05:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1636601640000,1636602120000,UTC+0900,2021-11-11 12:34:00,2021-11-11 12:42:00,488.0,505.0,BOTH,496.5,8
