START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1647984240000,1647984300000,UTC+0900,2022-03-23 06:24:00,2022-03-23 06:25:00,7.0,0.0,PHONE_ONLY,7.0,1
1648027920000,1648028280000,UTC+0900,2022-03-23 18:32:00,2022-03-23 18:38:00,48.0,197.0,BOTH,122.5,6
1648028340000,1648028820000,UTC+0900,2022-03-23 18:39:00,2022-03-23 18:47:00,580.0,601.0,BOTH,590.5,8
1648029600000,1648029900000,UTC+0900,2022-03-23 19:00:00,2022-03-23 19:05:00,358.0,339.0,BOTH,348.5,5
1648030500000,1648030740000,UTC+0900,2022-03-23 19:15:00,2022-03-23 19:19:00,223.0,210.0,BOTH,216.5,4
1648030800000,1648031460000,UTC+0900,2022-03-23 19:20:00,2022-03-23 19:31:00,1020.0,1012.0,BOTH,1016.0,11
1648032780000,1648032840000,UTC+0900,2022-03-23 19:53:00,2022-03-23 19:54:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1648035300000,1648035540000,UTC+0900,2022-03-23 20:35:00,2022-03-23 20:39:00,116.0,91.0,BOTH,103.5,4
1648037400000,1648037520000,UTC+0900,2022-03-23 21:10:00,2022-03-23 21:12:00,0.0,28.0,WEARABLE_ONLY,28.0,2
1648037640000,1648038060000,UTC+0900,2022-03-23 21:14:00,2022-03-23 21:21:00,291.0,297.0,BOTH,294.0,7
1648038180000,1648038360000,UTC+0900,2022-03-23 21:23:00,2022-03-23 21:26:00,0.0,63.0,WEARABLE_ONLY,63.0,3
1648043940000,1648044720000,UTC+0900,2022-03-23 22:59:00,2022-03-23 23:12:00,721.0,808.0,BOTH,764.5,13
1648044780000,1648044840000,UTC+0900,2022-03-23 23:13:00,2022-03-23 23:14:00,14.0,0.0,PHONE_ONLY,14.0,1
1648044960000,1648045320000,UTC+0900,2022-03-23 23:16:00,2022-03-23 23:22:00,384.0,342.0,BOTH,363.0,6
1648045380000,1648045740000,UTC+0900,2022-03-23 23:23:00,2022-03-23 23:29:00,170.0,76.0,BOTH,123.0,6
1648045860000,1648045980000,UTC+0900,2022-03-23 23:31:00,2022-03-23 23:33:00,0.0,28.0,WEARABLE_ONLY,28.0,2
1648046160000,1648046280000,UTC+0900,2022-03-23 23:36:00,2022-03-23 23:38:00,38.0,36.0,BOTH,37.0,2
1648046340000,1648046400000,UTC+0900,2022-03-23 23:39:00,2022-03-23 23:40:00,17.0,0.0,PHONE_ONLY,17.0,1
1648046520000,1648047060000,UTC+0900,2022-03-23 23:42:00,2022-03-23 23:51:00,763.0,728.0,BOTH,745.5,9
1648048080000,1648048140000,UTC+0900,2022-03-24 00:08:00,2022-03-24 00:09:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1648109640000,1648109760000,UTC+0900,2022-03-24 17:14:00,2022-03-24 17:16:00,42.0,38.0,BOTH,40.0,2
1648109820000,1648110360000,UTC+0900,2022-03-24 17:17:00,2022-03-24 17:26:00,638.0,628.0,BOTH,633.0,9
1648112160000,1648112700000,UTC+0900,2022-03-24 17:56:00,2022-03-24 18:05:00,334.0,325.0,BOTH,329.5,9
1648112880000,1648113000000,UTC+0900,2022-03-24 18:08:00,2022-03-24 18:10:00,14.0,0.0,PHONE_ONLY,14.0,2
1648113780000,1648113840000,UTC+0900,2022-03-24 18:23:00,2022-03-24 18:24:00,8.0,0.0,PHONE_ONLY,8.0,1
1648114320000,1648114380000,UTC+0900,2022-03-24 18:32:00,2022-03-24 18:33:00,9.0,0.0,PHONE_ONLY,9.0,1
1648114440000,1648115040000,UTC+0900,2022-03-24 18:34:00,2022-03-24 18:44:00,438.0,389.0,BOTH,413.5,10
1648115100000,1648115220000,UTC+0900,2022-03-24 18:45:00,2022-03-24 18:47:00,33.0,47.0,BOTH,40.0,2
1648115280000,1648115340000,UTC+0900,2022-03-24 18:48:00,2022-03-24 18:49:00,11.0,0.0,PHONE_ONLY,11.0,1
1648115820000,1648115940000,UTC+0900,2022-03-24 18:57:00,2022-03-24 18:59:00,49.0,110.0,BOTH,79.5,2
1648116540000,1648117020000,UTC+0900,2022-03-24 19:09:00,2022-03-24 19:17:00,436.0,391.0,BOTH,413.5,8
1648117140000,1648117800000,UTC+0900,2022-03-24 19:19:00,2022-03-24 19:30:00,404.0,371.0,BOTH,387.5,11
1648117860000,1648118100000,UTC+0900,2022-03-24 19:31:00,2022-03-24 19:35:00,13.0,115.0,BOTH,64.0,4
