START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1635174720000,1635174780000,UTC+0900,2021-10-26 00:12:00,2021-10-26 00:13:00,7.0,0.0,PHONE_ONLY,7.0,1
1635201360000,1635201540000,UTC+0900,2021-10-26 07:36:00,2021-10-26 07:39:00,76.0,0.0,PHONE_ONLY,76.0,3
1635202200000,1635202320000,UTC+0900,2021-10-26 07:50:00,2021-10-26 07:52:00,82.0,0.0,PHONE_ONLY,82.0,2
1635202680000,1635202740000,UTC+0900,2021-10-26 07:58:00,2021-10-26 07:59:00,16.0,0.0,PHONE_ONLY,16.0,1
1635202860000,1635203040000,UTC+0900,2021-10-26 08:01:00,2021-10-26 08:04:00,0.0,90.0,WEARABLE_ONLY,90.0,3
1635203160000,1635203700000,UTC+0900,2021-10-26 08:06:00,2021-10-26 08:15:00,224.0,220.0,BOTH,222.0,9
1635203760000,1635203820000,UTC+0900,2021-10-26 08:16:00,2021-10-26 08:17:00,13.0,0.0,PHONE_ONLY,13.0,1
1635204240000,1635204480000,UTC+0900,2021-10-26 08:24:00,2021-10-26 08:28:00,161.0,191.0,BOTH,176.0,4
1635204780000,1635204840000,UTC+0900,2021-10-26 08:33:00,2021-10-26 08:34:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1635205140000,1635205380000,UTC+0900,2021-10-26 08:39:00,2021-10-26 08:43:00,289.0,284.0,BOTH,286.5,4
1635205920000,1635205980000,UTC+0900,2021-10-26 08:52:00,2021-10-26 08:53:00,6.0,0.0,PHONE_ONLY,6.0,1
1635207720000,1635207900000,UTC+0900,2021-10-26 09:22:00,2021-10-26 09:25:00,251.0,258.0,BOTH,254.5,3
1635207960000,1635209520000,UTC+0900,2021-10-26 09:26:00,2021-10-26 09:52:00,2536.0,2607.0,BOTH,2571.5,26
1635212640000,1635212760000,UTC+0900,2021-10-26 10:44:00,2021-10-26 10:46:00,94.0,82.0,BOTH,88.0,2
1635212940000,1635213180000,UTC+0900,2021-10-26 10:49:00,2021-10-26 10:53:00,323.0,334.0,BOTH,328.5,4
1635213540000,1635213840000,UTC+0900,2021-10-26 10:59:00,2021-10-26 11:04:00,204.0,218.0,BOTH,211.0,5
1635213900000,1635214020000,UTC+0900,2021-10-26 11:05:00,2021-10-26 11:07:00,0.0,40.0,WEARABLE_ONLY,40.0,2
1635216960000,1635217080000,UTC+0900,2021-10-26 11:56:00,2021-10-26 11:58:00,29.0,0.0,PHONE_ONLY,29.0,2
1635217320000,1635217380000,UTC+0900,2021-10-26 12:02:00,2021-10-26 12:03:00,8.0,0.0,PHONE_ONLY,8.0,1
1635218040000,1635218100000,UTC+0900,2021-10-26 12:14:00,2021-10-26 12:15:00,38.0,0.0,PHONE_ONLY,38.0,1
1635219960000,1635220020000,UTC+0900,2021-10-26 12:46:00,2021-10-26 12:47:00,15.0,0.0,PHONE_ONLY,15.0,1
1635224100000,1635224160000,UTC+0900,2021-10-26 13:55:00,2021-10-26 13:56:00,7.0,0.0,PHONE_ONLY,7.0,1
1635226680000,1635226740000,UTC+0900,2021-10-26 14:38:00,2021-10-26 14:39:00,40.0,0.0,PHONE_ONLY,40.0,1
1635226800000,1635226860000,UTC+0900,2021-10-26 14:40:00,2021-10-26 14:41:00,44.0,0.0,PHONE_ONLY,44.0,1
1635228000000,1635228060000,UTC+0900,2021-10-26 15:00:00,2021-10-26 15:01:00,17.0,0.0,PHONE_ONLY,17.0,1
1635228360000,1635231540000,UTC+0900,2021-10-26 15:06:00,2021-10-26 15:59:00,5502.0,5626.0,BOTH,5564.0,53
1635231600000,1635231720000,UTC+0900,2021-10-26 16:00:00,2021-10-26 16:02:00,47.0,46.0,BOTH,46.5,2
1635231780000,1635231840000,UTC+0900,2021-10-26 16:03:00,2021-10-26 16:04:00,42.0,33.0,BOTH,37.5,1
1635232080000,1635232140000,UTC+0900,2021-10-26 16:08:00,2021-10-26 16:09:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1635232380000,1635232440000,UTC+0900,2021-10-26 16:13:00,2021-10-26 16:14:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1635232560000,1635232620000,UTC+0900,2021-10-26 16:16:00,2021-10-26 16:17:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1635232800000,1635232860000,UTC+0900,2021-10-26 16:20:00,2021-10-26 16:21:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1635233040000,1635233220000,UTC+0900,2021-10-26 16:24:00,2021-10-26 16:27:00,0.0,47.0,WEARABLE_ONLY,47.0,3
1635233280000,1635233460000,UTC+0900,2021-10-26 16:28:00,2021-10-26 16:31:00,0.0,37.0,WEARABLE_ONLY,37.0,3
1635233640000,1635233760000,UTC+0900,2021-10-26 16:34:00,2021-10-26 16:36:00,0.0,24.0,WEARABLE_ONLY,24.0,2
1635234060000,1635234120000,UTC+0900,2021-10-26 16:41:00,2021-10-26 16:42:00,0.0,24.0,WEARABLE_ONLY,24.0,1
1635234180000,1635234360000,UTC+0900,2021-10-26 16:43:00,2021-10-26 16:46:00,0.0,41.0,WEARABLE_ONLY,41.0,3
1635234840000,1635235080000,UTC+0900,2021-10-26 16:54:00,2021-10-26 16:58:00,213.0,40.0,BOTH,126.5,4
1635235200000,1635235500000,UTC+0900,2021-10-26 17:00:00,2021-10-26 17:05:00,349.0,15.0,BOTH,182.0,5
1635235560000,1635235920000,UTC+0900,2021-10-26 17:06:00,2021-10-26 17:12:00,454.0,73.0,BOTH,263.5,6
1635235980000,1635236100000,UTC+0900,2021-10-26 17:13:00,2021-10-26 17:15:00,32.0,0.0,PHONE_ONLY,32.0,2
1635237480000,1635237600000,UTC+0900,2021-10-26 17:38:00,2021-10-26 17:40:00,31.0,0.0,PHONE_ONLY,31.0,2
1635238260000,1635238380000,UTC+0900,2021-10-26 17:51:00,2021-10-26 17:53:00,64.0,0.0,PHONE_ONLY,64.0,2
1635243900000,1635248280000,UTC+0900,2021-10-26 19:25:00,2021-10-26 20:38:00,7365.0,7454.0,BOTH,7409.5,73
1635248340000,1635248520000,UTC+0900,2021-10-26 20:39:00,2021-10-26 20:42:00,45.0,8.0,BOTH,26.5,3
1635250080000,1635250140000,UTC+0900,2021-10-26 21:08:00,2021-10-26 21:09:00,7.0,0.0,PHONE_ONLY,7.0,1
1635251160000,1635251280000,UTC+0900,2021-10-26 21:26:00,2021-10-26 21:28:00,33.0,0.0,PHONE_ONLY,33.0,2
1635251760000,1635251820000,UTC+0900,2021-10-26 21:36:00,2021-10-26 21:37:00,21.0,0.0,PHONE_ONLY,21.0,1
1635251940000,1635252000000,UTC+0900,2021-10-26 21:39:00,2021-10-26 21:40:00,12.0,0.0,PHONE_ONLY,12.0,1
1635252060000,1635252180000,UTC+0900,2021-10-26 21:41:00,2021-10-26 21:43:00,37.0,0.0,PHONE_ONLY,37.0,2
1635252240000,1635252300000,UTC+0900,2021-10-26 21:44:00,2021-10-26 21:45:00,8.0,0.0,PHONE_ONLY,8.0,1
