START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1626290340000,1626290460000,UTC+0900,2021-07-15 04:19:00,2021-07-15 04:21:00,0.0,15.0,WEARABLE_ONLY,15.0,2
1626301620000,1626301860000,UTC+0900,2021-07-15 07:27:00,2021-07-15 07:31:00,89.0,0.0,PHONE_ONLY,89.0,4
1626303660000,1626303960000,UTC+0900,2021-07-15 08:01:00,2021-07-15 08:06:00,91.0,99.0,BOTH,95.0,5
1626304080000,1626304140000,UTC+0900,2021-07-15 08:08:00,2021-07-15 08:09:00,19.0,25.0,BOTH,22.0,1
1626306540000,1626306600000,UTC+0900,2021-07-15 08:49:00,2021-07-15 08:50:00,0.0,17.0,WEARABLE_ONLY,17.0,1
1626307020000,1626307620000,UTC+0900,2021-07-15 08:57:00,2021-07-15 09:07:00,544.0,520.0,BOTH,532.0,10
1626307980000,1626308160000,UTC+0900,2021-07-15 09:13:00,2021-07-15 09:16:00,79.0,76.0,BOTH,77.5,3
1626308940000,1626309600000,UTC+0900,2021-07-15 09:29:00,2021-07-15 09:40:00,454.0,395.0,BOTH,424.5,11
1626309660000,1626309780000,UTC+0900,2021-07-15 09:41:00,2021-07-15 09:43:00,68.0,81.0,BOTH,74.5,2
1626312180000,1626312240000,UTC+0900,2021-07-15 10:23:00,2021-07-15 10:24:00,34.0,0.0,PHONE_ONLY,34.0,1
1626312540000,1626312600000,UTC+0900,2021-07-15 10:29:00,2021-07-15 10:30:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1626312660000,1626312720000,UTC+0900,2021-07-15 10:31:00,2021-07-15 10:32:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1626312780000,1626312900000,UTC+0900,2021-07-15 10:33:00,2021-07-15 10:35:00,25.0,29.0,BOTH,27.0,2
1626312960000,1626313020000,UTC+0900,2021-07-15 10:36:00,2021-07-15 10:37:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1626315120000,1626315180000,UTC+0900,2021-07-15 11:12:00,2021-07-15 11:13:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1626315300000,1626315360000,UTC+0900,2021-07-15 11:15:00,2021-07-15 11:16:00,0.0,22.0,WEARABLE_ONLY,22.0,1
1626315480000,1626315540000,UTC+0900,2021-07-15 11:18:00,2021-07-15 11:19:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1626317040000,1626317100000,UTC+0900,2021-07-15 11:44:00,2021-07-15 11:45:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1626317160000,1626317280000,UTC+0900,2021-07-15 11:46:00,2021-07-15 11:48:00,42.0,47.0,BOTH,44.5,2
1626317340000,1626317460000,UTC+0900,2021-07-15 11:49:00,2021-07-15 11:51:00,0.0,23.0,WEARABLE_ONLY,23.0,2
