START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1626362820000,1626362880000,UTC+0900,2021-07-16 00:27:00,2021-07-16 00:28:00,13.0,0.0,PHONE_ONLY,13.0,1
1626363720000,1626363780000,UTC+0900,2021-07-16 00:42:00,2021-07-16 00:43:00,7.0,0.0,PHONE_ONLY,7.0,1
1626381780000,1626381840000,UTC+0900,2021-07-16 05:43:00,2021-07-16 05:44:00,8.0,0.0,PHONE_ONLY,8.0,1
1626383940000,1626384060000,UTC+0900,2021-07-16 06:19:00,2021-07-16 06:21:00,21.0,0.0,PHONE_ONLY,21.0,2
1626384420000,1626384480000,UTC+0900,2021-07-16 06:27:00,2021-07-16 06:28:00,18.0,0.0,PHONE_ONLY,18.0,1
1626385920000,1626385980000,UTC+0900,2021-07-16 06:52:00,2021-07-16 06:53:00,22.0,0.0,PHONE_ONLY,22.0,1
1626386160000,1626386280000,UTC+0900,2021-07-16 06:56:00,2021-07-16 06:58:00,80.0,0.0,PHONE_ONLY,80.0,2
1626387600000,1626387780000,UTC+0900,2021-07-16 07:20:00,2021-07-16 07:23:00,156.0,0.0,PHONE_ONLY,156.0,3
1626389760000,1626389820000,UTC+0900,2021-07-16 07:56:00,2021-07-16 07:57:00,48.0,0.0,PHONE_ONLY,48.0,1
1626390000000,1626390120000,UTC+0900,2021-07-16 08:00:00,2021-07-16 08:02:00,27.0,0.0,PHONE_ONLY,27.0,2
1626390240000,1626390480000,UTC+0900,2021-07-16 08:04:00,2021-07-16 08:08:00,210.0,0.0,PHONE_ONLY,210.0,4
1626391680000,1626391860000,UTC+0900,2021-07-16 08:28:00,2021-07-16 08:31:00,275.0,0.0,PHONE_ONLY,275.0,3
1626403500000,1626403680000,UTC+0900,2021-07-16 11:45:00,2021-07-16 11:48:00,80.0,0.0,PHONE_ONLY,80.0,3
1626404940000,1626405120000,UTC+0900,2021-07-16 12:09:00,2021-07-16 12:12:00,261.0,0.0,PHONE_ONLY,261.0,3
1626405180000,1626405300000,UTC+0900,2021-07-16 12:13:00,2021-07-16 12:15:00,30.0,0.0,PHONE_ONLY,30.0,2
1626406320000,1626406560000,UTC+0900,2021-07-16 12:32:00,2021-07-16 12:36:00,226.0,0.0,PHONE_ONLY,226.0,4
1626407100000,1626407220000,UTC+0900,2021-07-16 12:45:00,2021-07-16 12:47:00,43.0,0.0,PHONE_ONLY,43.0,2
1626408300000,1626408480000,UTC+0900,2021-07-16 13:05:00,2021-07-16 13:08:00,121.0,0.0,PHONE_ONLY,121.0,3
1626408540000,1626408660000,UTC+0900,2021-07-16 13:09:00,2021-07-16 13:11:00,72.0,0.0,PHONE_ONLY,72.0,2
1626408720000,1626409200000,UTC+0900,2021-07-16 13:12:00,2021-07-16 13:20:00,366.0,0.0,PHONE_ONLY,366.0,8
1626411600000,1626411660000,UTC+0900,2021-07-16 14:00:00,2021-07-16 14:01:00,29.0,0.0,PHONE_ONLY,29.0,1
1626412020000,1626412200000,UTC+0900,2021-07-16 14:07:00,2021-07-16 14:10:00,113.0,0.0,PHONE_ONLY,113.0,3
1626412260000,1626412380000,UTC+0900,2021-07-16 14:11:00,2021-07-16 14:13:00,31.0,0.0,PHONE_ONLY,31.0,2
1626415080000,1626415200000,UTC+0900,2021-07-16 14:58:00,2021-07-16 15:00:00,37.0,0.0,PHONE_ONLY,37.0,2
1626416640000,1626416760000,UTC+0900,2021-07-16 15:24:00,2021-07-16 15:26:00,64.0,0.0,PHONE_ONLY,64.0,2
1626416820000,1626416880000,UTC+0900,2021-07-16 15:27:00,2021-07-16 15:28:00,33.0,0.0,PHONE_ONLY,33.0,1
1626416940000,1626417000000,UTC+0900,2021-07-16 15:29:00,2021-07-16 15:30:00,18.0,0.0,PHONE_ONLY,18.0,1
1626417540000,1626417600000,UTC+0900,2021-07-16 15:39:00,2021-07-16 15:40:00,6.0,0.0,PHONE_ONLY,6.0,1
1626417960000,1626418020000,UTC+0900,2021-07-16 15:46:00,2021-07-16 15:47:00,62.0,0.0,PHONE_ONLY,62.0,1
1626418860000,1626418980000,UTC+0900,2021-07-16 16:01:00,2021-07-16 16:03:00,89.0,0.0,PHONE_ONLY,89.0,2
1626419040000,1626419280000,UTC+0900,2021-07-16 16:04:00,2021-07-16 16:08:00,247.0,0.0,PHONE_ONLY,247.0,4
1626420480000,1626420600000,UTC+0900,2021-07-16 16:28:00,2021-07-16 16:30:00,61.0,0.0,PHONE_ONLY,61.0,2
1626420660000,1626420780000,UTC+0900,2021-07-16 16:31:00,2021-07-16 16:33:00,20.0,0.0,PHONE_ONLY,20.0,2
1626427320000,1626427380000,UTC+0900,2021-07-16 18:22:00,2021-07-16 18:23:00,14.0,0.0,PHONE_ONLY,14.0,1
1626430020000,1626430080000,UTC+0900,2021-07-16 19:07:00,2021-07-16 19:08:00,19.0,0.0,PHONE_ONLY,19.0,1
1626443460000,1626443520000,UTC+0900,2021-07-16 22:51:00,2021-07-16 22:52:00,28.0,0.0,PHONE_ONLY,28.0,1
1626443640000,1626443760000,UTC+0900,2021-07-16 22:54:00,2021-07-16 22:56:00,15.0,0.0,PHONE_ONLY,15.0,2
1626447300000,1626447360000,UTC+0900,2021-07-16 23:55:00,2021-07-16 23:56:00,13.0,0.0,PHONE_ONLY,13.0,1
1626447480000,1626447540000,UTC+0900,2021-07-16 23:58:00,2021-07-16 23:59:00,8.0,0.0,PHONE_ONLY,8.0,1
1626452700000,1626452760000,UTC+0900,2021-07-17 01:25:00,2021-07-17 01:26:00,12.0,0.0,PHONE_ONLY,12.0,1
1626468180000,1626468300000,UTC+0900,2021-07-17 05:43:00,2021-07-17 05:45:00,10.0,0.0,PHONE_ONLY,10.0,2
1626469800000,1626469860000,UTC+0900,2021-07-17 06:10:00,2021-07-17 06:11:00,18.0,0.0,PHONE_ONLY,18.0,1
1626471900000,1626471960000,UTC+0900,2021-07-17 06:45:00,2021-07-17 06:46:00,15.0,0.0,PHONE_ONLY,15.0,1
1626472020000,1626472560000,UTC+0900,2021-07-17 06:47:00,2021-07-17 06:56:00,98.0,387.0,BOTH,242.5,9
1626473700000,1626473940000,UTC+0900,2021-07-17 07:15:00,2021-07-17 07:19:00,242.0,247.0,BOTH,244.5,4
1626474000000,1626474120000,UTC+0900,2021-07-17 07:20:00,2021-07-17 07:22:00,9.0,65.0,BOTH,37.0,2
1626474240000,1626474300000,UTC+0900,2021-07-17 07:24:00,2021-07-17 07:25:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626474420000,1626474480000,UTC+0900,2021-07-17 07:27:00,2021-07-17 07:28:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1626474540000,1626474600000,UTC+0900,2021-07-17 07:29:00,2021-07-17 07:30:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1626474660000,1626475140000,UTC+0900,2021-07-17 07:31:00,2021-07-17 07:39:00,0.0,366.0,WEARABLE_ONLY,366.0,8
1626475320000,1626475620000,UTC+0900,2021-07-17 07:42:00,2021-07-17 07:47:00,0.0,172.0,WEARABLE_ONLY,172.0,5
1626475800000,1626476040000,UTC+0900,2021-07-17 07:50:00,2021-07-17 07:54:00,0.0,53.0,WEARABLE_ONLY,53.0,4
1626476400000,1626476760000,UTC+0900,2021-07-17 08:00:00,2021-07-17 08:06:00,0.0,298.0,WEARABLE_ONLY,298.0,6
1626477420000,1626477540000,UTC+0900,2021-07-17 08:17:00,2021-07-17 08:19:00,0.0,21.0,WEARABLE_ONLY,21.0,2
1626477960000,1626478140000,UTC+0900,2021-07-17 08:26:00,2021-07-17 08:29:00,0.0,49.0,WEARABLE_ONLY,49.0,3
1626478380000,1626478440000,UTC+0900,2021-07-17 08:33:00,2021-07-17 08:34:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1626478500000,1626478620000,UTC+0900,2021-07-17 08:35:00,2021-07-17 08:37:00,0.0,43.0,WEARABLE_ONLY,43.0,2
1626479580000,1626479700000,UTC+0900,2021-07-17 08:53:00,2021-07-17 08:55:00,0.0,16.0,WEARABLE_ONLY,16.0,2
1626480300000,1626480720000,UTC+0900,2021-07-17 09:05:00,2021-07-17 09:12:00,0.0,223.0,WEARABLE_ONLY,223.0,7
1626480780000,1626480840000,UTC+0900,2021-07-17 09:13:00,2021-07-17 09:14:00,0.0,69.0,WEARABLE_ONLY,69.0,1
1626483360000,1626483600000,UTC+0900,2021-07-17 09:56:00,2021-07-17 10:00:00,0.0,135.0,WEARABLE_ONLY,135.0,4
1626483720000,1626483900000,UTC+0900,2021-07-17 10:02:00,2021-07-17 10:05:00,0.0,101.0,WEARABLE_ONLY,101.0,3
1626483960000,1626484080000,UTC+0900,2021-07-17 10:06:00,2021-07-17 10:08:00,0.0,68.0,WEARABLE_ONLY,68.0,2
1626484140000,1626484260000,UTC+0900,2021-07-17 10:09:00,2021-07-17 10:11:00,0.0,76.0,WEARABLE_ONLY,76.0,2
1626484380000,1626484620000,UTC+0900,2021-07-17 10:13:00,2021-07-17 10:17:00,0.0,172.0,WEARABLE_ONLY,172.0,4
1626484680000,1626484920000,UTC+0900,2021-07-17 10:18:00,2021-07-17 10:22:00,0.0,138.0,WEARABLE_ONLY,138.0,4
1626485040000,1626485220000,UTC+0900,2021-07-17 10:24:00,2021-07-17 10:27:00,0.0,60.0,WEARABLE_ONLY,60.0,3
1626485280000,1626485340000,UTC+0900,2021-07-17 10:28:00,2021-07-17 10:29:00,0.0,25.0,WEARABLE_ONLY,25.0,1
1626485400000,1626485460000,UTC+0900,2021-07-17 10:30:00,2021-07-17 10:31:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1626485580000,1626485820000,UTC+0900,2021-07-17 10:33:00,2021-07-17 10:37:00,0.0,48.0,WEARABLE_ONLY,48.0,4
1626485880000,1626485940000,UTC+0900,2021-07-17 10:38:00,2021-07-17 10:39:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626486000000,1626486060000,UTC+0900,2021-07-17 10:40:00,2021-07-17 10:41:00,0.0,17.0,WEARABLE_ONLY,17.0,1
1626486180000,1626486600000,UTC+0900,2021-07-17 10:43:00,2021-07-17 10:50:00,0.0,158.0,WEARABLE_ONLY,158.0,7
1626486660000,1626486780000,UTC+0900,2021-07-17 10:51:00,2021-07-17 10:53:00,0.0,19.0,WEARABLE_ONLY,19.0,2
1626486840000,1626487140000,UTC+0900,2021-07-17 10:54:00,2021-07-17 10:59:00,0.0,302.0,WEARABLE_ONLY,302.0,5
1626487860000,1626487920000,UTC+0900,2021-07-17 11:11:00,2021-07-17 11:12:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626487980000,1626488040000,UTC+0900,2021-07-17 11:13:00,2021-07-17 11:14:00,106.0,89.0,BOTH,97.5,1
1626488100000,1626488580000,UTC+0900,2021-07-17 11:15:00,2021-07-17 11:23:00,247.0,203.0,BOTH,225.0,8
1626489480000,1626489600000,UTC+0900,2021-07-17 11:38:00,2021-07-17 11:40:00,109.0,112.0,BOTH,110.5,2
1626490020000,1626490200000,UTC+0900,2021-07-17 11:47:00,2021-07-17 11:50:00,137.0,119.0,BOTH,128.0,3
1626490260000,1626490380000,UTC+0900,2021-07-17 11:51:00,2021-07-17 11:53:00,56.0,38.0,BOTH,47.0,2
1626490440000,1626491280000,UTC+0900,2021-07-17 11:54:00,2021-07-17 12:08:00,587.0,531.0,BOTH,559.0,14
1626491760000,1626491820000,UTC+0900,2021-07-17 12:16:00,2021-07-17 12:17:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1626492000000,1626492300000,UTC+0900,2021-07-17 12:20:00,2021-07-17 12:25:00,282.0,280.0,BOTH,281.0,5
1626492420000,1626492480000,UTC+0900,2021-07-17 12:27:00,2021-07-17 12:28:00,0.0,40.0,WEARABLE_ONLY,40.0,1
1626493380000,1626494160000,UTC+0900,2021-07-17 12:43:00,2021-07-17 12:56:00,0.0,741.0,WEARABLE_ONLY,741.0,13
1626494220000,1626494400000,UTC+0900,2021-07-17 12:57:00,2021-07-17 13:00:00,0.0,65.0,WEARABLE_ONLY,65.0,3
1626494520000,1626494820000,UTC+0900,2021-07-17 13:02:00,2021-07-17 13:07:00,0.0,217.0,WEARABLE_ONLY,217.0,5
1626494880000,1626494940000,UTC+0900,2021-07-17 13:08:00,2021-07-17 13:09:00,0.0,21.0,WEARABLE_ONLY,21.0,1
1626495120000,1626495660000,UTC+0900,2021-07-17 13:12:00,2021-07-17 13:21:00,0.0,422.0,WEARABLE_ONLY,422.0,9
1626495900000,1626495960000,UTC+0900,2021-07-17 13:25:00,2021-07-17 13:26:00,0.0,38.0,WEARABLE_ONLY,38.0,1
1626496020000,1626496080000,UTC+0900,2021-07-17 13:27:00,2021-07-17 13:28:00,0.0,21.0,WEARABLE_ONLY,21.0,1
1626496140000,1626496260000,UTC+0900,2021-07-17 13:29:00,2021-07-17 13:31:00,0.0,115.0,WEARABLE_ONLY,115.0,2
1626496320000,1626496500000,UTC+0900,2021-07-17 13:32:00,2021-07-17 13:35:00,0.0,80.0,WEARABLE_ONLY,80.0,3
1626496860000,1626497220000,UTC+0900,2021-07-17 13:41:00,2021-07-17 13:47:00,0.0,381.0,WEARABLE_ONLY,381.0,6
1626497400000,1626497700000,UTC+0900,2021-07-17 13:50:00,2021-07-17 13:55:00,0.0,172.0,WEARABLE_ONLY,172.0,5
1626497940000,1626498180000,UTC+0900,2021-07-17 13:59:00,2021-07-17 14:03:00,0.0,149.0,WEARABLE_ONLY,149.0,4
1626498420000,1626498480000,UTC+0900,2021-07-17 14:07:00,2021-07-17 14:08:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1626498600000,1626498780000,UTC+0900,2021-07-17 14:10:00,2021-07-17 14:13:00,0.0,37.0,WEARABLE_ONLY,37.0,3
1626498900000,1626499380000,UTC+0900,2021-07-17 14:15:00,2021-07-17 14:23:00,0.0,234.0,WEARABLE_ONLY,234.0,8
1626500040000,1626500100000,UTC+0900,2021-07-17 14:34:00,2021-07-17 14:35:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1626500340000,1626500460000,UTC+0900,2021-07-17 14:39:00,2021-07-17 14:41:00,0.0,68.0,WEARABLE_ONLY,68.0,2
1626500520000,1626500820000,UTC+0900,2021-07-17 14:42:00,2021-07-17 14:47:00,0.0,280.0,WEARABLE_ONLY,280.0,5
1626500880000,1626501060000,UTC+0900,2021-07-17 14:48:00,2021-07-17 14:51:00,0.0,125.0,WEARABLE_ONLY,125.0,3
1626501300000,1626501360000,UTC+0900,2021-07-17 14:55:00,2021-07-17 14:56:00,0.0,47.0,WEARABLE_ONLY,47.0,1
1626501780000,1626501840000,UTC+0900,2021-07-17 15:03:00,2021-07-17 15:04:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1626501900000,1626501960000,UTC+0900,2021-07-17 15:05:00,2021-07-17 15:06:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1626502020000,1626502740000,UTC+0900,2021-07-17 15:07:00,2021-07-17 15:19:00,0.0,556.0,WEARABLE_ONLY,556.0,12
1626502920000,1626502980000,UTC+0900,2021-07-17 15:22:00,2021-07-17 15:23:00,0.0,46.0,WEARABLE_ONLY,46.0,1
1626503460000,1626503640000,UTC+0900,2021-07-17 15:31:00,2021-07-17 15:34:00,92.0,73.0,BOTH,82.5,3
1626503760000,1626504180000,UTC+0900,2021-07-17 15:36:00,2021-07-17 15:43:00,221.0,295.0,BOTH,258.0,7
1626504360000,1626504480000,UTC+0900,2021-07-17 15:46:00,2021-07-17 15:48:00,28.0,34.0,BOTH,31.0,2
1626504780000,1626504960000,UTC+0900,2021-07-17 15:53:00,2021-07-17 15:56:00,111.0,123.0,BOTH,117.0,3
1626505020000,1626505080000,UTC+0900,2021-07-17 15:57:00,2021-07-17 15:58:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1626506040000,1626506280000,UTC+0900,2021-07-17 16:14:00,2021-07-17 16:18:00,234.0,169.0,BOTH,201.5,4
1626506340000,1626506460000,UTC+0900,2021-07-17 16:19:00,2021-07-17 16:21:00,49.0,49.0,BOTH,49.0,2
1626506580000,1626506640000,UTC+0900,2021-07-17 16:23:00,2021-07-17 16:24:00,43.0,35.0,BOTH,39.0,1
1626506760000,1626506820000,UTC+0900,2021-07-17 16:26:00,2021-07-17 16:27:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626506880000,1626507000000,UTC+0900,2021-07-17 16:28:00,2021-07-17 16:30:00,45.0,60.0,BOTH,52.5,2
1626507060000,1626507420000,UTC+0900,2021-07-17 16:31:00,2021-07-17 16:37:00,212.0,169.0,BOTH,190.5,6
1626508740000,1626508800000,UTC+0900,2021-07-17 16:59:00,2021-07-17 17:00:00,22.0,23.0,BOTH,22.5,1
1626508920000,1626508980000,UTC+0900,2021-07-17 17:02:00,2021-07-17 17:03:00,0.0,40.0,WEARABLE_ONLY,40.0,1
1626510060000,1626510120000,UTC+0900,2021-07-17 17:21:00,2021-07-17 17:22:00,32.0,0.0,PHONE_ONLY,32.0,1
1626512520000,1626513060000,UTC+0900,2021-07-17 18:02:00,2021-07-17 18:11:00,226.0,342.0,BOTH,284.0,9
1626514560000,1626514740000,UTC+0900,2021-07-17 18:36:00,2021-07-17 18:39:00,211.0,202.0,BOTH,206.5,3
1626514800000,1626514860000,UTC+0900,2021-07-17 18:40:00,2021-07-17 18:41:00,25.0,25.0,BOTH,25.0,1
1626514980000,1626515100000,UTC+0900,2021-07-17 18:43:00,2021-07-17 18:45:00,21.0,20.0,BOTH,20.5,2
1626515940000,1626516000000,UTC+0900,2021-07-17 18:59:00,2021-07-17 19:00:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1626517140000,1626517260000,UTC+0900,2021-07-17 19:19:00,2021-07-17 19:21:00,26.0,34.0,BOTH,30.0,2
1626519060000,1626519180000,UTC+0900,2021-07-17 19:51:00,2021-07-17 19:53:00,0.0,30.0,WEARABLE_ONLY,30.0,2
1626522720000,1626522900000,UTC+0900,2021-07-17 20:52:00,2021-07-17 20:55:00,43.0,102.0,BOTH,72.5,3
