START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1635180240000,1635180300000,UTC+0900,2021-10-26 01:44:00,2021-10-26 01:45:00,25.0,22.0,BOTH,23.5,1
1635188700000,1635188760000,UTC+0900,2021-10-26 04:05:00,2021-10-26 04:06:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1635199800000,1635199860000,UTC+0900,2021-10-26 07:10:00,2021-10-26 07:11:00,6.0,0.0,PHONE_ONLY,6.0,1
1635199920000,1635199980000,UTC+0900,2021-10-26 07:12:00,2021-10-26 07:13:00,51.0,25.0,BOTH,38.0,1
1635200220000,1635200400000,UTC+0900,2021-10-26 07:17:00,2021-10-26 07:20:00,71.0,67.0,BOTH,69.0,3
1635200460000,1635200520000,UTC+0900,2021-10-26 07:21:00,2021-10-26 07:22:00,7.0,0.0,PHONE_ONLY,7.0,1
1635200940000,1635201000000,UTC+0900,2021-10-26 07:29:00,2021-10-26 07:30:00,35.0,25.0,BOTH,30.0,1
1635201840000,1635201960000,UTC+0900,2021-10-26 07:44:00,2021-10-26 07:46:00,24.0,28.0,BOTH,26.0,2
1635202020000,1635202260000,UTC+0900,2021-10-26 07:47:00,2021-10-26 07:51:00,182.0,166.0,BOTH,174.0,4
1635202500000,1635202560000,UTC+0900,2021-10-26 07:55:00,2021-10-26 07:56:00,0.0,0.0,BOTH,0.0,1
1635202800000,1635203100000,UTC+0900,2021-10-26 08:00:00,2021-10-26 08:05:00,392.0,388.0,BOTH,390.0,5
1635203220000,1635203340000,UTC+0900,2021-10-26 08:07:00,2021-10-26 08:09:00,120.0,124.0,BOTH,122.0,2
1635205320000,1635205500000,UTC+0900,2021-10-26 08:42:00,2021-10-26 08:45:00,229.0,204.0,BOTH,216.5,3
1635205800000,1635206340000,UTC+0900,2021-10-26 08:50:00,2021-10-26 08:59:00,665.0,651.0,BOTH,658.0,9
1635207780000,1635207840000,UTC+0900,2021-10-26 09:23:00,2021-10-26 09:24:00,0.0,10.0,WEARABLE_ONLY,10.0,1
