START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1626190980000,1626191040000,UTC+0900,2021-07-14 00:43:00,2021-07-14 00:44:00,14.0,0.0,PHONE_ONLY,14.0,1
1626192480000,1626192540000,UTC+0900,2021-07-14 01:08:00,2021-07-14 01:09:00,10.0,0.0,PHONE_ONLY,10.0,1
1626217200000,1626218040000,UTC+0900,2021-07-14 08:00:00,2021-07-14 08:14:00,462.0,647.0,BOTH,554.5,14
1626218100000,1626218160000,UTC+0900,2021-07-14 08:15:00,2021-07-14 08:16:00,12.0,0.0,PHONE_ONLY,12.0,1
1626218580000,1626218640000,UTC+0900,2021-07-14 08:23:00,2021-07-14 08:24:00,9.0,0.0,PHONE_ONLY,9.0,1
1626219420000,1626219660000,UTC+0900,2021-07-14 08:37:00,2021-07-14 08:41:00,394.0,364.0,BOTH,379.0,4
1626220200000,1626220800000,UTC+0900,2021-07-14 08:50:00,2021-07-14 09:00:00,526.0,517.0,BOTH,521.5,10
1626220860000,1626220920000,UTC+0900,2021-07-14 09:01:00,2021-07-14 09:02:00,71.0,45.0,BOTH,58.0,1
1626226380000,1626226440000,UTC+0900,2021-07-14 10:33:00,2021-07-14 10:34:00,0.0,6.0,WEARABLE_ONLY,6.0,1
1626228840000,1626228960000,UTC+0900,2021-07-14 11:14:00,2021-07-14 11:16:00,74.0,87.0,BOTH,80.5,2
1626230100000,1626230220000,UTC+0900,2021-07-14 11:35:00,2021-07-14 11:37:00,110.0,111.0,BOTH,110.5,2
1626231060000,1626231180000,UTC+0900,2021-07-14 11:51:00,2021-07-14 11:53:00,58.0,75.0,BOTH,66.5,2
1626231240000,1626231420000,UTC+0900,2021-07-14 11:54:00,2021-07-14 11:57:00,187.0,146.0,BOTH,166.5,3
1626233040000,1626233280000,UTC+0900,2021-07-14 12:24:00,2021-07-14 12:28:00,244.0,197.0,BOTH,220.5,4
1626233400000,1626233640000,UTC+0900,2021-07-14 12:30:00,2021-07-14 12:34:00,72.0,66.0,BOTH,69.0,4
1626233940000,1626234060000,UTC+0900,2021-07-14 12:39:00,2021-07-14 12:41:00,0.0,17.0,WEARABLE_ONLY,17.0,2
1626235020000,1626235200000,UTC+0900,2021-07-14 12:57:00,2021-07-14 13:00:00,73.0,59.0,BOTH,66.0,3
1626235260000,1626235440000,UTC+0900,2021-07-14 13:01:00,2021-07-14 13:04:00,196.0,178.0,BOTH,187.0,3
1626235740000,1626235980000,UTC+0900,2021-07-14 13:09:00,2021-07-14 13:13:00,126.0,131.0,BOTH,128.5,4
1626237420000,1626237480000,UTC+0900,2021-07-14 13:37:00,2021-07-14 13:38:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1626237660000,1626237720000,UTC+0900,2021-07-14 13:41:00,2021-07-14 13:42:00,0.0,9.0,WEARABLE_ONLY,9.0,1
1626237840000,1626237900000,UTC+0900,2021-07-14 13:44:00,2021-07-14 13:45:00,0.0,6.0,WEARABLE_ONLY,6.0,1
1626239340000,1626239460000,UTC+0900,2021-07-14 14:09:00,2021-07-14 14:11:00,0.0,7.0,WEARABLE_ONLY,7.0,2
1626241440000,1626241680000,UTC+0900,2021-07-14 14:44:00,2021-07-14 14:48:00,129.0,139.0,BOTH,134.0,4
1626241980000,1626242100000,UTC+0900,2021-07-14 14:53:00,2021-07-14 14:55:00,51.0,66.0,BOTH,58.5,2
1626242160000,1626242280000,UTC+0900,2021-07-14 14:56:00,2021-07-14 14:58:00,34.0,44.0,BOTH,39.0,2
1626242640000,1626243000000,UTC+0900,2021-07-14 15:04:00,2021-07-14 15:10:00,252.0,202.0,BOTH,227.0,6
1626245520000,1626245580000,UTC+0900,2021-07-14 15:52:00,2021-07-14 15:53:00,0.0,7.0,WEARABLE_ONLY,7.0,1
1626246900000,1626247020000,UTC+0900,2021-07-14 16:15:00,2021-07-14 16:17:00,0.0,7.0,WEARABLE_ONLY,7.0,2
1626249060000,1626249300000,UTC+0900,2021-07-14 16:51:00,2021-07-14 16:55:00,164.0,152.0,BOTH,158.0,4
1626249540000,1626249600000,UTC+0900,2021-07-14 16:59:00,2021-07-14 17:00:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626251880000,1626251940000,UTC+0900,2021-07-14 17:38:00,2021-07-14 17:39:00,0.0,6.0,WEARABLE_ONLY,6.0,1
1626252420000,1626252540000,UTC+0900,2021-07-14 17:47:00,2021-07-14 17:49:00,0.0,8.0,WEARABLE_ONLY,8.0,2
1626252600000,1626252660000,UTC+0900,2021-07-14 17:50:00,2021-07-14 17:51:00,0.0,7.0,WEARABLE_ONLY,7.0,1
1626254760000,1626254820000,UTC+0900,2021-07-14 18:26:00,2021-07-14 18:27:00,0.0,6.0,WEARABLE_ONLY,6.0,1
1626255600000,1626255840000,UTC+0900,2021-07-14 18:40:00,2021-07-14 18:44:00,148.0,158.0,BOTH,153.0,4
1626256380000,1626256680000,UTC+0900,2021-07-14 18:53:00,2021-07-14 18:58:00,133.0,135.0,BOTH,134.0,5
1626256740000,1626256800000,UTC+0900,2021-07-14 18:59:00,2021-07-14 19:00:00,75.0,69.0,BOTH,72.0,1
1626257640000,1626257700000,UTC+0900,2021-07-14 19:14:00,2021-07-14 19:15:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1626257880000,1626257940000,UTC+0900,2021-07-14 19:18:00,2021-07-14 19:19:00,0.0,9.0,WEARABLE_ONLY,9.0,1
1626258120000,1626258180000,UTC+0900,2021-07-14 19:22:00,2021-07-14 19:23:00,0.0,6.0,WEARABLE_ONLY,6.0,1
1626258360000,1626258420000,UTC+0900,2021-07-14 19:26:00,2021-07-14 19:27:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626260280000,1626260340000,UTC+0900,2021-07-14 19:58:00,2021-07-14 19:59:00,0.0,7.0,WEARABLE_ONLY,7.0,1
1626261060000,1626261240000,UTC+0900,2021-07-14 20:11:00,2021-07-14 20:14:00,0.0,74.0,WEARABLE_ONLY,74.0,3
1626261840000,1626261900000,UTC+0900,2021-07-14 20:24:00,2021-07-14 20:25:00,0.0,19.0,WEARABLE_ONLY,19.0,1
