START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1635174000000,1635174480000,UTC+0900,2021-10-26 00:00:00,2021-10-26 00:08:00,677.0,705.0,BOTH,691.0,8
1635218700000,1635218760000,UTC+0900,2021-10-26 12:25:00,2021-10-26 12:26:00,30.0,0.0,PHONE_ONLY,30.0,1
1635220320000,1635220500000,UTC+0900,2021-10-26 12:52:00,2021-10-26 12:55:00,94.0,131.0,BOTH,112.5,3
1635220740000,1635220860000,UTC+0900,2021-10-26 12:59:00,2021-10-26 13:01:00,69.0,0.0,PHONE_ONLY,69.0,2
1635221040000,1635221400000,UTC+0900,2021-10-26 13:04:00,2021-10-26 13:10:00,170.0,147.0,BOTH,158.5,6
1635225840000,1635225960000,UTC+0900,2021-10-26 14:24:00,2021-10-26 14:26:00,0.0,59.0,WEARABLE_ONLY,59.0,2
1635226080000,1635226380000,UTC+0900,2021-10-26 14:28:00,2021-10-26 14:33:00,0.0,98.0,WEARABLE_ONLY,98.0,5
1635226980000,1635227040000,UTC+0900,2021-10-26 14:43:00,2021-10-26 14:44:00,0.0,18.0,WEARABLE_ONLY,18.0,1
1635227880000,1635228000000,UTC+0900,2021-10-26 14:58:00,2021-10-26 15:00:00,0.0,40.0,WEARABLE_ONLY,40.0,2
1635228060000,1635228120000,UTC+0900,2021-10-26 15:01:00,2021-10-26 15:02:00,0.0,22.0,WEARABLE_ONLY,22.0,1
1635228540000,1635228840000,UTC+0900,2021-10-26 15:09:00,2021-10-26 15:14:00,0.0,134.0,WEARABLE_ONLY,134.0,5
1635229080000,1635229140000,UTC+0900,2021-10-26 15:18:00,2021-10-26 15:19:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1635231120000,1635231300000,UTC+0900,2021-10-26 15:52:00,2021-10-26 15:55:00,0.0,51.0,WEARABLE_ONLY,51.0,3
1635235740000,1635235980000,UTC+0900,2021-10-26 17:09:00,2021-10-26 17:13:00,0.0,153.0,WEARABLE_ONLY,153.0,4
1635237120000,1635237300000,UTC+0900,2021-10-26 17:32:00,2021-10-26 17:35:00,87.0,62.0,BOTH,74.5,3
1635238440000,1635238500000,UTC+0900,2021-10-26 17:54:00,2021-10-26 17:55:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1635238560000,1635238860000,UTC+0900,2021-10-26 17:56:00,2021-10-26 18:01:00,212.0,286.0,BOTH,249.0,5
1635239280000,1635239400000,UTC+0900,2021-10-26 18:08:00,2021-10-26 18:10:00,79.0,49.0,BOTH,64.0,2
1635239460000,1635239640000,UTC+0900,2021-10-26 18:11:00,2021-10-26 18:14:00,175.0,0.0,PHONE_ONLY,175.0,3
1635239700000,1635239760000,UTC+0900,2021-10-26 18:15:00,2021-10-26 18:16:00,23.0,0.0,PHONE_ONLY,23.0,1
1635239820000,1635240000000,UTC+0900,2021-10-26 18:17:00,2021-10-26 18:20:00,86.0,58.0,BOTH,72.0,3
1635241740000,1635241860000,UTC+0900,2021-10-26 18:49:00,2021-10-26 18:51:00,86.0,71.0,BOTH,78.5,2
1635241980000,1635242280000,UTC+0900,2021-10-26 18:53:00,2021-10-26 18:58:00,130.0,0.0,PHONE_ONLY,130.0,5
1635242460000,1635242580000,UTC+0900,2021-10-26 19:01:00,2021-10-26 19:03:00,56.0,0.0,PHONE_ONLY,56.0,2
1635242700000,1635242760000,UTC+0900,2021-10-26 19:05:00,2021-10-26 19:06:00,15.0,0.0,PHONE_ONLY,15.0,1
1635242940000,1635243060000,UTC+0900,2021-10-26 19:09:00,2021-10-26 19:11:00,49.0,0.0,PHONE_ONLY,49.0,2
1635243180000,1635243360000,UTC+0900,2021-10-26 19:13:00,2021-10-26 19:16:00,148.0,170.0,BOTH,159.0,3
1635245100000,1635245340000,UTC+0900,2021-10-26 19:45:00,2021-10-26 19:49:00,100.0,58.0,BOTH,79.0,4
1635245460000,1635245640000,UTC+0900,2021-10-26 19:51:00,2021-10-26 19:54:00,61.0,0.0,PHONE_ONLY,61.0,3
1635245700000,1635245880000,UTC+0900,2021-10-26 19:55:00,2021-10-26 19:58:00,148.0,0.0,PHONE_ONLY,148.0,3
1635245940000,1635246120000,UTC+0900,2021-10-26 19:59:00,2021-10-26 20:02:00,107.0,90.0,BOTH,98.5,3
1635246720000,1635246780000,UTC+0900,2021-10-26 20:12:00,2021-10-26 20:13:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1635250140000,1635250860000,UTC+0900,2021-10-26 21:09:00,2021-10-26 21:21:00,727.0,787.0,BOTH,757.0,12
1635250980000,1635251040000,UTC+0900,2021-10-26 21:23:00,2021-10-26 21:24:00,31.0,18.0,BOTH,24.5,1
1635251160000,1635251280000,UTC+0900,2021-10-26 21:26:00,2021-10-26 21:28:00,11.0,77.0,BOTH,44.0,2
1635251460000,1635251520000,UTC+0900,2021-10-26 21:31:00,2021-10-26 21:32:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1635251580000,1635251940000,UTC+0900,2021-10-26 21:33:00,2021-10-26 21:39:00,147.0,173.0,BOTH,160.0,6
1635252060000,1635252480000,UTC+0900,2021-10-26 21:41:00,2021-10-26 21:48:00,38.0,205.0,BOTH,121.5,7
1635252540000,1635252720000,UTC+0900,2021-10-26 21:49:00,2021-10-26 21:52:00,0.0,44.0,WEARABLE_ONLY,44.0,3
1635252840000,1635253020000,UTC+0900,2021-10-26 21:54:00,2021-10-26 21:57:00,0.0,69.0,WEARABLE_ONLY,69.0,3
1635253080000,1635253380000,UTC+0900,2021-10-26 21:58:00,2021-10-26 22:03:00,0.0,180.0,WEARABLE_ONLY,180.0,5
1635253440000,1635254160000,UTC+0900,2021-10-26 22:04:00,2021-10-26 22:16:00,0.0,747.0,WEARABLE_ONLY,747.0,12
1635254280000,1635254460000,UTC+0900,2021-10-26 22:18:00,2021-10-26 22:21:00,0.0,74.0,WEARABLE_ONLY,74.0,3
1635254640000,1635255120000,UTC+0900,2021-10-26 22:24:00,2021-10-26 22:32:00,0.0,374.0,WEARABLE_ONLY,374.0,8
