START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1634436120000,1634436180000,UTC+0900,2021-10-17 11:02:00,2021-10-17 11:03:00,18.0,0.0,PHONE_ONLY,18.0,1
1634437500000,1634437560000,UTC+0900,2021-10-17 11:25:00,2021-10-17 11:26:00,16.0,0.0,PHONE_ONLY,16.0,1
1634437680000,1634437800000,UTC+0900,2021-10-17 11:28:00,2021-10-17 11:30:00,45.0,0.0,PHONE_ONLY,45.0,2
1634444760000,1634444820000,UTC+0900,2021-10-17 13:26:00,2021-10-17 13:27:00,9.0,0.0,PHONE_ONLY,9.0,1
1634447580000,1634447640000,UTC+0900,2021-10-17 14:13:00,2021-10-17 14:14:00,7.0,0.0,PHONE_ONLY,7.0,1
1634449260000,1634449320000,UTC+0900,2021-10-17 14:41:00,2021-10-17 14:42:00,7.0,0.0,PHONE_ONLY,7.0,1
1634449380000,1634449440000,UTC+0900,2021-10-17 14:43:00,2021-10-17 14:44:00,7.0,7.0,BOTH,7.0,1
1634451120000,1634451180000,UTC+0900,2021-10-17 15:12:00,2021-10-17 15:13:00,35.0,0.0,PHONE_ONLY,35.0,1
1634457060000,1634457180000,UTC+0900,2021-10-17 16:51:00,2021-10-17 16:53:00,59.0,6.0,BOTH,32.5,2
1634457360000,1634457600000,UTC+0900,2021-10-17 16:56:00,2021-10-17 17:00:00,122.0,6.0,BOTH,64.0,4
1634457960000,1634458020000,UTC+0900,2021-10-17 17:06:00,2021-10-17 17:07:00,19.0,0.0,PHONE_ONLY,19.0,1
1634459100000,1634459160000,UTC+0900,2021-10-17 17:25:00,2021-10-17 17:26:00,9.0,0.0,PHONE_ONLY,9.0,1
1634464680000,1634464740000,UTC+0900,2021-10-17 18:58:00,2021-10-17 18:59:00,38.0,0.0,PHONE_ONLY,38.0,1
1634464800000,1634464860000,UTC+0900,2021-10-17 19:00:00,2021-10-17 19:01:00,6.0,0.0,PHONE_ONLY,6.0,1
1634465160000,1634465280000,UTC+0900,2021-10-17 19:06:00,2021-10-17 19:08:00,36.0,6.0,BOTH,21.0,2
1634466000000,1634466060000,UTC+0900,2021-10-17 19:20:00,2021-10-17 19:21:00,25.0,0.0,PHONE_ONLY,25.0,1
1634466660000,1634466720000,UTC+0900,2021-10-17 19:31:00,2021-10-17 19:32:00,17.0,17.0,BOTH,17.0,1
1634473020000,1634473080000,UTC+0900,2021-10-17 21:17:00,2021-10-17 21:18:00,13.0,0.0,PHONE_ONLY,13.0,1
1634474940000,1634475000000,UTC+0900,2021-10-17 21:49:00,2021-10-17 21:50:00,12.0,0.0,PHONE_ONLY,12.0,1
1634475240000,1634475300000,UTC+0900,2021-10-17 21:54:00,2021-10-17 21:55:00,30.0,0.0,PHONE_ONLY,30.0,1
1634476320000,1634476380000,UTC+0900,2021-10-17 22:12:00,2021-10-17 22:13:00,28.0,0.0,PHONE_ONLY,28.0,1
