START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1635203160000,1635203220000,UTC+0900,2021-10-26 08:06:00,2021-10-26 08:07:00,19.0,0.0,PHONE_ONLY,19.0,1
1635206340000,1635206520000,UTC+0900,2021-10-26 08:59:00,2021-10-26 09:02:00,93.0,80.0,BOTH,86.5,3
1635206580000,1635206640000,UTC+0900,2021-10-26 09:03:00,2021-10-26 09:04:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1635207300000,1635207660000,UTC+0900,2021-10-26 09:15:00,2021-10-26 09:21:00,150.0,152.0,BOTH,151.0,6
1635215460000,1635216120000,UTC+0900,2021-10-26 11:31:00,2021-10-26 11:42:00,737.0,719.0,BOTH,728.0,11
1635216360000,1635216540000,UTC+0900,2021-10-26 11:46:00,2021-10-26 11:49:00,60.0,35.0,BOTH,47.5,3
1635217320000,1635217920000,UTC+0900,2021-10-26 12:02:00,2021-10-26 12:12:00,877.0,824.0,BOTH,850.5,10
1635217980000,1635218160000,UTC+0900,2021-10-26 12:13:00,2021-10-26 12:16:00,20.0,49.0,BOTH,34.5,3
1635218460000,1635218580000,UTC+0900,2021-10-26 12:21:00,2021-10-26 12:23:00,50.0,33.0,BOTH,41.5,2
1635219060000,1635220200000,UTC+0900,2021-10-26 12:31:00,2021-10-26 12:50:00,1376.0,1337.0,BOTH,1356.5,19
1635229380000,1635229440000,UTC+0900,2021-10-26 15:23:00,2021-10-26 15:24:00,12.0,0.0,PHONE_ONLY,12.0,1
1635229560000,1635229620000,UTC+0900,2021-10-26 15:26:00,2021-10-26 15:27:00,84.0,0.0,PHONE_ONLY,84.0,1
1635233460000,1635233700000,UTC+0900,2021-10-26 16:31:00,2021-10-26 16:35:00,169.0,0.0,PHONE_ONLY,169.0,4
1635237000000,1635237840000,UTC+0900,2021-10-26 17:30:00,2021-10-26 17:44:00,752.0,729.0,BOTH,740.5,14
1635238920000,1635239580000,UTC+0900,2021-10-26 18:02:00,2021-10-26 18:13:00,780.0,794.0,BOTH,787.0,11
