START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1626796860000,1626796920000,UTC+0900,2021-07-21 01:01:00,2021-07-21 01:02:00,12.0,0.0,PHONE_ONLY,12.0,1
1626797220000,1626797340000,UTC+0900,2021-07-21 01:07:00,2021-07-21 01:09:00,9.0,78.0,BOTH,43.5,2
1626797520000,1626797640000,UTC+0900,2021-07-21 01:12:00,2021-07-21 01:14:00,0.0,68.0,WEARABLE_ONLY,68.0,2
1626797700000,1626797820000,UTC+0900,2021-07-21 01:15:00,2021-07-21 01:17:00,32.0,0.0,PHONE_ONLY,32.0,2
1626798840000,1626798960000,UTC+0900,2021-07-21 01:34:00,2021-07-21 01:36:00,8.0,0.0,PHONE_ONLY,8.0,2
1626799200000,1626799260000,UTC+0900,2021-07-21 01:40:00,2021-07-21 01:41:00,18.0,0.0,PHONE_ONLY,18.0,1
1626807060000,1626807120000,UTC+0900,2021-07-21 03:51:00,2021-07-21 03:52:00,10.0,0.0,PHONE_ONLY,10.0,1
1626807180000,1626807240000,UTC+0900,2021-07-21 03:53:00,2021-07-21 03:54:00,8.0,0.0,PHONE_ONLY,8.0,1
1626807300000,1626807420000,UTC+0900,2021-07-21 03:55:00,2021-07-21 03:57:00,15.0,0.0,PHONE_ONLY,15.0,2
1626807840000,1626807900000,UTC+0900,2021-07-21 04:04:00,2021-07-21 04:05:00,6.0,0.0,PHONE_ONLY,6.0,1
1626809220000,1626809340000,UTC+0900,2021-07-21 04:27:00,2021-07-21 04:29:00,52.0,0.0,PHONE_ONLY,52.0,2
1626809400000,1626809460000,UTC+0900,2021-07-21 04:30:00,2021-07-21 04:31:00,22.0,0.0,PHONE_ONLY,22.0,1
1626810900000,1626811080000,UTC+0900,2021-07-21 04:55:00,2021-07-21 04:58:00,49.0,0.0,PHONE_ONLY,49.0,3
1626816780000,1626816840000,UTC+0900,2021-07-21 06:33:00,2021-07-21 06:34:00,12.0,0.0,PHONE_ONLY,12.0,1
1626816900000,1626816960000,UTC+0900,2021-07-21 06:35:00,2021-07-21 06:36:00,7.0,0.0,PHONE_ONLY,7.0,1
1626820200000,1626820260000,UTC+0900,2021-07-21 07:30:00,2021-07-21 07:31:00,7.0,0.0,PHONE_ONLY,7.0,1
