START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1634310000000,1634310060000,UTC+0900,2021-10-16 00:00:00,2021-10-16 00:01:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1634310120000,1634310360000,UTC+0900,2021-10-16 00:02:00,2021-10-16 00:06:00,0.0,144.0,WEARABLE_ONLY,144.0,4
1634310480000,1634310540000,UTC+0900,2021-10-16 00:08:00,2021-10-16 00:09:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1634311140000,1634311200000,UTC+0900,2021-10-16 00:19:00,2021-10-16 00:20:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634311380000,1634311440000,UTC+0900,2021-10-16 00:23:00,2021-10-16 00:24:00,0.0,20.0,WEARABLE_ONLY,20.0,1
1634311860000,1634311980000,UTC+0900,2021-10-16 00:31:00,2021-10-16 00:33:00,0.0,24.0,WEARABLE_ONLY,24.0,2
1634312160000,1634312220000,UTC+0900,2021-10-16 00:36:00,2021-10-16 00:37:00,0.0,36.0,WEARABLE_ONLY,36.0,1
1634312280000,1634312400000,UTC+0900,2021-10-16 00:38:00,2021-10-16 00:40:00,0.0,44.0,WEARABLE_ONLY,44.0,2
1634314860000,1634315220000,UTC+0900,2021-10-16 01:21:00,2021-10-16 01:27:00,137.0,331.0,BOTH,234.0,6
1634318280000,1634318460000,UTC+0900,2021-10-16 02:18:00,2021-10-16 02:21:00,0.0,47.0,WEARABLE_ONLY,47.0,3
1634320140000,1634320320000,UTC+0900,2021-10-16 02:49:00,2021-10-16 02:52:00,74.0,89.0,BOTH,81.5,3
1634320380000,1634320620000,UTC+0900,2021-10-16 02:53:00,2021-10-16 02:57:00,74.0,126.0,BOTH,100.0,4
1634320680000,1634320800000,UTC+0900,2021-10-16 02:58:00,2021-10-16 03:00:00,0.0,21.0,WEARABLE_ONLY,21.0,2
1634320860000,1634320920000,UTC+0900,2021-10-16 03:01:00,2021-10-16 03:02:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1634320980000,1634321340000,UTC+0900,2021-10-16 03:03:00,2021-10-16 03:09:00,0.0,162.0,WEARABLE_ONLY,162.0,6
1634321400000,1634321700000,UTC+0900,2021-10-16 03:10:00,2021-10-16 03:15:00,0.0,112.0,WEARABLE_ONLY,112.0,5
1634321760000,1634321880000,UTC+0900,2021-10-16 03:16:00,2021-10-16 03:18:00,0.0,28.0,WEARABLE_ONLY,28.0,2
1634322000000,1634322120000,UTC+0900,2021-10-16 03:20:00,2021-10-16 03:22:00,0.0,22.0,WEARABLE_ONLY,22.0,2
1634322480000,1634322660000,UTC+0900,2021-10-16 03:28:00,2021-10-16 03:31:00,0.0,64.0,WEARABLE_ONLY,64.0,3
1634322720000,1634322780000,UTC+0900,2021-10-16 03:32:00,2021-10-16 03:33:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1634322840000,1634323020000,UTC+0900,2021-10-16 03:34:00,2021-10-16 03:37:00,0.0,42.0,WEARABLE_ONLY,42.0,3
1634323140000,1634323320000,UTC+0900,2021-10-16 03:39:00,2021-10-16 03:42:00,0.0,36.0,WEARABLE_ONLY,36.0,3
1634323560000,1634325000000,UTC+0900,2021-10-16 03:46:00,2021-10-16 04:10:00,1684.0,1774.0,BOTH,1729.0,24
1634325060000,1634325300000,UTC+0900,2021-10-16 04:11:00,2021-10-16 04:15:00,12.0,79.0,BOTH,45.5,4
1634325360000,1634325480000,UTC+0900,2021-10-16 04:16:00,2021-10-16 04:18:00,0.0,25.0,WEARABLE_ONLY,25.0,2
1634325780000,1634326020000,UTC+0900,2021-10-16 04:23:00,2021-10-16 04:27:00,0.0,109.0,WEARABLE_ONLY,109.0,4
1634326080000,1634326140000,UTC+0900,2021-10-16 04:28:00,2021-10-16 04:29:00,0.0,45.0,WEARABLE_ONLY,45.0,1
1634326200000,1634326260000,UTC+0900,2021-10-16 04:30:00,2021-10-16 04:31:00,0.0,86.0,WEARABLE_ONLY,86.0,1
1634326980000,1634327040000,UTC+0900,2021-10-16 04:43:00,2021-10-16 04:44:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1634327640000,1634327700000,UTC+0900,2021-10-16 04:54:00,2021-10-16 04:55:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1634339880000,1634340000000,UTC+0900,2021-10-16 08:18:00,2021-10-16 08:20:00,37.0,40.0,BOTH,38.5,2
1634340060000,1634340240000,UTC+0900,2021-10-16 08:21:00,2021-10-16 08:24:00,51.0,42.0,BOTH,46.5,3
1634354640000,1634355000000,UTC+0900,2021-10-16 12:24:00,2021-10-16 12:30:00,0.0,203.0,WEARABLE_ONLY,203.0,6
1634355060000,1634355240000,UTC+0900,2021-10-16 12:31:00,2021-10-16 12:34:00,0.0,81.0,WEARABLE_ONLY,81.0,3
1634355300000,1634356560000,UTC+0900,2021-10-16 12:35:00,2021-10-16 12:56:00,1336.0,1629.0,BOTH,1482.5,21
1634356860000,1634356920000,UTC+0900,2021-10-16 13:01:00,2021-10-16 13:02:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1634357700000,1634358060000,UTC+0900,2021-10-16 13:15:00,2021-10-16 13:21:00,404.0,438.0,BOTH,421.0,6
1634358480000,1634358540000,UTC+0900,2021-10-16 13:28:00,2021-10-16 13:29:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1634360280000,1634360340000,UTC+0900,2021-10-16 13:58:00,2021-10-16 13:59:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1634366640000,1634366700000,UTC+0900,2021-10-16 15:44:00,2021-10-16 15:45:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1634367120000,1634367300000,UTC+0900,2021-10-16 15:52:00,2021-10-16 15:55:00,34.0,11.0,BOTH,22.5,3
1634367360000,1634368080000,UTC+0900,2021-10-16 15:56:00,2021-10-16 16:08:00,1057.0,1089.0,BOTH,1073.0,12
1634368380000,1634368980000,UTC+0900,2021-10-16 16:13:00,2021-10-16 16:23:00,573.0,610.0,BOTH,591.5,10
1634369400000,1634369460000,UTC+0900,2021-10-16 16:30:00,2021-10-16 16:31:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634369580000,1634369640000,UTC+0900,2021-10-16 16:33:00,2021-10-16 16:34:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1634369760000,1634369880000,UTC+0900,2021-10-16 16:36:00,2021-10-16 16:38:00,0.0,34.0,WEARABLE_ONLY,34.0,2
1634370000000,1634370060000,UTC+0900,2021-10-16 16:40:00,2021-10-16 16:41:00,0.0,16.0,WEARABLE_ONLY,16.0,1
1634370180000,1634370300000,UTC+0900,2021-10-16 16:43:00,2021-10-16 16:45:00,0.0,34.0,WEARABLE_ONLY,34.0,2
1634370420000,1634370480000,UTC+0900,2021-10-16 16:47:00,2021-10-16 16:48:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1634370600000,1634370660000,UTC+0900,2021-10-16 16:50:00,2021-10-16 16:51:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1634370720000,1634370780000,UTC+0900,2021-10-16 16:52:00,2021-10-16 16:53:00,0.0,22.0,WEARABLE_ONLY,22.0,1
1634370960000,1634371020000,UTC+0900,2021-10-16 16:56:00,2021-10-16 16:57:00,0.0,29.0,WEARABLE_ONLY,29.0,1
1634371080000,1634371620000,UTC+0900,2021-10-16 16:58:00,2021-10-16 17:07:00,582.0,585.0,BOTH,583.5,9
1634372580000,1634372700000,UTC+0900,2021-10-16 17:23:00,2021-10-16 17:25:00,0.0,11.0,WEARABLE_ONLY,11.0,2
1634373420000,1634374440000,UTC+0900,2021-10-16 17:37:00,2021-10-16 17:54:00,1239.0,1295.0,BOTH,1267.0,17
1634374740000,1634374800000,UTC+0900,2021-10-16 17:59:00,2021-10-16 18:00:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1634376540000,1634376720000,UTC+0900,2021-10-16 18:29:00,2021-10-16 18:32:00,222.0,233.0,BOTH,227.5,3
1634376780000,1634377260000,UTC+0900,2021-10-16 18:33:00,2021-10-16 18:41:00,826.0,821.0,BOTH,823.5,8
1634377680000,1634377980000,UTC+0900,2021-10-16 18:48:00,2021-10-16 18:53:00,93.0,189.0,BOTH,141.0,5
1634378280000,1634378520000,UTC+0900,2021-10-16 18:58:00,2021-10-16 19:02:00,68.0,56.0,BOTH,62.0,4
