START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1634491080000,1634491140000,UTC+0900,2021-10-18 02:18:00,2021-10-18 02:19:00,7.0,0.0,PHONE_ONLY,7.0,1
1634505480000,1634505540000,UTC+0900,2021-10-18 06:18:00,2021-10-18 06:19:00,0.0,6.0,WEARABLE_ONLY,6.0,1
1634506200000,1634506260000,UTC+0900,2021-10-18 06:30:00,2021-10-18 06:31:00,8.0,0.0,PHONE_ONLY,8.0,1
1634525280000,1634525340000,UTC+0900,2021-10-18 11:48:00,2021-10-18 11:49:00,13.0,0.0,PHONE_ONLY,13.0,1
1634525520000,1634525580000,UTC+0900,2021-10-18 11:52:00,2021-10-18 11:53:00,19.0,0.0,PHONE_ONLY,19.0,1
1634526480000,1634526540000,UTC+0900,2021-10-18 12:08:00,2021-10-18 12:09:00,10.0,0.0,PHONE_ONLY,10.0,1
1634527200000,1634527260000,UTC+0900,2021-10-18 12:20:00,2021-10-18 12:21:00,7.0,0.0,PHONE_ONLY,7.0,1
1634527380000,1634527500000,UTC+0900,2021-10-18 12:23:00,2021-10-18 12:25:00,0.0,20.0,WEARABLE_ONLY,20.0,2
1634527560000,1634528280000,UTC+0900,2021-10-18 12:26:00,2021-10-18 12:38:00,991.0,979.0,BOTH,985.0,12
1634528340000,1634528400000,UTC+0900,2021-10-18 12:39:00,2021-10-18 12:40:00,24.0,13.0,BOTH,18.5,1
1634529240000,1634529840000,UTC+0900,2021-10-18 12:54:00,2021-10-18 13:04:00,586.0,321.0,BOTH,453.5,10
1634530020000,1634530140000,UTC+0900,2021-10-18 13:07:00,2021-10-18 13:09:00,0.0,15.0,WEARABLE_ONLY,15.0,2
1634531580000,1634531640000,UTC+0900,2021-10-18 13:33:00,2021-10-18 13:34:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1634531700000,1634532000000,UTC+0900,2021-10-18 13:35:00,2021-10-18 13:40:00,429.0,0.0,PHONE_ONLY,429.0,5
1634532060000,1634532300000,UTC+0900,2021-10-18 13:41:00,2021-10-18 13:45:00,120.0,78.0,BOTH,99.0,4
1634537400000,1634537460000,UTC+0900,2021-10-18 15:10:00,2021-10-18 15:11:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1634545020000,1634545260000,UTC+0900,2021-10-18 17:17:00,2021-10-18 17:21:00,118.0,0.0,PHONE_ONLY,118.0,4
1634546340000,1634546460000,UTC+0900,2021-10-18 17:39:00,2021-10-18 17:41:00,44.0,0.0,PHONE_ONLY,44.0,2
1634549400000,1634549760000,UTC+0900,2021-10-18 18:30:00,2021-10-18 18:36:00,273.0,264.0,BOTH,268.5,6
1634549820000,1634549880000,UTC+0900,2021-10-18 18:37:00,2021-10-18 18:38:00,30.0,30.0,BOTH,30.0,1
1634550120000,1634550180000,UTC+0900,2021-10-18 18:42:00,2021-10-18 18:43:00,18.0,0.0,PHONE_ONLY,18.0,1
1634551260000,1634551680000,UTC+0900,2021-10-18 19:01:00,2021-10-18 19:08:00,280.0,288.0,BOTH,284.0,7
1634557380000,1634557440000,UTC+0900,2021-10-18 20:43:00,2021-10-18 20:44:00,0.0,7.0,WEARABLE_ONLY,7.0,1
1634557500000,1634557680000,UTC+0900,2021-10-18 20:45:00,2021-10-18 20:48:00,49.0,45.0,BOTH,47.0,3
1634558100000,1634558160000,UTC+0900,2021-10-18 20:55:00,2021-10-18 20:56:00,43.0,14.0,BOTH,28.5,1
1634558280000,1634558460000,UTC+0900,2021-10-18 20:58:00,2021-10-18 21:01:00,14.0,16.0,BOTH,15.0,3
1634558640000,1634558700000,UTC+0900,2021-10-18 21:04:00,2021-10-18 21:05:00,6.0,0.0,PHONE_ONLY,6.0,1
1634559600000,1634559660000,UTC+0900,2021-10-18 21:20:00,2021-10-18 21:21:00,7.0,0.0,PHONE_ONLY,7.0,1
1634559720000,1634559840000,UTC+0900,2021-10-18 21:22:00,2021-10-18 21:24:00,71.0,55.0,BOTH,63.0,2
1634569560000,1634569680000,UTC+0900,2021-10-19 00:06:00,2021-10-19 00:08:00,61.0,47.0,BOTH,54.0,2
1634569860000,1634569980000,UTC+0900,2021-10-19 00:11:00,2021-10-19 00:13:00,8.0,11.0,BOTH,9.5,2
1634570100000,1634570340000,UTC+0900,2021-10-19 00:15:00,2021-10-19 00:19:00,43.0,93.0,BOTH,68.0,4
1634579100000,1634579220000,UTC+0900,2021-10-19 02:45:00,2021-10-19 02:47:00,24.0,0.0,PHONE_ONLY,24.0,2
1634605620000,1634605740000,UTC+0900,2021-10-19 10:07:00,2021-10-19 10:09:00,7.0,23.0,BOTH,15.0,2
1634620800000,1634621100000,UTC+0900,2021-10-19 14:20:00,2021-10-19 14:25:00,262.0,171.0,BOTH,216.5,5
1634621400000,1634621580000,UTC+0900,2021-10-19 14:30:00,2021-10-19 14:33:00,29.0,15.0,BOTH,22.0,3
1634622840000,1634623140000,UTC+0900,2021-10-19 14:54:00,2021-10-19 14:59:00,252.0,170.0,BOTH,211.0,5
1634624100000,1634624160000,UTC+0900,2021-10-19 15:15:00,2021-10-19 15:16:00,0.0,39.0,WEARABLE_ONLY,39.0,1
1634628240000,1634628360000,UTC+0900,2021-10-19 16:24:00,2021-10-19 16:26:00,83.0,0.0,PHONE_ONLY,83.0,2
1634630220000,1634630340000,UTC+0900,2021-10-19 16:57:00,2021-10-19 16:59:00,53.0,0.0,PHONE_ONLY,53.0,2
1634630580000,1634630640000,UTC+0900,2021-10-19 17:03:00,2021-10-19 17:04:00,53.0,0.0,PHONE_ONLY,53.0,1
1634631360000,1634631480000,UTC+0900,2021-10-19 17:16:00,2021-10-19 17:18:00,67.0,0.0,PHONE_ONLY,67.0,2
1634631600000,1634631780000,UTC+0900,2021-10-19 17:20:00,2021-10-19 17:23:00,77.0,0.0,PHONE_ONLY,77.0,3
1634632080000,1634634540000,UTC+0900,2021-10-19 17:28:00,2021-10-19 18:09:00,3416.0,3216.0,BOTH,3316.0,41
1634634660000,1634635080000,UTC+0900,2021-10-19 18:11:00,2021-10-19 18:18:00,392.0,427.0,BOTH,409.5,7
1634635200000,1634635260000,UTC+0900,2021-10-19 18:20:00,2021-10-19 18:21:00,8.0,0.0,PHONE_ONLY,8.0,1
1634637840000,1634638020000,UTC+0900,2021-10-19 19:04:00,2021-10-19 19:07:00,45.0,65.0,BOTH,55.0,3
1634638080000,1634638440000,UTC+0900,2021-10-19 19:08:00,2021-10-19 19:14:00,399.0,403.0,BOTH,401.0,6
1634638500000,1634638560000,UTC+0900,2021-10-19 19:15:00,2021-10-19 19:16:00,18.0,32.0,BOTH,25.0,1
1634638920000,1634638980000,UTC+0900,2021-10-19 19:22:00,2021-10-19 19:23:00,0.0,10.0,WEARABLE_ONLY,10.0,1
