START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1626305280000,1626305700000,UTC+0900,2021-07-15 08:28:00,2021-07-15 08:35:00,88.0,44.0,BOTH,66.0,7
1626306000000,1626306480000,UTC+0900,2021-07-15 08:40:00,2021-07-15 08:48:00,359.0,245.0,BOTH,302.0,8
1626307380000,1626307440000,UTC+0900,2021-07-15 09:03:00,2021-07-15 09:04:00,0.0,39.0,WEARABLE_ONLY,39.0,1
1626307500000,1626307560000,UTC+0900,2021-07-15 09:05:00,2021-07-15 09:06:00,0.0,63.0,WEARABLE_ONLY,63.0,1
1626308100000,1626308160000,UTC+0900,2021-07-15 09:15:00,2021-07-15 09:16:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626308520000,1626308580000,UTC+0900,2021-07-15 09:22:00,2021-07-15 09:23:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1626309240000,1626309300000,UTC+0900,2021-07-15 09:34:00,2021-07-15 09:35:00,0.0,21.0,WEARABLE_ONLY,21.0,1
1626309480000,1626309540000,UTC+0900,2021-07-15 09:38:00,2021-07-15 09:39:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1626309840000,1626309900000,UTC+0900,2021-07-15 09:44:00,2021-07-15 09:45:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1626311400000,1626311520000,UTC+0900,2021-07-15 10:10:00,2021-07-15 10:12:00,33.0,84.0,BOTH,58.5,2
1626313200000,1626313440000,UTC+0900,2021-07-15 10:40:00,2021-07-15 10:44:00,0.0,141.0,WEARABLE_ONLY,141.0,4
1626313500000,1626313620000,UTC+0900,2021-07-15 10:45:00,2021-07-15 10:47:00,0.0,51.0,WEARABLE_ONLY,51.0,2
1626314880000,1626315000000,UTC+0900,2021-07-15 11:08:00,2021-07-15 11:10:00,0.0,84.0,WEARABLE_ONLY,84.0,2
1626315600000,1626315840000,UTC+0900,2021-07-15 11:20:00,2021-07-15 11:24:00,334.0,338.0,BOTH,336.0,4
1626315900000,1626315960000,UTC+0900,2021-07-15 11:25:00,2021-07-15 11:26:00,6.0,6.0,BOTH,6.0,1
1626316200000,1626316680000,UTC+0900,2021-07-15 11:30:00,2021-07-15 11:38:00,479.0,455.0,BOTH,467.0,8
1626318600000,1626318840000,UTC+0900,2021-07-15 12:10:00,2021-07-15 12:14:00,231.0,246.0,BOTH,238.5,4
1626318960000,1626319020000,UTC+0900,2021-07-15 12:16:00,2021-07-15 12:17:00,8.0,0.0,PHONE_ONLY,8.0,1
1626319080000,1626319560000,UTC+0900,2021-07-15 12:18:00,2021-07-15 12:26:00,678.0,640.0,BOTH,659.0,8
1626319860000,1626320160000,UTC+0900,2021-07-15 12:31:00,2021-07-15 12:36:00,370.0,362.0,BOTH,366.0,5
1626320820000,1626320940000,UTC+0900,2021-07-15 12:47:00,2021-07-15 12:49:00,0.0,37.0,WEARABLE_ONLY,37.0,2
1626321120000,1626321240000,UTC+0900,2021-07-15 12:52:00,2021-07-15 12:54:00,0.0,39.0,WEARABLE_ONLY,39.0,2
1626323820000,1626323940000,UTC+0900,2021-07-15 13:37:00,2021-07-15 13:39:00,37.0,0.0,PHONE_ONLY,37.0,2
1626324000000,1626324240000,UTC+0900,2021-07-15 13:40:00,2021-07-15 13:44:00,117.0,0.0,PHONE_ONLY,117.0,4
1626325200000,1626325320000,UTC+0900,2021-07-15 14:00:00,2021-07-15 14:02:00,114.0,0.0,PHONE_ONLY,114.0,2
1626325380000,1626325440000,UTC+0900,2021-07-15 14:03:00,2021-07-15 14:04:00,12.0,12.0,BOTH,12.0,1
1626325500000,1626325680000,UTC+0900,2021-07-15 14:05:00,2021-07-15 14:08:00,172.0,0.0,PHONE_ONLY,172.0,3
1626325980000,1626326160000,UTC+0900,2021-07-15 14:13:00,2021-07-15 14:16:00,160.0,2.0,BOTH,81.0,3
1626331980000,1626332100000,UTC+0900,2021-07-15 15:53:00,2021-07-15 15:55:00,52.0,0.0,PHONE_ONLY,52.0,2
1626336000000,1626336180000,UTC+0900,2021-07-15 17:00:00,2021-07-15 17:03:00,145.0,131.0,BOTH,138.0,3
1626336360000,1626336660000,UTC+0900,2021-07-15 17:06:00,2021-07-15 17:11:00,422.0,396.0,BOTH,409.0,5
1626337020000,1626337380000,UTC+0900,2021-07-15 17:17:00,2021-07-15 17:23:00,509.0,488.0,BOTH,498.5,6
1626341340000,1626341460000,UTC+0900,2021-07-15 18:29:00,2021-07-15 18:31:00,0.0,106.0,WEARABLE_ONLY,106.0,2
