START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,BOUT_TYPE,STEP,DUT
1635263280000,1635263400000,UTC+0900,2021-10-27 00:48:00,2021-10-27 00:50:00,0.0,44.0,WEARABLE_ONLY,44.0,2
1635266760000,1635266820000,UTC+0900,2021-10-27 01:46:00,2021-10-27 01:47:00,0.0,20.0,WEARABLE_ONLY,20.0,1
1635294360000,1635294420000,UTC+0900,2021-10-27 09:26:00,2021-10-27 09:27:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1635294480000,1635294960000,UTC+0900,2021-10-27 09:28:00,2021-10-27 09:36:00,764.0,783.0,BOTH,773.5,8
1635295320000,1635295440000,UTC+0900,2021-10-27 09:42:00,2021-10-27 09:44:00,27.0,15.0,BOTH,21.0,2
1635295920000,1635296160000,UTC+0900,2021-10-27 09:52:00,2021-10-27 09:56:00,323.0,316.0,BOTH,319.5,4
1635296340000,1635296400000,UTC+0900,2021-10-27 09:59:00,2021-10-27 10:00:00,0.0,40.0,WEARABLE_ONLY,40.0,1
1635296940000,1635297060000,UTC+0900,2021-10-27 10:09:00,2021-10-27 10:11:00,0.0,46.0,WEARABLE_ONLY,46.0,2
1635297720000,1635297840000,UTC+0900,2021-10-27 10:22:00,2021-10-27 10:24:00,34.0,11.0,BOTH,22.5,2
1635301260000,1635301620000,UTC+0900,2021-10-27 11:21:00,2021-10-27 11:27:00,244.0,191.0,BOTH,217.5,6
1635301680000,1635301740000,UTC+0900,2021-10-27 11:28:00,2021-10-27 11:29:00,15.0,10.0,BOTH,12.5,1
1635302520000,1635303000000,UTC+0900,2021-10-27 11:42:00,2021-10-27 11:50:00,328.0,309.0,BOTH,318.5,8
1635305100000,1635305220000,UTC+0900,2021-10-27 12:25:00,2021-10-27 12:27:00,0.0,20.0,WEARABLE_ONLY,20.0,2
1635307260000,1635307320000,UTC+0900,2021-10-27 13:01:00,2021-10-27 13:02:00,0.0,13.0,WEARABLE_ONLY,13.0,1
1635308340000,1635308400000,UTC+0900,2021-10-27 13:19:00,2021-10-27 13:20:00,0.0,14.0,WEARABLE_ONLY,14.0,1
1635308460000,1635308580000,UTC+0900,2021-10-27 13:21:00,2021-10-27 13:23:00,0.0,87.0,WEARABLE_ONLY,87.0,2
1635310740000,1635310800000,UTC+0900,2021-10-27 13:59:00,2021-10-27 14:00:00,0.0,53.0,WEARABLE_ONLY,53.0,1
1635311340000,1635311400000,UTC+0900,2021-10-27 14:09:00,2021-10-27 14:10:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1635312960000,1635313080000,UTC+0900,2021-10-27 14:36:00,2021-10-27 14:38:00,0.0,55.0,WEARABLE_ONLY,55.0,2
1635314400000,1635314460000,UTC+0900,2021-10-27 15:00:00,2021-10-27 15:01:00,0.0,53.0,WEARABLE_ONLY,53.0,1
1635316380000,1635316440000,UTC+0900,2021-10-27 15:33:00,2021-10-27 15:34:00,31.0,16.0,BOTH,23.5,1
1635317520000,1635317640000,UTC+0900,2021-10-27 15:52:00,2021-10-27 15:54:00,23.0,12.0,BOTH,17.5,2
1635319020000,1635319080000,UTC+0900,2021-10-27 16:17:00,2021-10-27 16:18:00,0.0,12.0,WEARABLE_ONLY,12.0,1
1635319140000,1635319200000,UTC+0900,2021-10-27 16:19:00,2021-10-27 16:20:00,0.0,18.0,WEARABLE_ONLY,18.0,1
1635323220000,1635323520000,UTC+0900,2021-10-27 17:27:00,2021-10-27 17:32:00,260.0,174.0,BOTH,217.0,5
1635323580000,1635323640000,UTC+0900,2021-10-27 17:33:00,2021-10-27 17:34:00,38.0,14.0,BOTH,26.0,1
1635324540000,1635324780000,UTC+0900,2021-10-27 17:49:00,2021-10-27 17:53:00,270.0,230.0,BOTH,250.0,4
1635324840000,1635324900000,UTC+0900,2021-10-27 17:54:00,2021-10-27 17:55:00,48.0,41.0,BOTH,44.5,1
1635325020000,1635325140000,UTC+0900,2021-10-27 17:57:00,2021-10-27 17:59:00,0.0,63.0,WEARABLE_ONLY,63.0,2
1635325200000,1635325320000,UTC+0900,2021-10-27 18:00:00,2021-10-27 18:02:00,0.0,63.0,WEARABLE_ONLY,63.0,2
1635325440000,1635325500000,UTC+0900,2021-10-27 18:04:00,2021-10-27 18:05:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1635328140000,1635328200000,UTC+0900,2021-10-27 18:49:00,2021-10-27 18:50:00,0.0,32.0,WEARABLE_ONLY,32.0,1
1635328260000,1635328320000,UTC+0900,2021-10-27 18:51:00,2021-10-27 18:52:00,0.0,10.0,WEARABLE_ONLY,10.0,1
1635331320000,1635331380000,UTC+0900,2021-10-27 19:42:00,2021-10-27 19:43:00,0.0,11.0,WEARABLE_ONLY,11.0,1
1635332040000,1635332100000,UTC+0900,2021-10-27 19:54:00,2021-10-27 19:55:00,0.0,15.0,WEARABLE_ONLY,15.0,1
1635335160000,1635335580000,UTC+0900,2021-10-27 20:46:00,2021-10-27 20:53:00,313.0,313.0,BOTH,313.0,7
1635335820000,1635335880000,UTC+0900,2021-10-27 20:57:00,2021-10-27 20:58:00,25.0,0.0,PHONE_ONLY,25.0,1
1635336480000,1635336660000,UTC+0900,2021-10-27 21:08:00,2021-10-27 21:11:00,80.0,71.0,BOTH,75.5,3
