START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1634224740000,UTC+0900,2021-10-15 00:19:00,0.0,16.0
1634225640000,UTC+0900,2021-10-15 00:34:00,0.0,23.0
1634225820000,UTC+0900,2021-10-15 00:37:00,0.0,14.0
1634242260000,UTC+0900,2021-10-15 05:11:00,0.0,10.0
1634242320000,UTC+0900,2021-10-15 05:12:00,14.0,26.0
1634242680000,UTC+0900,2021-10-15 05:18:00,7.0,14.0
1634245200000,UTC+0900,2021-10-15 06:00:00,0.0,23.0
1634245260000,UTC+0900,2021-10-15 06:01:00,0.0,12.0
1634245320000,UTC+0900,2021-10-15 06:02:00,31.0,21.0
1634245440000,UTC+0900,2021-10-15 06:04:00,82.0,74.0
1634245500000,UTC+0900,2021-10-15 06:05:00,121.0,121.0
1634245560000,UTC+0900,2021-10-15 06:06:00,114.0,113.0
1634245620000,UTC+0900,2021-10-15 06:07:00,112.0,110.0
1634245680000,UTC+0900,2021-10-15 06:08:00,110.0,110.0
1634245740000,UTC+0900,2021-10-15 06:09:00,108.0,107.0
1634245800000,UTC+0900,2021-10-15 06:10:00,39.0,54.0
1634245860000,UTC+0900,2021-10-15 06:11:00,7.0,6.0
1634246100000,UTC+0900,2021-10-15 06:15:00,73.0,67.0
1634246160000,UTC+0900,2021-10-15 06:16:00,85.0,90.0
1634246280000,UTC+0900,2021-10-15 06:18:00,8.0,12.0
1634246340000,UTC+0900,2021-10-15 06:19:00,23.0,10.0
1634248380000,UTC+0900,2021-10-15 06:53:00,78.0,90.0
1634248440000,UTC+0900,2021-10-15 06:54:00,90.0,103.0
1634248500000,UTC+0900,2021-10-15 06:55:00,100.0,108.0
1634248560000,UTC+0900,2021-10-15 06:56:00,38.0,37.0
1634248680000,UTC+0900,2021-10-15 06:58:00,7.0,0.0
1634250840000,UTC+0900,2021-10-15 07:34:00,25.0,19.0
1634250900000,UTC+0900,2021-10-15 07:35:00,112.0,112.0
1634250960000,UTC+0900,2021-10-15 07:36:00,108.0,106.0
1634251020000,UTC+0900,2021-10-15 07:37:00,111.0,112.0
1634251080000,UTC+0900,2021-10-15 07:38:00,85.0,92.0
1634251140000,UTC+0900,2021-10-15 07:39:00,7.0,0.0
1634252580000,UTC+0900,2021-10-15 08:03:00,69.0,43.0
1634252640000,UTC+0900,2021-10-15 08:04:00,99.0,99.0
1634252700000,UTC+0900,2021-10-15 08:05:00,103.0,99.0
1634252760000,UTC+0900,2021-10-15 08:06:00,93.0,91.0
1634252820000,UTC+0900,2021-10-15 08:07:00,105.0,104.0
1634252880000,UTC+0900,2021-10-15 08:08:00,104.0,95.0
1634252940000,UTC+0900,2021-10-15 08:09:00,103.0,100.0
1634253000000,UTC+0900,2021-10-15 08:10:00,37.0,29.0
1634253060000,UTC+0900,2021-10-15 08:11:00,30.0,17.0
1634253120000,UTC+0900,2021-10-15 08:12:00,11.0,13.0
1634253180000,UTC+0900,2021-10-15 08:13:00,28.0,25.0
1634253240000,UTC+0900,2021-10-15 08:14:00,32.0,47.0
1634253300000,UTC+0900,2021-10-15 08:15:00,0.0,16.0
1634253420000,UTC+0900,2021-10-15 08:17:00,0.0,32.0
1634253840000,UTC+0900,2021-10-15 08:24:00,0.0,35.0
1634253900000,UTC+0900,2021-10-15 08:25:00,0.0,7.0
1634254020000,UTC+0900,2021-10-15 08:27:00,0.0,26.0
1634254080000,UTC+0900,2021-10-15 08:28:00,0.0,65.0
1634254140000,UTC+0900,2021-10-15 08:29:00,0.0,68.0
1634254200000,UTC+0900,2021-10-15 08:30:00,0.0,15.0
1634254380000,UTC+0900,2021-10-15 08:33:00,16.0,13.0
1634254440000,UTC+0900,2021-10-15 08:34:00,73.0,64.0
1634254980000,UTC+0900,2021-10-15 08:43:00,24.0,18.0
1634255040000,UTC+0900,2021-10-15 08:44:00,28.0,46.0
1634255100000,UTC+0900,2021-10-15 08:45:00,0.0,16.0
1634255160000,UTC+0900,2021-10-15 08:46:00,0.0,33.0
1634255220000,UTC+0900,2021-10-15 08:47:00,22.0,28.0
1634255760000,UTC+0900,2021-10-15 08:56:00,7.0,11.0
1634255820000,UTC+0900,2021-10-15 08:57:00,18.0,21.0
1634256660000,UTC+0900,2021-10-15 09:11:00,0.0,14.0
1634256720000,UTC+0900,2021-10-15 09:12:00,0.0,41.0
1634257020000,UTC+0900,2021-10-15 09:17:00,29.0,27.0
1634257080000,UTC+0900,2021-10-15 09:18:00,0.0,28.0
1634257620000,UTC+0900,2021-10-15 09:27:00,13.0,31.0
1634257740000,UTC+0900,2021-10-15 09:29:00,26.0,29.0
1634257800000,UTC+0900,2021-10-15 09:30:00,0.0,31.0
1634260980000,UTC+0900,2021-10-15 10:23:00,26.0,27.0
1634262120000,UTC+0900,2021-10-15 10:42:00,0.0,19.0
1634262180000,UTC+0900,2021-10-15 10:43:00,0.0,22.0
1634262300000,UTC+0900,2021-10-15 10:45:00,0.0,23.0
1634262360000,UTC+0900,2021-10-15 10:46:00,0.0,56.0
1634262540000,UTC+0900,2021-10-15 10:49:00,0.0,13.0
1634264820000,UTC+0900,2021-10-15 11:27:00,22.0,0.0
1634264880000,UTC+0900,2021-10-15 11:28:00,1.0,15.0
1634264940000,UTC+0900,2021-10-15 11:29:00,57.0,35.0
1634265000000,UTC+0900,2021-10-15 11:30:00,9.0,12.0
1634265060000,UTC+0900,2021-10-15 11:31:00,55.0,56.0
1634266140000,UTC+0900,2021-10-15 11:49:00,0.0,10.0
1634267280000,UTC+0900,2021-10-15 12:08:00,31.0,37.0
1634267340000,UTC+0900,2021-10-15 12:09:00,5.0,15.0
1634267400000,UTC+0900,2021-10-15 12:10:00,0.0,2.0
1634269200000,UTC+0900,2021-10-15 12:40:00,15.0,10.0
1634269260000,UTC+0900,2021-10-15 12:41:00,36.0,19.0
1634269380000,UTC+0900,2021-10-15 12:43:00,0.0,62.0
1634269680000,UTC+0900,2021-10-15 12:48:00,0.0,42.0
1634273760000,UTC+0900,2021-10-15 13:56:00,0.0,59.0
1634273820000,UTC+0900,2021-10-15 13:57:00,0.0,37.0
1634273880000,UTC+0900,2021-10-15 13:58:00,0.0,28.0
1634273940000,UTC+0900,2021-10-15 13:59:00,0.0,31.0
1634274000000,UTC+0900,2021-10-15 14:00:00,0.0,36.0
1634276580000,UTC+0900,2021-10-15 14:43:00,0.0,29.0
1634276700000,UTC+0900,2021-10-15 14:45:00,0.0,13.0
1634280060000,UTC+0900,2021-10-15 15:41:00,46.0,21.0
1634280180000,UTC+0900,2021-10-15 15:43:00,47.0,71.0
1634280360000,UTC+0900,2021-10-15 15:46:00,0.0,54.0
1634281920000,UTC+0900,2021-10-15 16:12:00,38.0,14.0
1634281980000,UTC+0900,2021-10-15 16:13:00,28.0,41.0
1634282040000,UTC+0900,2021-10-15 16:14:00,9.0,15.0
1634284500000,UTC+0900,2021-10-15 16:55:00,0.0,34.0
1634285160000,UTC+0900,2021-10-15 17:06:00,0.0,14.0
1634285220000,UTC+0900,2021-10-15 17:07:00,0.0,22.0
1634287260000,UTC+0900,2021-10-15 17:41:00,6.0,10.0
1634287320000,UTC+0900,2021-10-15 17:42:00,10.0,0.0
1634287800000,UTC+0900,2021-10-15 17:50:00,0.0,15.0
1634287860000,UTC+0900,2021-10-15 17:51:00,0.0,39.0
1634287920000,UTC+0900,2021-10-15 17:52:00,0.0,35.0
1634287980000,UTC+0900,2021-10-15 17:53:00,0.0,46.0
1634289720000,UTC+0900,2021-10-15 18:22:00,0.0,38.0
1634291340000,UTC+0900,2021-10-15 18:49:00,0.0,59.0
1634291400000,UTC+0900,2021-10-15 18:50:00,0.0,74.0
1634291460000,UTC+0900,2021-10-15 18:51:00,0.0,37.0
1634291520000,UTC+0900,2021-10-15 18:52:00,0.0,40.0
1634291640000,UTC+0900,2021-10-15 18:54:00,59.0,52.0
1634291820000,UTC+0900,2021-10-15 18:57:00,27.0,21.0
1634291940000,UTC+0900,2021-10-15 18:59:00,101.0,98.0
1634292000000,UTC+0900,2021-10-15 19:00:00,60.0,60.0
1634292060000,UTC+0900,2021-10-15 19:01:00,44.0,61.0
1634293860000,UTC+0900,2021-10-15 19:31:00,0.0,11.0
1634293920000,UTC+0900,2021-10-15 19:32:00,109.0,103.0
1634293980000,UTC+0900,2021-10-15 19:33:00,102.0,101.0
1634294040000,UTC+0900,2021-10-15 19:34:00,96.0,92.0
1634294100000,UTC+0900,2021-10-15 19:35:00,100.0,103.0
1634294160000,UTC+0900,2021-10-15 19:36:00,107.0,106.0
1634294220000,UTC+0900,2021-10-15 19:37:00,42.0,42.0
1634294280000,UTC+0900,2021-10-15 19:38:00,109.0,105.0
1634294340000,UTC+0900,2021-10-15 19:39:00,41.0,44.0
1634295900000,UTC+0900,2021-10-15 20:05:00,84.0,69.0
1634295960000,UTC+0900,2021-10-15 20:06:00,84.0,83.0
1634296020000,UTC+0900,2021-10-15 20:07:00,84.0,81.0
1634296080000,UTC+0900,2021-10-15 20:08:00,95.0,93.0
1634296140000,UTC+0900,2021-10-15 20:09:00,101.0,102.0
1634296200000,UTC+0900,2021-10-15 20:10:00,99.0,99.0
1634296260000,UTC+0900,2021-10-15 20:11:00,4.0,7.0
1634298600000,UTC+0900,2021-10-15 20:50:00,103.0,83.0
1634298660000,UTC+0900,2021-10-15 20:51:00,104.0,104.0
1634298720000,UTC+0900,2021-10-15 20:52:00,47.0,50.0
1634298840000,UTC+0900,2021-10-15 20:54:00,37.0,36.0
1634299080000,UTC+0900,2021-10-15 20:58:00,20.0,0.0
1634299140000,UTC+0900,2021-10-15 20:59:00,7.0,0.0
1634299440000,UTC+0900,2021-10-15 21:04:00,16.0,0.0
1634299680000,UTC+0900,2021-10-15 21:08:00,9.0,12.0
1634301300000,UTC+0900,2021-10-15 21:35:00,20.0,17.0
1634301360000,UTC+0900,2021-10-15 21:36:00,93.0,93.0
