START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1636576140000,UTC+0900,2021-11-11 05:29:00,20.0,21.0
1636576260000,UTC+0900,2021-11-11 05:31:00,15.0,0.0
1636576380000,UTC+0900,2021-11-11 05:33:00,23.0,36.0
1636576440000,UTC+0900,2021-11-11 05:34:00,32.0,3.0
1636577640000,UTC+0900,2021-11-11 05:54:00,7.0,0.0
1636577700000,UTC+0900,2021-11-11 05:55:00,13.0,0.0
1636577760000,UTC+0900,2021-11-11 05:56:00,0.0,23.0
1636579200000,UTC+0900,2021-11-11 06:20:00,13.0,0.0
1636579320000,UTC+0900,2021-11-11 06:22:00,11.0,10.0
1636579440000,UTC+0900,2021-11-11 06:24:00,22.0,11.0
1636579500000,UTC+0900,2021-11-11 06:25:00,16.0,0.0
1636580280000,UTC+0900,2021-11-11 06:38:00,18.0,0.0
1636581300000,UTC+0900,2021-11-11 06:55:00,0.0,10.0
1636581420000,UTC+0900,2021-11-11 06:57:00,0.0,16.0
1636581480000,UTC+0900,2021-11-11 06:58:00,0.0,21.0
1636584060000,UTC+0900,2021-11-11 07:41:00,14.0,10.0
1636584120000,UTC+0900,2021-11-11 07:42:00,12.0,16.0
1636584180000,UTC+0900,2021-11-11 07:43:00,0.0,11.0
1636585080000,UTC+0900,2021-11-11 07:58:00,7.0,0.0
1636585140000,UTC+0900,2021-11-11 07:59:00,1.0,0.0
1636585260000,UTC+0900,2021-11-11 08:01:00,14.0,28.0
1636585320000,UTC+0900,2021-11-11 08:02:00,0.0,19.0
1636585440000,UTC+0900,2021-11-11 08:04:00,0.0,23.0
1636585560000,UTC+0900,2021-11-11 08:06:00,8.0,0.0
1636585620000,UTC+0900,2021-11-11 08:07:00,18.0,8.0
1636585680000,UTC+0900,2021-11-11 08:08:00,0.0,12.0
1636585740000,UTC+0900,2021-11-11 08:09:00,25.0,17.0
1636585800000,UTC+0900,2021-11-11 08:10:00,115.0,121.0
1636585860000,UTC+0900,2021-11-11 08:11:00,118.0,117.0
1636585920000,UTC+0900,2021-11-11 08:12:00,118.0,118.0
1636585980000,UTC+0900,2021-11-11 08:13:00,113.0,116.5
1636586040000,UTC+0900,2021-11-11 08:14:00,116.0,116.0
1636586100000,UTC+0900,2021-11-11 08:15:00,104.0,104.5
1636586160000,UTC+0900,2021-11-11 08:16:00,47.0,49.0
1636586760000,UTC+0900,2021-11-11 08:26:00,6.0,0.0
1636586820000,UTC+0900,2021-11-11 08:27:00,0.0,29.0
1636586880000,UTC+0900,2021-11-11 08:28:00,38.0,18.0
1636586940000,UTC+0900,2021-11-11 08:29:00,97.0,113.0
1636587000000,UTC+0900,2021-11-11 08:30:00,107.0,108.0
1636587060000,UTC+0900,2021-11-11 08:31:00,24.0,32.0
