START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1626305280000,UTC+0900,2021-07-15 08:28:00,0.0,33.0
1626305340000,UTC+0900,2021-07-15 08:29:00,34.0,11.0
1626305400000,UTC+0900,2021-07-15 08:30:00,8.0,0.0
1626305460000,UTC+0900,2021-07-15 08:31:00,14.0,0.0
1626305520000,UTC+0900,2021-07-15 08:32:00,13.0,0.0
1626305580000,UTC+0900,2021-07-15 08:33:00,11.0,0.0
1626305640000,UTC+0900,2021-07-15 08:34:00,8.0,0.0
1626306000000,UTC+0900,2021-07-15 08:40:00,18.0,0.0
1626306060000,UTC+0900,2021-07-15 08:41:00,50.0,0.0
1626306120000,UTC+0900,2021-07-15 08:42:00,30.0,36.0
1626306180000,UTC+0900,2021-07-15 08:43:00,86.0,82.0
1626306240000,UTC+0900,2021-07-15 08:44:00,57.0,60.0
1626306300000,UTC+0900,2021-07-15 08:45:00,77.0,45.0
1626306360000,UTC+0900,2021-07-15 08:46:00,16.0,17.0
1626306420000,UTC+0900,2021-07-15 08:47:00,25.0,5.0
1626307380000,UTC+0900,2021-07-15 09:03:00,0.0,39.0
1626307500000,UTC+0900,2021-07-15 09:05:00,0.0,63.0
1626308100000,UTC+0900,2021-07-15 09:15:00,0.0,10.0
1626308520000,UTC+0900,2021-07-15 09:22:00,0.0,11.0
1626309240000,UTC+0900,2021-07-15 09:34:00,0.0,21.0
1626309480000,UTC+0900,2021-07-15 09:38:00,0.0,15.0
1626309840000,UTC+0900,2021-07-15 09:44:00,0.0,10.0
1626311400000,UTC+0900,2021-07-15 10:10:00,0.0,27.0
1626311460000,UTC+0900,2021-07-15 10:11:00,33.0,57.0
1626313200000,UTC+0900,2021-07-15 10:40:00,0.0,10.0
1626313260000,UTC+0900,2021-07-15 10:41:00,0.0,69.0
1626313320000,UTC+0900,2021-07-15 10:42:00,0.0,49.0
1626313380000,UTC+0900,2021-07-15 10:43:00,0.0,13.0
1626313500000,UTC+0900,2021-07-15 10:45:00,0.0,46.0
1626313560000,UTC+0900,2021-07-15 10:46:00,0.0,5.0
1626314880000,UTC+0900,2021-07-15 11:08:00,0.0,74.0
1626314940000,UTC+0900,2021-07-15 11:09:00,0.0,10.0
1626315600000,UTC+0900,2021-07-15 11:20:00,49.0,49.0
1626315660000,UTC+0900,2021-07-15 11:21:00,94.0,101.0
1626315720000,UTC+0900,2021-07-15 11:22:00,107.0,113.0
1626315780000,UTC+0900,2021-07-15 11:23:00,84.0,75.0
1626315900000,UTC+0900,2021-07-15 11:25:00,6.0,6.0
1626316200000,UTC+0900,2021-07-15 11:30:00,0.0,12.0
1626316260000,UTC+0900,2021-07-15 11:31:00,111.0,98.0
