START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1635262740000,UTC+0900,2021-10-27 00:39:00,28.0,0.0
1635262800000,UTC+0900,2021-10-27 00:40:00,25.0,0.0
1635296760000,UTC+0900,2021-10-27 10:06:00,16.0,0.0
1635298440000,UTC+0900,2021-10-27 10:34:00,81.0,0.0
1635298500000,UTC+0900,2021-10-27 10:35:00,80.0,0.0
1635298560000,UTC+0900,2021-10-27 10:36:00,118.0,0.0
1635298620000,UTC+0900,2021-10-27 10:37:00,33.0,0.0
1635298740000,UTC+0900,2021-10-27 10:39:00,9.0,0.0
1635298860000,UTC+0900,2021-10-27 10:41:00,7.0,0.0
1635299400000,UTC+0900,2021-10-27 10:50:00,53.0,0.0
1635299460000,UTC+0900,2021-10-27 10:51:00,98.0,0.0
1635299520000,UTC+0900,2021-10-27 10:52:00,100.0,0.0
1635299580000,UTC+0900,2021-10-27 10:53:00,106.0,0.0
1635299640000,UTC+0900,2021-10-27 10:54:00,103.0,0.0
1635299700000,UTC+0900,2021-10-27 10:55:00,105.0,0.0
1635299760000,UTC+0900,2021-10-27 10:56:00,62.0,0.0
1635303780000,UTC+0900,2021-10-27 12:03:00,11.0,0.0
1635303840000,UTC+0900,2021-10-27 12:04:00,8.0,0.0
1635303960000,UTC+0900,2021-10-27 12:06:00,47.0,0.0
1635304020000,UTC+0900,2021-10-27 12:07:00,12.0,0.0
1635304200000,UTC+0900,2021-10-27 12:10:00,9.0,0.0
1635304260000,UTC+0900,2021-10-27 12:11:00,28.0,0.0
1635305580000,UTC+0900,2021-10-27 12:33:00,53.0,0.0
1635305640000,UTC+0900,2021-10-27 12:34:00,89.0,0.0
1635305700000,UTC+0900,2021-10-27 12:35:00,20.0,0.0
1635305880000,UTC+0900,2021-10-27 12:38:00,7.0,0.0
1635306180000,UTC+0900,2021-10-27 12:43:00,76.0,0.0
1635306240000,UTC+0900,2021-10-27 12:44:00,94.0,0.0
1635306300000,UTC+0900,2021-10-27 12:45:00,17.0,0.0
1635306420000,UTC+0900,2021-10-27 12:47:00,19.0,0.0
1635306480000,UTC+0900,2021-10-27 12:48:00,10.0,0.0
1635306600000,UTC+0900,2021-10-27 12:50:00,35.0,0.0
1635306780000,UTC+0900,2021-10-27 12:53:00,6.0,0.0
1635306900000,UTC+0900,2021-10-27 12:55:00,33.0,0.0
1635306960000,UTC+0900,2021-10-27 12:56:00,0.0,0.0
1635309480000,UTC+0900,2021-10-27 13:38:00,70.0,0.0
1635309540000,UTC+0900,2021-10-27 13:39:00,106.0,0.0
1635309600000,UTC+0900,2021-10-27 13:40:00,42.0,0.0
1635309660000,UTC+0900,2021-10-27 13:41:00,116.0,0.0
1635309720000,UTC+0900,2021-10-27 13:42:00,101.0,0.0
1635309780000,UTC+0900,2021-10-27 13:43:00,63.0,0.0
1635309840000,UTC+0900,2021-10-27 13:44:00,108.0,0.0
1635309900000,UTC+0900,2021-10-27 13:45:00,17.0,0.0
1635309960000,UTC+0900,2021-10-27 13:46:00,16.0,0.0
1635310020000,UTC+0900,2021-10-27 13:47:00,13.0,0.0
1635310140000,UTC+0900,2021-10-27 13:49:00,52.0,0.0
1635310200000,UTC+0900,2021-10-27 13:50:00,114.0,0.0
1635310260000,UTC+0900,2021-10-27 13:51:00,55.0,0.0
1635310320000,UTC+0900,2021-10-27 13:52:00,91.0,0.0
1635310380000,UTC+0900,2021-10-27 13:53:00,87.0,0.0
1635310440000,UTC+0900,2021-10-27 13:54:00,106.0,0.0
1635310500000,UTC+0900,2021-10-27 13:55:00,98.0,0.0
1635318300000,UTC+0900,2021-10-27 16:05:00,22.0,0.0
1635318360000,UTC+0900,2021-10-27 16:06:00,10.0,0.0
1635319200000,UTC+0900,2021-10-27 16:20:00,34.0,0.0
1635321120000,UTC+0900,2021-10-27 16:52:00,40.0,0.0
1635321180000,UTC+0900,2021-10-27 16:53:00,14.0,0.0
1635321240000,UTC+0900,2021-10-27 16:54:00,31.0,0.0
1635326940000,UTC+0900,2021-10-27 18:29:00,94.0,0.0
1635327000000,UTC+0900,2021-10-27 18:30:00,121.0,0.0
