START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1635291600000,UTC+0900,2021-10-27 08:40:00,30.0,0.0
1635292560000,UTC+0900,2021-10-27 08:56:00,43.0,0.0
1635292620000,UTC+0900,2021-10-27 08:57:00,19.0,0.0
1635292680000,UTC+0900,2021-10-27 08:58:00,19.0,0.0
1635292740000,UTC+0900,2021-10-27 08:59:00,8.0,0.0
1635292980000,UTC+0900,2021-10-27 09:03:00,17.0,0.0
1635293100000,UTC+0900,2021-10-27 09:05:00,10.0,0.0
1635293160000,UTC+0900,2021-10-27 09:06:00,15.0,0.0
1635293340000,UTC+0900,2021-10-27 09:09:00,8.0,0.0
1635293460000,UTC+0900,2021-10-27 09:11:00,7.0,0.0
1635293520000,UTC+0900,2021-10-27 09:12:00,10.0,27.0
1635293580000,UTC+0900,2021-10-27 09:13:00,100.0,96.0
1635293640000,UTC+0900,2021-10-27 09:14:00,71.0,56.0
1635293700000,UTC+0900,2021-10-27 09:15:00,42.0,0.0
1635293760000,UTC+0900,2021-10-27 09:16:00,94.0,0.0
1635293820000,UTC+0900,2021-10-27 09:17:00,17.0,0.0
1635293940000,UTC+0900,2021-10-27 09:19:00,67.0,0.0
1635294000000,UTC+0900,2021-10-27 09:20:00,89.0,0.0
1635294060000,UTC+0900,2021-10-27 09:21:00,16.0,0.0
1635294120000,UTC+0900,2021-10-27 09:22:00,31.0,0.0
1635294180000,UTC+0900,2021-10-27 09:23:00,73.0,0.0
1635294240000,UTC+0900,2021-10-27 09:24:00,33.0,0.0
1635294300000,UTC+0900,2021-10-27 09:25:00,18.0,0.0
1635294360000,UTC+0900,2021-10-27 09:26:00,61.0,10.0
1635294420000,UTC+0900,2021-10-27 09:27:00,28.0,28.0
1635294600000,UTC+0900,2021-10-27 09:30:00,0.0,12.0
1635294660000,UTC+0900,2021-10-27 09:31:00,74.0,87.0
1635294720000,UTC+0900,2021-10-27 09:32:00,34.0,31.0
1635294780000,UTC+0900,2021-10-27 09:33:00,54.0,31.0
1635294840000,UTC+0900,2021-10-27 09:34:00,33.0,0.0
1635294960000,UTC+0900,2021-10-27 09:36:00,59.0,0.0
1635295020000,UTC+0900,2021-10-27 09:37:00,74.0,0.0
1635295080000,UTC+0900,2021-10-27 09:38:00,58.0,0.0
1635295140000,UTC+0900,2021-10-27 09:39:00,81.0,0.0
1635295200000,UTC+0900,2021-10-27 09:40:00,69.0,0.0
1635295260000,UTC+0900,2021-10-27 09:41:00,106.0,0.0
1635295320000,UTC+0900,2021-10-27 09:42:00,120.0,0.0
1635295380000,UTC+0900,2021-10-27 09:43:00,119.0,0.0
1635295440000,UTC+0900,2021-10-27 09:44:00,51.0,0.0
1635295500000,UTC+0900,2021-10-27 09:45:00,26.0,0.0
1635295560000,UTC+0900,2021-10-27 09:46:00,32.0,0.0
1635295620000,UTC+0900,2021-10-27 09:47:00,29.0,0.0
1635295860000,UTC+0900,2021-10-27 09:51:00,29.0,28.0
1635295920000,UTC+0900,2021-10-27 09:52:00,30.0,0.0
1635296040000,UTC+0900,2021-10-27 09:54:00,100.0,23.0
1635296100000,UTC+0900,2021-10-27 09:55:00,68.0,0.0
1635296160000,UTC+0900,2021-10-27 09:56:00,53.0,0.0
1635296220000,UTC+0900,2021-10-27 09:57:00,95.0,94.0
1635296280000,UTC+0900,2021-10-27 09:58:00,4.0,4.0
1635296340000,UTC+0900,2021-10-27 09:59:00,37.0,28.0
1635296400000,UTC+0900,2021-10-27 10:00:00,0.0,11.0
1635296580000,UTC+0900,2021-10-27 10:03:00,35.0,0.0
1635297420000,UTC+0900,2021-10-27 10:17:00,34.0,0.0
1635307920000,UTC+0900,2021-10-27 13:12:00,14.0,0.0
1635314880000,UTC+0900,2021-10-27 15:08:00,12.0,0.0
1635315000000,UTC+0900,2021-10-27 15:10:00,7.0,0.0
1635320520000,UTC+0900,2021-10-27 16:42:00,13.0,0.0
1635326100000,UTC+0900,2021-10-27 18:15:00,17.0,0.0
