START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1649257200000,UTC+0900,2022-04-07 00:00:00,0.0,27.0
1649257320000,UTC+0900,2022-04-07 00:02:00,0.0,32.0
1649257620000,UTC+0900,2022-04-07 00:07:00,0.0,16.0
1649257680000,UTC+0900,2022-04-07 00:08:00,49.0,45.0
1649257740000,UTC+0900,2022-04-07 00:09:00,112.0,116.0
1649257800000,UTC+0900,2022-04-07 00:10:00,98.0,99.0
1649257860000,UTC+0900,2022-04-07 00:11:00,117.0,119.0
1649257920000,UTC+0900,2022-04-07 00:12:00,118.0,117.0
1649257980000,UTC+0900,2022-04-07 00:13:00,0.0,10.0
1649258040000,UTC+0900,2022-04-07 00:14:00,0.0,7.0
1649258220000,UTC+0900,2022-04-07 00:17:00,57.0,0.0
1649258280000,UTC+0900,2022-04-07 00:18:00,30.0,14.0
1649258340000,UTC+0900,2022-04-07 00:19:00,34.0,17.0
1649258460000,UTC+0900,2022-04-07 00:21:00,0.0,29.0
1649258580000,UTC+0900,2022-04-07 00:23:00,72.0,68.0
1649258640000,UTC+0900,2022-04-07 00:24:00,72.0,85.0
1649258700000,UTC+0900,2022-04-07 00:25:00,20.0,10.0
1649258760000,UTC+0900,2022-04-07 00:26:00,15.0,0.0
1649258820000,UTC+0900,2022-04-07 00:27:00,13.0,0.0
1649259060000,UTC+0900,2022-04-07 00:31:00,0.0,18.0
1649259180000,UTC+0900,2022-04-07 00:33:00,6.0,0.0
1649262900000,UTC+0900,2022-04-07 01:35:00,10.0,0.0
1649264400000,UTC+0900,2022-04-07 02:00:00,0.0,24.0
1649264700000,UTC+0900,2022-04-07 02:05:00,0.0,10.0
1649266020000,UTC+0900,2022-04-07 02:27:00,0.0,17.0
1649267100000,UTC+0900,2022-04-07 02:45:00,0.0,11.0
1649268600000,UTC+0900,2022-04-07 03:10:00,15.0,35.0
1649268660000,UTC+0900,2022-04-07 03:11:00,111.0,104.0
1649268720000,UTC+0900,2022-04-07 03:12:00,11.0,0.0
1649268780000,UTC+0900,2022-04-07 03:13:00,0.0,22.0
1649268840000,UTC+0900,2022-04-07 03:14:00,0.0,27.0
1649269620000,UTC+0900,2022-04-07 03:27:00,20.0,0.0
1649269740000,UTC+0900,2022-04-07 03:29:00,8.0,0.0
1649289120000,UTC+0900,2022-04-07 08:52:00,7.0,0.0
1649289300000,UTC+0900,2022-04-07 08:55:00,6.0,0.0
1649289360000,UTC+0900,2022-04-07 08:56:00,9.0,0.0
1649290320000,UTC+0900,2022-04-07 09:12:00,10.0,0.0
1649290380000,UTC+0900,2022-04-07 09:13:00,4.0,0.0
1649291460000,UTC+0900,2022-04-07 09:31:00,22.0,0.0
1649291520000,UTC+0900,2022-04-07 09:32:00,6.0,0.0
1649291580000,UTC+0900,2022-04-07 09:33:00,102.0,0.0
1649291640000,UTC+0900,2022-04-07 09:34:00,124.0,0.0
1649291700000,UTC+0900,2022-04-07 09:35:00,125.0,0.0
1649291760000,UTC+0900,2022-04-07 09:36:00,120.0,0.0
1649291820000,UTC+0900,2022-04-07 09:37:00,106.0,0.0
1649291880000,UTC+0900,2022-04-07 09:38:00,122.0,0.0
1649291940000,UTC+0900,2022-04-07 09:39:00,118.0,0.0
1649292000000,UTC+0900,2022-04-07 09:40:00,107.0,0.0
1649292060000,UTC+0900,2022-04-07 09:41:00,20.0,0.0
1649292120000,UTC+0900,2022-04-07 09:42:00,12.0,0.0
1649292420000,UTC+0900,2022-04-07 09:47:00,20.0,0.0
1649292480000,UTC+0900,2022-04-07 09:48:00,24.0,0.0
1649292540000,UTC+0900,2022-04-07 09:49:00,26.0,0.0
1649292600000,UTC+0900,2022-04-07 09:50:00,37.0,0.0
1649292960000,UTC+0900,2022-04-07 09:56:00,24.0,0.0
1649296320000,UTC+0900,2022-04-07 10:52:00,34.0,0.0
1649296380000,UTC+0900,2022-04-07 10:53:00,25.0,0.0
1649296440000,UTC+0900,2022-04-07 10:54:00,18.0,0.0
1649298000000,UTC+0900,2022-04-07 11:20:00,22.0,0.0
