START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1637264580000,UTC+0900,2021-11-19 04:43:00,0.0,13.0
1637290560000,UTC+0900,2021-11-19 11:56:00,45.0,0.0
1637290860000,UTC+0900,2021-11-19 12:01:00,19.0,0.0
1637304540000,UTC+0900,2021-11-19 15:49:00,16.0,0.0
1637304660000,UTC+0900,2021-11-19 15:51:00,12.0,0.0
1637325720000,UTC+0900,2021-11-19 21:42:00,50.0,0.0
1637325780000,UTC+0900,2021-11-19 21:43:00,45.0,0.0
1637325900000,UTC+0900,2021-11-19 21:45:00,53.0,0.0
1637326200000,UTC+0900,2021-11-19 21:50:00,36.0,0.0
1637326260000,UTC+0900,2021-11-19 21:51:00,19.0,0.0
1637326380000,UTC+0900,2021-11-19 21:53:00,41.0,0.0
1637326440000,UTC+0900,2021-11-19 21:54:00,32.0,0.0
1637326500000,UTC+0900,2021-11-19 21:55:00,9.0,0.0
1637326620000,UTC+0900,2021-11-19 21:57:00,51.0,0.0
1637326680000,UTC+0900,2021-11-19 21:58:00,52.0,0.0
1637326800000,UTC+0900,2021-11-19 22:00:00,23.0,0.0
1637327040000,UTC+0900,2021-11-19 22:04:00,20.0,0.0
1637327100000,UTC+0900,2021-11-19 22:05:00,9.0,0.0
1637329860000,UTC+0900,2021-11-19 22:51:00,15.0,0.0
1637329920000,UTC+0900,2021-11-19 22:52:00,42.0,0.0
1637330220000,UTC+0900,2021-11-19 22:57:00,15.0,0.0
1637330400000,UTC+0900,2021-11-19 23:00:00,9.0,0.0
1637330460000,UTC+0900,2021-11-19 23:01:00,10.0,0.0
1637330700000,UTC+0900,2021-11-19 23:05:00,8.0,0.0
1637330820000,UTC+0900,2021-11-19 23:07:00,31.0,0.0
1637330880000,UTC+0900,2021-11-19 23:08:00,37.0,0.0
1637330940000,UTC+0900,2021-11-19 23:09:00,39.0,0.0
1637338620000,UTC+0900,2021-11-20 01:17:00,20.0,0.0
1637347020000,UTC+0900,2021-11-20 03:37:00,6.0,0.0
1637377080000,UTC+0900,2021-11-20 11:58:00,14.0,0.0
1637377200000,UTC+0900,2021-11-20 12:00:00,8.0,0.0
1637377680000,UTC+0900,2021-11-20 12:08:00,9.0,0.0
1637380140000,UTC+0900,2021-11-20 12:49:00,22.0,0.0
1637380380000,UTC+0900,2021-11-20 12:53:00,14.0,0.0
1637380440000,UTC+0900,2021-11-20 12:54:00,6.0,0.0
1637400120000,UTC+0900,2021-11-20 18:22:00,35.0,0.0
1637400960000,UTC+0900,2021-11-20 18:36:00,9.0,0.0
1637401800000,UTC+0900,2021-11-20 18:50:00,29.0,0.0
1637402340000,UTC+0900,2021-11-20 18:59:00,6.0,0.0
1637403960000,UTC+0900,2021-11-20 19:26:00,14.0,0.0
1637404080000,UTC+0900,2021-11-20 19:28:00,9.0,0.0
1637404500000,UTC+0900,2021-11-20 19:35:00,9.0,0.0
1637404560000,UTC+0900,2021-11-20 19:36:00,7.0,0.0
1637404920000,UTC+0900,2021-11-20 19:42:00,13.0,0.0
1637404980000,UTC+0900,2021-11-20 19:43:00,14.0,0.0
1637405160000,UTC+0900,2021-11-20 19:46:00,9.0,0.0
1637406480000,UTC+0900,2021-11-20 20:08:00,10.0,0.0
1637406540000,UTC+0900,2021-11-20 20:09:00,6.0,0.0
1637406900000,UTC+0900,2021-11-20 20:15:00,6.0,0.0
1637407740000,UTC+0900,2021-11-20 20:29:00,6.0,0.0
1637409000000,UTC+0900,2021-11-20 20:50:00,8.0,0.0
1637409420000,UTC+0900,2021-11-20 20:57:00,7.0,0.0
1637410440000,UTC+0900,2021-11-20 21:14:00,6.0,0.0
1637413980000,UTC+0900,2021-11-20 22:13:00,14.0,0.0
1637414100000,UTC+0900,2021-11-20 22:15:00,0.0,14.0
1637414460000,UTC+0900,2021-11-20 22:21:00,29.0,10.0
1637423520000,UTC+0900,2021-11-21 00:52:00,0.0,37.0
1637427180000,UTC+0900,2021-11-21 01:53:00,0.0,17.0
1637428020000,UTC+0900,2021-11-21 02:07:00,0.0,10.0
1637428080000,UTC+0900,2021-11-21 02:08:00,0.0,8.0
1637430780000,UTC+0900,2021-11-21 02:53:00,0.0,12.0
1637442420000,UTC+0900,2021-11-21 06:07:00,0.0,11.0
1637443860000,UTC+0900,2021-11-21 06:31:00,0.0,12.0
1637456040000,UTC+0900,2021-11-21 09:54:00,0.0,14.0
1637465880000,UTC+0900,2021-11-21 12:38:00,37.0,0.0
1637466420000,UTC+0900,2021-11-21 12:47:00,34.0,0.0
1637466480000,UTC+0900,2021-11-21 12:48:00,57.0,0.0
1637466720000,UTC+0900,2021-11-21 12:52:00,0.0,17.0
1637466780000,UTC+0900,2021-11-21 12:53:00,0.0,11.0
1637466840000,UTC+0900,2021-11-21 12:54:00,10.0,27.0
1637466900000,UTC+0900,2021-11-21 12:55:00,7.0,0.0
1637466960000,UTC+0900,2021-11-21 12:56:00,36.0,32.0
1637467320000,UTC+0900,2021-11-21 13:02:00,49.0,22.0
1637467380000,UTC+0900,2021-11-21 13:03:00,10.0,0.0
1637467440000,UTC+0900,2021-11-21 13:04:00,17.0,0.0
1637468160000,UTC+0900,2021-11-21 13:16:00,42.0,48.0
1637468220000,UTC+0900,2021-11-21 13:17:00,0.0,5.0
1637469480000,UTC+0900,2021-11-21 13:38:00,48.0,43.0
1637469540000,UTC+0900,2021-11-21 13:39:00,18.0,0.0
