START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1626734640000,UTC+0900,2021-07-20 07:44:00,0.0,13.0
1626734700000,UTC+0900,2021-07-20 07:45:00,0.0,10.0
1626734760000,UTC+0900,2021-07-20 07:46:00,0.0,10.0
1626734820000,UTC+0900,2021-07-20 07:47:00,45.0,44.0
1626734880000,UTC+0900,2021-07-20 07:48:00,44.0,31.0
1626735540000,UTC+0900,2021-07-20 07:59:00,74.0,55.0
1626735600000,UTC+0900,2021-07-20 08:00:00,107.0,105.0
1626735660000,UTC+0900,2021-07-20 08:01:00,108.0,112.0
1626735720000,UTC+0900,2021-07-20 08:02:00,104.0,106.0
1626735780000,UTC+0900,2021-07-20 08:03:00,101.0,111.0
1626735840000,UTC+0900,2021-07-20 08:04:00,60.0,68.0
1626735900000,UTC+0900,2021-07-20 08:05:00,13.0,3.0
1626736020000,UTC+0900,2021-07-20 08:07:00,57.0,40.0
1626736080000,UTC+0900,2021-07-20 08:08:00,18.0,17.0
1626736140000,UTC+0900,2021-07-20 08:09:00,0.0,16.0
1626736560000,UTC+0900,2021-07-20 08:16:00,0.0,11.0
1626736620000,UTC+0900,2021-07-20 08:17:00,16.0,23.0
1626736800000,UTC+0900,2021-07-20 08:20:00,9.0,11.0
1626736860000,UTC+0900,2021-07-20 08:21:00,65.0,53.0
1626736920000,UTC+0900,2021-07-20 08:22:00,41.0,69.0
1626736980000,UTC+0900,2021-07-20 08:23:00,0.0,12.0
1626737040000,UTC+0900,2021-07-20 08:24:00,11.0,0.0
1626737580000,UTC+0900,2021-07-20 08:33:00,67.0,63.0
1626737640000,UTC+0900,2021-07-20 08:34:00,54.0,46.0
1626737700000,UTC+0900,2021-07-20 08:35:00,19.0,17.0
1626737760000,UTC+0900,2021-07-20 08:36:00,31.0,28.0
1626737880000,UTC+0900,2021-07-20 08:38:00,43.0,19.0
1626737940000,UTC+0900,2021-07-20 08:39:00,47.0,42.0
1626738000000,UTC+0900,2021-07-20 08:40:00,5.0,22.0
1626738060000,UTC+0900,2021-07-20 08:41:00,0.0,11.0
