START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1636729200000,UTC+0900,2021-11-13 00:00:00,12.0,41.0
1636729260000,UTC+0900,2021-11-13 00:01:00,32.0,53.0
1636729320000,UTC+0900,2021-11-13 00:02:00,98.0,98.0
1636729380000,UTC+0900,2021-11-13 00:03:00,104.0,103.0
1636729440000,UTC+0900,2021-11-13 00:04:00,101.0,107.0
1636729500000,UTC+0900,2021-11-13 00:05:00,67.0,77.0
1636729560000,UTC+0900,2021-11-13 00:06:00,7.0,0.0
1636729620000,UTC+0900,2021-11-13 00:07:00,0.0,13.0
1636729740000,UTC+0900,2021-11-13 00:09:00,0.0,14.0
1636729920000,UTC+0900,2021-11-13 00:12:00,27.0,20.0
1636729980000,UTC+0900,2021-11-13 00:13:00,49.0,22.0
1636730040000,UTC+0900,2021-11-13 00:14:00,18.0,0.0
1636730100000,UTC+0900,2021-11-13 00:15:00,51.0,16.0
1636730160000,UTC+0900,2021-11-13 00:16:00,91.0,76.0
1636730220000,UTC+0900,2021-11-13 00:17:00,92.0,65.0
1636730280000,UTC+0900,2021-11-13 00:18:00,102.0,92.0
1636730340000,UTC+0900,2021-11-13 00:19:00,99.0,86.0
1636730400000,UTC+0900,2021-11-13 00:20:00,66.0,51.0
1636730460000,UTC+0900,2021-11-13 00:21:00,22.0,0.0
1636730520000,UTC+0900,2021-11-13 00:22:00,0.0,42.0
1636730580000,UTC+0900,2021-11-13 00:23:00,0.0,50.0
1636730640000,UTC+0900,2021-11-13 00:24:00,0.0,77.0
1636730700000,UTC+0900,2021-11-13 00:25:00,0.0,103.0
1636730760000,UTC+0900,2021-11-13 00:26:00,0.0,14.0
1636730820000,UTC+0900,2021-11-13 00:27:00,0.0,62.0
1636730880000,UTC+0900,2021-11-13 00:28:00,0.0,22.0
1636730940000,UTC+0900,2021-11-13 00:29:00,0.0,44.0
1636731000000,UTC+0900,2021-11-13 00:30:00,0.0,42.0
1636731060000,UTC+0900,2021-11-13 00:31:00,0.0,47.0
1636731180000,UTC+0900,2021-11-13 00:33:00,63.0,60.0
1636731240000,UTC+0900,2021-11-13 00:34:00,82.0,58.0
1636731300000,UTC+0900,2021-11-13 00:35:00,97.0,91.0
1636731360000,UTC+0900,2021-11-13 00:36:00,99.0,92.0
1636731420000,UTC+0900,2021-11-13 00:37:00,51.0,48.0
1636731540000,UTC+0900,2021-11-13 00:39:00,17.0,0.0
1636731720000,UTC+0900,2021-11-13 00:42:00,0.0,11.0
1636732140000,UTC+0900,2021-11-13 00:49:00,58.0,12.0
1636732200000,UTC+0900,2021-11-13 00:50:00,100.0,81.0
1636732260000,UTC+0900,2021-11-13 00:51:00,7.0,37.0
1636732560000,UTC+0900,2021-11-13 00:56:00,52.0,25.0
1636732620000,UTC+0900,2021-11-13 00:57:00,9.0,0.0
1636732680000,UTC+0900,2021-11-13 00:58:00,22.0,0.0
1636732740000,UTC+0900,2021-11-13 00:59:00,16.0,0.0
1636733880000,UTC+0900,2021-11-13 01:18:00,13.0,0.0
