START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1626188400000,UTC+0900,2021-07-14 00:00:00,0.0,48.0
1626188460000,UTC+0900,2021-07-14 00:01:00,0.0,22.0
1626188520000,UTC+0900,2021-07-14 00:02:00,27.0,32.0
1626188580000,UTC+0900,2021-07-14 00:03:00,13.0,27.0
1626188640000,UTC+0900,2021-07-14 00:04:00,10.0,0.0
1626189240000,UTC+0900,2021-07-14 00:14:00,0.0,12.0
1626193740000,UTC+0900,2021-07-14 01:29:00,14.0,0.0
1626193800000,UTC+0900,2021-07-14 01:30:00,38.0,42.0
1626194520000,UTC+0900,2021-07-14 01:42:00,0.0,9.0
1626194640000,UTC+0900,2021-07-14 01:44:00,0.0,7.0
1626194700000,UTC+0900,2021-07-14 01:45:00,0.0,8.0
1626194880000,UTC+0900,2021-07-14 01:48:00,21.0,50.0
1626194940000,UTC+0900,2021-07-14 01:49:00,2.0,4.0
1626195840000,UTC+0900,2021-07-14 02:04:00,0.0,21.0
1626196080000,UTC+0900,2021-07-14 02:08:00,12.0,0.0
1626196140000,UTC+0900,2021-07-14 02:09:00,0.0,1.0
1626202260000,UTC+0900,2021-07-14 03:51:00,0.0,11.0
1626203820000,UTC+0900,2021-07-14 04:17:00,0.0,3.0
1626204120000,UTC+0900,2021-07-14 04:22:00,0.0,7.0
1626206400000,UTC+0900,2021-07-14 05:00:00,0.0,13.0
1626206640000,UTC+0900,2021-07-14 05:04:00,0.0,6.0
1626206820000,UTC+0900,2021-07-14 05:07:00,0.0,31.0
1626206880000,UTC+0900,2021-07-14 05:08:00,0.0,25.0
1626206940000,UTC+0900,2021-07-14 05:09:00,0.0,46.0
1626207600000,UTC+0900,2021-07-14 05:20:00,0.0,10.0
1626207780000,UTC+0900,2021-07-14 05:23:00,0.0,16.0
1626207960000,UTC+0900,2021-07-14 05:26:00,0.0,7.0
1626208020000,UTC+0900,2021-07-14 05:27:00,0.0,20.0
1626208080000,UTC+0900,2021-07-14 05:28:00,0.0,24.0
1626208440000,UTC+0900,2021-07-14 05:34:00,0.0,14.0
1626208500000,UTC+0900,2021-07-14 05:35:00,0.0,23.0
1626208560000,UTC+0900,2021-07-14 05:36:00,0.0,12.0
1626208620000,UTC+0900,2021-07-14 05:37:00,0.0,17.0
1626208800000,UTC+0900,2021-07-14 05:40:00,0.0,10.0
1626208860000,UTC+0900,2021-07-14 05:41:00,0.0,16.0
1626208980000,UTC+0900,2021-07-14 05:43:00,0.0,10.0
1626209040000,UTC+0900,2021-07-14 05:44:00,14.0,0.0
1626209100000,UTC+0900,2021-07-14 05:45:00,35.0,25.0
1626209160000,UTC+0900,2021-07-14 05:46:00,14.0,15.0
1626209220000,UTC+0900,2021-07-14 05:47:00,16.0,15.0
1626209280000,UTC+0900,2021-07-14 05:48:00,0.0,32.0
1626209340000,UTC+0900,2021-07-14 05:49:00,44.0,0.0
1626209400000,UTC+0900,2021-07-14 05:50:00,67.0,75.0
1626209460000,UTC+0900,2021-07-14 05:51:00,110.0,110.0
1626209520000,UTC+0900,2021-07-14 05:52:00,111.0,113.0
1626209580000,UTC+0900,2021-07-14 05:53:00,113.0,118.0
1626209640000,UTC+0900,2021-07-14 05:54:00,93.0,74.0
1626210120000,UTC+0900,2021-07-14 06:02:00,0.0,13.0
1626210300000,UTC+0900,2021-07-14 06:05:00,0.0,39.0
1626210360000,UTC+0900,2021-07-14 06:06:00,46.0,0.0
1626210540000,UTC+0900,2021-07-14 06:09:00,19.0,44.0
1626210600000,UTC+0900,2021-07-14 06:10:00,89.0,61.0
1626210660000,UTC+0900,2021-07-14 06:11:00,80.0,100.0
1626210720000,UTC+0900,2021-07-14 06:12:00,118.0,117.0
1626210780000,UTC+0900,2021-07-14 06:13:00,100.0,110.0
1626210840000,UTC+0900,2021-07-14 06:14:00,74.0,80.0
1626210900000,UTC+0900,2021-07-14 06:15:00,88.0,56.0
1626210960000,UTC+0900,2021-07-14 06:16:00,10.0,0.0
1626211500000,UTC+0900,2021-07-14 06:25:00,68.0,71.0
1626211560000,UTC+0900,2021-07-14 06:26:00,88.0,83.0
1626213120000,UTC+0900,2021-07-14 06:52:00,21.0,0.0
1626213240000,UTC+0900,2021-07-14 06:54:00,53.0,65.0
1626213300000,UTC+0900,2021-07-14 06:55:00,94.0,104.0
1626213360000,UTC+0900,2021-07-14 06:56:00,48.0,22.0
1626213600000,UTC+0900,2021-07-14 07:00:00,70.0,67.0
1626213660000,UTC+0900,2021-07-14 07:01:00,24.0,0.0
1626213900000,UTC+0900,2021-07-14 07:05:00,9.0,0.0
1626213960000,UTC+0900,2021-07-14 07:06:00,0.0,14.0
1626214020000,UTC+0900,2021-07-14 07:07:00,91.0,72.0
1626214080000,UTC+0900,2021-07-14 07:08:00,14.0,15.0
1626214140000,UTC+0900,2021-07-14 07:09:00,8.0,6.0
1626214380000,UTC+0900,2021-07-14 07:13:00,9.0,0.0
1626214500000,UTC+0900,2021-07-14 07:15:00,18.0,0.0
1626224340000,UTC+0900,2021-07-14 09:59:00,0.0,13.0
1626230040000,UTC+0900,2021-07-14 11:34:00,50.0,28.0
1626230100000,UTC+0900,2021-07-14 11:35:00,16.0,32.0
1626230160000,UTC+0900,2021-07-14 11:36:00,99.0,96.0
1626230220000,UTC+0900,2021-07-14 11:37:00,100.0,126.0
1626230280000,UTC+0900,2021-07-14 11:38:00,61.0,0.0
1626230400000,UTC+0900,2021-07-14 11:40:00,41.0,27.0
1626230460000,UTC+0900,2021-07-14 11:41:00,45.0,51.0
1626230520000,UTC+0900,2021-07-14 11:42:00,91.0,98.0
1626230580000,UTC+0900,2021-07-14 11:43:00,99.0,98.0
1626230640000,UTC+0900,2021-07-14 11:44:00,16.0,10.0
1626231000000,UTC+0900,2021-07-14 11:50:00,7.0,51.0
1626231060000,UTC+0900,2021-07-14 11:51:00,53.0,0.0
1626231120000,UTC+0900,2021-07-14 11:52:00,39.0,26.0
1626231180000,UTC+0900,2021-07-14 11:53:00,42.0,0.0
1626231240000,UTC+0900,2021-07-14 11:54:00,10.0,0.0
1626231300000,UTC+0900,2021-07-14 11:55:00,9.0,0.0
1626231360000,UTC+0900,2021-07-14 11:56:00,17.0,0.0
1626231540000,UTC+0900,2021-07-14 11:59:00,23.0,0.0
1626231660000,UTC+0900,2021-07-14 12:01:00,0.0,10.0
1626231720000,UTC+0900,2021-07-14 12:02:00,15.0,13.0
1626231780000,UTC+0900,2021-07-14 12:03:00,10.0,0.0
1626231840000,UTC+0900,2021-07-14 12:04:00,21.0,0.0
1626231900000,UTC+0900,2021-07-14 12:05:00,13.0,0.0
1626232200000,UTC+0900,2021-07-14 12:10:00,0.0,8.0
1626232620000,UTC+0900,2021-07-14 12:17:00,12.0,0.0
1626233160000,UTC+0900,2021-07-14 12:26:00,0.0,25.0
1626233880000,UTC+0900,2021-07-14 12:38:00,71.0,51.0
1626233940000,UTC+0900,2021-07-14 12:39:00,105.0,104.0
1626234000000,UTC+0900,2021-07-14 12:40:00,72.0,52.0
1626234060000,UTC+0900,2021-07-14 12:41:00,67.0,75.0
1626234120000,UTC+0900,2021-07-14 12:42:00,114.0,107.0
1626234180000,UTC+0900,2021-07-14 12:43:00,92.0,87.0
1626234240000,UTC+0900,2021-07-14 12:44:00,89.0,101.0
1626234300000,UTC+0900,2021-07-14 12:45:00,104.0,101.0
1626234360000,UTC+0900,2021-07-14 12:46:00,82.0,93.0
1626234420000,UTC+0900,2021-07-14 12:47:00,53.0,7.0
1626234780000,UTC+0900,2021-07-14 12:53:00,0.0,35.0
1626234840000,UTC+0900,2021-07-14 12:54:00,0.0,55.0
1626235320000,UTC+0900,2021-07-14 13:02:00,0.0,0.0
1626235380000,UTC+0900,2021-07-14 13:03:00,0.0,10.0
1626235440000,UTC+0900,2021-07-14 13:04:00,18.0,0.0
1626235620000,UTC+0900,2021-07-14 13:07:00,84.0,59.0
1626235680000,UTC+0900,2021-07-14 13:08:00,16.0,6.0
1626235740000,UTC+0900,2021-07-14 13:09:00,26.0,0.0
1626235800000,UTC+0900,2021-07-14 13:10:00,41.0,11.0
1626235920000,UTC+0900,2021-07-14 13:12:00,30.0,27.0
1626235980000,UTC+0900,2021-07-14 13:13:00,0.0,11.0
1626236040000,UTC+0900,2021-07-14 13:14:00,36.0,19.0
1626236100000,UTC+0900,2021-07-14 13:15:00,21.0,18.0
1626236160000,UTC+0900,2021-07-14 13:16:00,64.0,74.0
1626236220000,UTC+0900,2021-07-14 13:17:00,103.0,65.0
1626236280000,UTC+0900,2021-07-14 13:18:00,105.0,95.0
1626236340000,UTC+0900,2021-07-14 13:19:00,103.0,99.0
1626236400000,UTC+0900,2021-07-14 13:20:00,102.0,93.0
1626236460000,UTC+0900,2021-07-14 13:21:00,99.0,195.0
1626236520000,UTC+0900,2021-07-14 13:22:00,84.0,0.0
1626236580000,UTC+0900,2021-07-14 13:23:00,85.0,59.0
1626236640000,UTC+0900,2021-07-14 13:24:00,1.0,10.0
1626236700000,UTC+0900,2021-07-14 13:25:00,6.0,0.0
1626236760000,UTC+0900,2021-07-14 13:26:00,22.0,0.0
1626236880000,UTC+0900,2021-07-14 13:28:00,10.0,0.0
1626237000000,UTC+0900,2021-07-14 13:30:00,13.0,12.0
1626238380000,UTC+0900,2021-07-14 13:53:00,0.0,11.0
1626238500000,UTC+0900,2021-07-14 13:55:00,0.0,10.0
1626239040000,UTC+0900,2021-07-14 14:04:00,7.0,0.0
1626239100000,UTC+0900,2021-07-14 14:05:00,81.0,56.0
1626239160000,UTC+0900,2021-07-14 14:06:00,92.0,115.0
1626239220000,UTC+0900,2021-07-14 14:07:00,81.0,99.0
1626239280000,UTC+0900,2021-07-14 14:08:00,41.0,46.0
1626239640000,UTC+0900,2021-07-14 14:14:00,0.0,22.0
1626239820000,UTC+0900,2021-07-14 14:17:00,0.0,27.0
1626239880000,UTC+0900,2021-07-14 14:18:00,89.0,107.0
1626239940000,UTC+0900,2021-07-14 14:19:00,79.0,45.0
1626240000000,UTC+0900,2021-07-14 14:20:00,80.0,78.0
1626240060000,UTC+0900,2021-07-14 14:21:00,82.0,58.0
1626240120000,UTC+0900,2021-07-14 14:22:00,8.0,0.0
1626240180000,UTC+0900,2021-07-14 14:23:00,73.0,23.0
1626240300000,UTC+0900,2021-07-14 14:25:00,24.0,34.0
1626240360000,UTC+0900,2021-07-14 14:26:00,93.0,95.0
1626240420000,UTC+0900,2021-07-14 14:27:00,75.0,61.0
1626240480000,UTC+0900,2021-07-14 14:28:00,64.0,68.0
1626240540000,UTC+0900,2021-07-14 14:29:00,48.0,79.0
1626240600000,UTC+0900,2021-07-14 14:30:00,38.0,0.0
1626241080000,UTC+0900,2021-07-14 14:38:00,47.0,42.0
1626241140000,UTC+0900,2021-07-14 14:39:00,90.0,67.0
1626241200000,UTC+0900,2021-07-14 14:40:00,75.0,97.0
1626241260000,UTC+0900,2021-07-14 14:41:00,74.0,52.0
1626241320000,UTC+0900,2021-07-14 14:42:00,66.0,100.0
1626241380000,UTC+0900,2021-07-14 14:43:00,76.0,86.0
1626241440000,UTC+0900,2021-07-14 14:44:00,91.0,105.0
1626241500000,UTC+0900,2021-07-14 14:45:00,47.0,46.0
1626241620000,UTC+0900,2021-07-14 14:47:00,100.0,89.0
1626241680000,UTC+0900,2021-07-14 14:48:00,97.0,98.0
1626241740000,UTC+0900,2021-07-14 14:49:00,100.0,101.0
1626241800000,UTC+0900,2021-07-14 14:50:00,105.0,103.0
1626241860000,UTC+0900,2021-07-14 14:51:00,92.0,104.0
1626241920000,UTC+0900,2021-07-14 14:52:00,82.0,62.0
1626241980000,UTC+0900,2021-07-14 14:53:00,40.0,0.0
1626242040000,UTC+0900,2021-07-14 14:54:00,65.0,49.0
1626242100000,UTC+0900,2021-07-14 14:55:00,0.0,7.0
1626242160000,UTC+0900,2021-07-14 14:56:00,0.0,7.0
1626242220000,UTC+0900,2021-07-14 14:57:00,27.0,35.0
1626242340000,UTC+0900,2021-07-14 14:59:00,42.0,43.0
1626242400000,UTC+0900,2021-07-14 15:00:00,23.0,12.0
1626242460000,UTC+0900,2021-07-14 15:01:00,51.0,49.0
1626242520000,UTC+0900,2021-07-14 15:02:00,21.0,0.0
1626242580000,UTC+0900,2021-07-14 15:03:00,6.0,0.0
1626242640000,UTC+0900,2021-07-14 15:04:00,0.0,8.0
1626242700000,UTC+0900,2021-07-14 15:05:00,6.0,2.0
1626242760000,UTC+0900,2021-07-14 15:06:00,0.0,6.0
1626243180000,UTC+0900,2021-07-14 15:13:00,10.0,0.0
1626243480000,UTC+0900,2021-07-14 15:18:00,0.0,7.0
1626243540000,UTC+0900,2021-07-14 15:19:00,30.0,0.0
1626243600000,UTC+0900,2021-07-14 15:20:00,7.0,0.0
1626243840000,UTC+0900,2021-07-14 15:24:00,20.0,12.0
1626244140000,UTC+0900,2021-07-14 15:29:00,23.0,15.0
1626244200000,UTC+0900,2021-07-14 15:30:00,0.0,7.0
