START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1626190980000,UTC+0900,2021-07-14 00:43:00,14.0,0.0
1626192480000,UTC+0900,2021-07-14 01:08:00,10.0,0.0
1626217200000,UTC+0900,2021-07-14 08:00:00,0.0,56.0
1626217260000,UTC+0900,2021-07-14 08:01:00,0.0,11.0
1626217320000,UTC+0900,2021-07-14 08:02:00,0.0,38.0
1626217380000,UTC+0900,2021-07-14 08:03:00,0.0,29.0
1626217440000,UTC+0900,2021-07-14 08:04:00,0.0,11.0
1626217500000,UTC+0900,2021-07-14 08:05:00,0.0,11.0
1626217560000,UTC+0900,2021-07-14 08:06:00,0.0,42.0
1626217620000,UTC+0900,2021-07-14 08:07:00,9.0,8.0
1626217680000,UTC+0900,2021-07-14 08:08:00,14.0,33.0
1626217740000,UTC+0900,2021-07-14 08:09:00,124.0,103.0
1626217800000,UTC+0900,2021-07-14 08:10:00,121.0,129.0
1626217860000,UTC+0900,2021-07-14 08:11:00,117.0,111.0
1626217920000,UTC+0900,2021-07-14 08:12:00,65.0,65.0
1626217980000,UTC+0900,2021-07-14 08:13:00,12.0,0.0
1626218100000,UTC+0900,2021-07-14 08:15:00,12.0,0.0
1626218580000,UTC+0900,2021-07-14 08:23:00,9.0,0.0
1626219420000,UTC+0900,2021-07-14 08:37:00,121.0,115.0
1626219480000,UTC+0900,2021-07-14 08:38:00,105.0,112.0
1626219540000,UTC+0900,2021-07-14 08:39:00,109.0,103.0
1626219600000,UTC+0900,2021-07-14 08:40:00,59.0,34.0
1626220200000,UTC+0900,2021-07-14 08:50:00,14.0,7.0
1626220260000,UTC+0900,2021-07-14 08:51:00,73.0,69.0
1626220320000,UTC+0900,2021-07-14 08:52:00,8.0,0.0
1626220380000,UTC+0900,2021-07-14 08:53:00,23.0,22.0
1626220440000,UTC+0900,2021-07-14 08:54:00,111.0,107.0
1626220500000,UTC+0900,2021-07-14 08:55:00,0.0,88.0
1626220560000,UTC+0900,2021-07-14 08:56:00,93.0,13.0
1626220620000,UTC+0900,2021-07-14 08:57:00,100.0,123.0
1626220680000,UTC+0900,2021-07-14 08:58:00,94.0,88.0
1626220740000,UTC+0900,2021-07-14 08:59:00,10.0,0.0
1626220860000,UTC+0900,2021-07-14 09:01:00,71.0,45.0
1626226380000,UTC+0900,2021-07-14 10:33:00,0.0,6.0
1626228840000,UTC+0900,2021-07-14 11:14:00,27.0,39.0
1626228900000,UTC+0900,2021-07-14 11:15:00,47.0,48.0
1626230100000,UTC+0900,2021-07-14 11:35:00,28.0,37.0
1626230160000,UTC+0900,2021-07-14 11:36:00,82.0,74.0
1626231060000,UTC+0900,2021-07-14 11:51:00,0.0,7.0
1626231120000,UTC+0900,2021-07-14 11:52:00,58.0,68.0
1626231240000,UTC+0900,2021-07-14 11:54:00,56.0,50.0
1626231300000,UTC+0900,2021-07-14 11:55:00,107.0,96.0
1626231360000,UTC+0900,2021-07-14 11:56:00,24.0,0.0
1626233040000,UTC+0900,2021-07-14 12:24:00,36.0,10.0
1626233100000,UTC+0900,2021-07-14 12:25:00,70.0,65.0
1626233160000,UTC+0900,2021-07-14 12:26:00,101.0,101.0
1626233220000,UTC+0900,2021-07-14 12:27:00,37.0,21.0
1626233400000,UTC+0900,2021-07-14 12:30:00,37.0,28.0
1626233460000,UTC+0900,2021-07-14 12:31:00,6.0,0.0
1626233520000,UTC+0900,2021-07-14 12:32:00,19.0,6.0
1626233580000,UTC+0900,2021-07-14 12:33:00,10.0,32.0
1626233940000,UTC+0900,2021-07-14 12:39:00,0.0,11.0
1626234000000,UTC+0900,2021-07-14 12:40:00,0.0,6.0
1626235020000,UTC+0900,2021-07-14 12:57:00,0.0,6.0
1626235080000,UTC+0900,2021-07-14 12:58:00,57.0,41.0
1626235140000,UTC+0900,2021-07-14 12:59:00,16.0,12.0
1626235260000,UTC+0900,2021-07-14 13:01:00,77.0,74.0
1626235320000,UTC+0900,2021-07-14 13:02:00,90.0,70.0
1626235380000,UTC+0900,2021-07-14 13:03:00,29.0,34.0
1626235740000,UTC+0900,2021-07-14 13:09:00,0.0,14.0
1626235800000,UTC+0900,2021-07-14 13:10:00,11.0,0.0
1626235860000,UTC+0900,2021-07-14 13:11:00,82.0,73.0
1626235920000,UTC+0900,2021-07-14 13:12:00,33.0,44.0
1626237420000,UTC+0900,2021-07-14 13:37:00,0.0,13.0
1626237660000,UTC+0900,2021-07-14 13:41:00,0.0,9.0
1626237840000,UTC+0900,2021-07-14 13:44:00,0.0,6.0
1626239340000,UTC+0900,2021-07-14 14:09:00,0.0,6.0
1626239400000,UTC+0900,2021-07-14 14:10:00,0.0,1.0
1626241440000,UTC+0900,2021-07-14 14:44:00,0.0,12.0
1626241500000,UTC+0900,2021-07-14 14:45:00,69.0,72.0
1626241560000,UTC+0900,2021-07-14 14:46:00,24.0,18.0
1626241620000,UTC+0900,2021-07-14 14:47:00,36.0,37.0
1626241980000,UTC+0900,2021-07-14 14:53:00,21.0,12.0
1626242040000,UTC+0900,2021-07-14 14:54:00,30.0,54.0
1626242160000,UTC+0900,2021-07-14 14:56:00,0.0,10.0
1626242220000,UTC+0900,2021-07-14 14:57:00,34.0,34.0
1626242640000,UTC+0900,2021-07-14 15:04:00,0.0,53.0
1626242700000,UTC+0900,2021-07-14 15:05:00,77.0,9.0
1626242760000,UTC+0900,2021-07-14 15:06:00,27.0,21.0
1626242820000,UTC+0900,2021-07-14 15:07:00,71.0,57.0
1626242880000,UTC+0900,2021-07-14 15:08:00,57.0,39.0
1626242940000,UTC+0900,2021-07-14 15:09:00,20.0,23.0
1626245520000,UTC+0900,2021-07-14 15:52:00,0.0,7.0
1626246900000,UTC+0900,2021-07-14 16:15:00,0.0,6.0
1626246960000,UTC+0900,2021-07-14 16:16:00,0.0,1.0
1626249060000,UTC+0900,2021-07-14 16:51:00,64.0,48.0
1626249120000,UTC+0900,2021-07-14 16:52:00,12.0,0.0
1626249180000,UTC+0900,2021-07-14 16:53:00,77.0,95.0
1626249240000,UTC+0900,2021-07-14 16:54:00,11.0,9.0
1626249540000,UTC+0900,2021-07-14 16:59:00,0.0,10.0
