START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1626366540000,UTC+0900,2021-07-16 01:29:00,0.0,6.0
1626366720000,UTC+0900,2021-07-16 01:32:00,0.0,7.0
1626367260000,UTC+0900,2021-07-16 01:41:00,0.0,23.0
1626390360000,UTC+0900,2021-07-16 08:06:00,29.0,15.0
1626390420000,UTC+0900,2021-07-16 08:07:00,0.0,22.0
1626390480000,UTC+0900,2021-07-16 08:08:00,24.0,0.0
1626390540000,UTC+0900,2021-07-16 08:09:00,14.0,1.0
1626390600000,UTC+0900,2021-07-16 08:10:00,0.0,46.0
1626390660000,UTC+0900,2021-07-16 08:11:00,8.0,14.0
1626390780000,UTC+0900,2021-07-16 08:13:00,6.0,0.0
1626390840000,UTC+0900,2021-07-16 08:14:00,43.0,22.0
1626390900000,UTC+0900,2021-07-16 08:15:00,1.0,0.0
1626391980000,UTC+0900,2021-07-16 08:33:00,0.0,29.0
1626397320000,UTC+0900,2021-07-16 10:02:00,15.0,0.0
1626397380000,UTC+0900,2021-07-16 10:03:00,8.0,10.0
1626397800000,UTC+0900,2021-07-16 10:10:00,0.0,14.0
1626397860000,UTC+0900,2021-07-16 10:11:00,7.0,0.0
1626399060000,UTC+0900,2021-07-16 10:31:00,8.0,0.0
1626399480000,UTC+0900,2021-07-16 10:38:00,0.0,35.0
1626401760000,UTC+0900,2021-07-16 11:16:00,0.0,10.0
1626406440000,UTC+0900,2021-07-16 12:34:00,29.0,22.0
1626406560000,UTC+0900,2021-07-16 12:36:00,23.0,0.0
1626406860000,UTC+0900,2021-07-16 12:41:00,0.0,27.0
1626406920000,UTC+0900,2021-07-16 12:42:00,0.0,54.0
1626406980000,UTC+0900,2021-07-16 12:43:00,0.0,122.0
1626407040000,UTC+0900,2021-07-16 12:44:00,0.0,71.0
1626407100000,UTC+0900,2021-07-16 12:45:00,0.0,94.0
1626407160000,UTC+0900,2021-07-16 12:46:00,0.0,96.0
1626407220000,UTC+0900,2021-07-16 12:47:00,0.0,114.0
1626407280000,UTC+0900,2021-07-16 12:48:00,0.0,11.0
1626407340000,UTC+0900,2021-07-16 12:49:00,0.0,86.0
1626407400000,UTC+0900,2021-07-16 12:50:00,0.0,24.0
1626407580000,UTC+0900,2021-07-16 12:53:00,0.0,18.0
1626407640000,UTC+0900,2021-07-16 12:54:00,0.0,28.0
1626407700000,UTC+0900,2021-07-16 12:55:00,0.0,12.0
1626408180000,UTC+0900,2021-07-16 13:03:00,23.0,20.0
1626408240000,UTC+0900,2021-07-16 13:04:00,11.0,12.0
1626414360000,UTC+0900,2021-07-16 14:46:00,0.0,12.0
1626415260000,UTC+0900,2021-07-16 15:01:00,0.0,11.0
1626415320000,UTC+0900,2021-07-16 15:02:00,104.0,92.0
1626415380000,UTC+0900,2021-07-16 15:03:00,112.0,111.0
1626415440000,UTC+0900,2021-07-16 15:04:00,112.0,93.0
1626415500000,UTC+0900,2021-07-16 15:05:00,111.0,118.0
1626415560000,UTC+0900,2021-07-16 15:06:00,36.0,41.0
1626415680000,UTC+0900,2021-07-16 15:08:00,79.0,67.0
1626415800000,UTC+0900,2021-07-16 15:10:00,42.0,21.0
1626415860000,UTC+0900,2021-07-16 15:11:00,115.0,95.0
1626415920000,UTC+0900,2021-07-16 15:12:00,112.0,99.0
1626415980000,UTC+0900,2021-07-16 15:13:00,111.0,108.0
1626416040000,UTC+0900,2021-07-16 15:14:00,111.0,118.0
1626416100000,UTC+0900,2021-07-16 15:15:00,75.0,63.0
1626416160000,UTC+0900,2021-07-16 15:16:00,0.0,12.0
