START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1649279640000,UTC+0900,2022-04-07 06:14:00,10.0,0.0
1649280540000,UTC+0900,2022-04-07 06:29:00,7.0,0.0
1649280600000,UTC+0900,2022-04-07 06:30:00,49.0,0.0
1649281380000,UTC+0900,2022-04-07 06:43:00,9.0,0.0
1649282040000,UTC+0900,2022-04-07 06:54:00,14.0,0.0
1649282100000,UTC+0900,2022-04-07 06:55:00,1.0,0.0
1649282220000,UTC+0900,2022-04-07 06:57:00,12.0,0.0
1649282460000,UTC+0900,2022-04-07 07:01:00,7.0,0.0
1649283120000,UTC+0900,2022-04-07 07:12:00,29.0,0.0
1649283180000,UTC+0900,2022-04-07 07:13:00,113.0,0.0
1649283240000,UTC+0900,2022-04-07 07:14:00,134.0,0.0
1649283300000,UTC+0900,2022-04-07 07:15:00,129.0,0.0
1649283360000,UTC+0900,2022-04-07 07:16:00,137.0,0.0
1649283420000,UTC+0900,2022-04-07 07:17:00,118.0,0.0
1649283480000,UTC+0900,2022-04-07 07:18:00,118.0,0.0
1649283540000,UTC+0900,2022-04-07 07:19:00,93.0,0.0
1649283840000,UTC+0900,2022-04-07 07:24:00,6.0,0.0
1649284680000,UTC+0900,2022-04-07 07:38:00,64.0,0.0
1649284740000,UTC+0900,2022-04-07 07:39:00,31.0,0.0
1649284800000,UTC+0900,2022-04-07 07:40:00,120.0,0.0
1649284860000,UTC+0900,2022-04-07 07:41:00,54.0,0.0
1649284920000,UTC+0900,2022-04-07 07:42:00,105.0,0.0
1649284980000,UTC+0900,2022-04-07 07:43:00,119.0,0.0
1649285040000,UTC+0900,2022-04-07 07:44:00,127.0,0.0
1649285100000,UTC+0900,2022-04-07 07:45:00,56.0,0.0
1649285160000,UTC+0900,2022-04-07 07:46:00,79.0,0.0
1649285280000,UTC+0900,2022-04-07 07:48:00,56.0,0.0
1649285700000,UTC+0900,2022-04-07 07:55:00,11.0,0.0
1649286180000,UTC+0900,2022-04-07 08:03:00,0.0,0.0
1649289360000,UTC+0900,2022-04-07 08:56:00,30.0,0.0
1649289600000,UTC+0900,2022-04-07 09:00:00,46.0,0.0
1649289720000,UTC+0900,2022-04-07 09:02:00,7.0,0.0
1649293740000,UTC+0900,2022-04-07 10:09:00,36.0,0.0
1649293800000,UTC+0900,2022-04-07 10:10:00,7.0,0.0
1649293860000,UTC+0900,2022-04-07 10:11:00,56.0,0.0
1649295180000,UTC+0900,2022-04-07 10:33:00,16.0,0.0
1649295240000,UTC+0900,2022-04-07 10:34:00,9.0,0.0
1649297220000,UTC+0900,2022-04-07 11:07:00,76.0,0.0
1649297340000,UTC+0900,2022-04-07 11:09:00,31.0,0.0
1649297400000,UTC+0900,2022-04-07 11:10:00,39.0,0.0
1649299260000,UTC+0900,2022-04-07 11:41:00,7.0,0.0
1649299440000,UTC+0900,2022-04-07 11:44:00,10.0,0.0
1649299740000,UTC+0900,2022-04-07 11:49:00,9.0,0.0
1649300820000,UTC+0900,2022-04-07 12:07:00,8.0,0.0
1649300880000,UTC+0900,2022-04-07 12:08:00,6.0,0.0
1649300940000,UTC+0900,2022-04-07 12:09:00,9.0,0.0
1649301000000,UTC+0900,2022-04-07 12:10:00,63.0,0.0
1649301120000,UTC+0900,2022-04-07 12:12:00,16.0,0.0
1649301180000,UTC+0900,2022-04-07 12:13:00,29.0,0.0
1649301240000,UTC+0900,2022-04-07 12:14:00,84.0,0.0
1649301300000,UTC+0900,2022-04-07 12:15:00,75.0,0.0
1649301960000,UTC+0900,2022-04-07 12:26:00,40.0,0.0
1649302020000,UTC+0900,2022-04-07 12:27:00,1.0,0.0
1649302320000,UTC+0900,2022-04-07 12:32:00,20.0,0.0
1649302380000,UTC+0900,2022-04-07 12:33:00,44.0,0.0
1649304420000,UTC+0900,2022-04-07 13:07:00,35.0,0.0
1649304480000,UTC+0900,2022-04-07 13:08:00,15.0,0.0
