START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1635180240000,UTC+0900,2021-10-26 01:44:00,25.0,22.0
1635188700000,UTC+0900,2021-10-26 04:05:00,0.0,14.0
1635199800000,UTC+0900,2021-10-26 07:10:00,6.0,0.0
1635199920000,UTC+0900,2021-10-26 07:12:00,51.0,25.0
1635200220000,UTC+0900,2021-10-26 07:17:00,0.0,10.0
1635200280000,UTC+0900,2021-10-26 07:18:00,49.0,44.0
1635200340000,UTC+0900,2021-10-26 07:19:00,22.0,13.0
1635200460000,UTC+0900,2021-10-26 07:21:00,7.0,0.0
1635200940000,UTC+0900,2021-10-26 07:29:00,35.0,25.0
1635201840000,UTC+0900,2021-10-26 07:44:00,24.0,0.0
1635201900000,UTC+0900,2021-10-26 07:45:00,0.0,28.0
1635202020000,UTC+0900,2021-10-26 07:47:00,19.0,0.0
1635202080000,UTC+0900,2021-10-26 07:48:00,9.0,21.0
1635202140000,UTC+0900,2021-10-26 07:49:00,51.0,41.0
1635202200000,UTC+0900,2021-10-26 07:50:00,103.0,104.0
1635202500000,UTC+0900,2021-10-26 07:55:00,0.0,0.0
1635202800000,UTC+0900,2021-10-26 08:00:00,20.0,0.0
1635202860000,UTC+0900,2021-10-26 08:01:00,126.0,134.0
1635202920000,UTC+0900,2021-10-26 08:02:00,96.0,101.0
1635202980000,UTC+0900,2021-10-26 08:03:00,107.0,105.0
1635203040000,UTC+0900,2021-10-26 08:04:00,43.0,48.0
1635203220000,UTC+0900,2021-10-26 08:07:00,17.0,18.0
1635203280000,UTC+0900,2021-10-26 08:08:00,103.0,106.0
1635205320000,UTC+0900,2021-10-26 08:42:00,41.0,19.0
1635205380000,UTC+0900,2021-10-26 08:43:00,111.0,109.0
1635205440000,UTC+0900,2021-10-26 08:44:00,77.0,76.0
1635205800000,UTC+0900,2021-10-26 08:50:00,25.0,20.0
1635205860000,UTC+0900,2021-10-26 08:51:00,42.0,41.0
1635205920000,UTC+0900,2021-10-26 08:52:00,118.0,112.0
1635205980000,UTC+0900,2021-10-26 08:53:00,105.0,108.0
1635206040000,UTC+0900,2021-10-26 08:54:00,113.0,109.0
1635206100000,UTC+0900,2021-10-26 08:55:00,28.0,27.0
1635206160000,UTC+0900,2021-10-26 08:56:00,118.0,113.0
1635206220000,UTC+0900,2021-10-26 08:57:00,71.0,43.0
1635206280000,UTC+0900,2021-10-26 08:58:00,45.0,78.0
1635207780000,UTC+0900,2021-10-26 09:23:00,0.0,10.0
1635208200000,UTC+0900,2021-10-26 09:30:00,19.0,10.0
1635208260000,UTC+0900,2021-10-26 09:31:00,30.0,15.0
1635208320000,UTC+0900,2021-10-26 09:32:00,53.0,51.0
1635208380000,UTC+0900,2021-10-26 09:33:00,8.0,0.0
1635208440000,UTC+0900,2021-10-26 09:34:00,2.0,0.0
1635208500000,UTC+0900,2021-10-26 09:35:00,82.0,71.0
1635208560000,UTC+0900,2021-10-26 09:36:00,87.0,86.0
1635209100000,UTC+0900,2021-10-26 09:45:00,0.0,11.0
1635209940000,UTC+0900,2021-10-26 09:59:00,10.0,12.0
1635213360000,UTC+0900,2021-10-26 10:56:00,0.0,36.0
1635215520000,UTC+0900,2021-10-26 11:32:00,16.0,53.0
1635215580000,UTC+0900,2021-10-26 11:33:00,10.0,11.0
1635220080000,UTC+0900,2021-10-26 12:48:00,40.0,29.0
1635220140000,UTC+0900,2021-10-26 12:49:00,5.0,2.0
1635220200000,UTC+0900,2021-10-26 12:50:00,0.0,34.0
1635222540000,UTC+0900,2021-10-26 13:29:00,0.0,11.0
1635222600000,UTC+0900,2021-10-26 13:30:00,0.0,1.0
1635222780000,UTC+0900,2021-10-26 13:33:00,0.0,10.0
1635225000000,UTC+0900,2021-10-26 14:10:00,0.0,11.0
1635225060000,UTC+0900,2021-10-26 14:11:00,29.0,67.0
1635225120000,UTC+0900,2021-10-26 14:12:00,52.0,56.0
1635225240000,UTC+0900,2021-10-26 14:14:00,43.0,40.0
1635225300000,UTC+0900,2021-10-26 14:15:00,43.0,45.0
1635225360000,UTC+0900,2021-10-26 14:16:00,0.0,1.0
1635229440000,UTC+0900,2021-10-26 15:24:00,0.0,19.0
1635230160000,UTC+0900,2021-10-26 15:36:00,40.0,20.0
1635230220000,UTC+0900,2021-10-26 15:37:00,26.0,46.0
1635230280000,UTC+0900,2021-10-26 15:38:00,0.0,7.0
1635233940000,UTC+0900,2021-10-26 16:39:00,6.0,0.0
1635240720000,UTC+0900,2021-10-26 18:32:00,13.0,0.0
1635240780000,UTC+0900,2021-10-26 18:33:00,40.0,37.0
1635240840000,UTC+0900,2021-10-26 18:34:00,22.0,0.0
1635240900000,UTC+0900,2021-10-26 18:35:00,76.0,62.0
1635240960000,UTC+0900,2021-10-26 18:36:00,100.0,95.0
1635241020000,UTC+0900,2021-10-26 18:37:00,95.0,99.0
1635241080000,UTC+0900,2021-10-26 18:38:00,70.0,74.0
1635241380000,UTC+0900,2021-10-26 18:43:00,43.0,41.0
1635241440000,UTC+0900,2021-10-26 18:44:00,68.0,77.0
1635241500000,UTC+0900,2021-10-26 18:45:00,8.0,10.0
1635241680000,UTC+0900,2021-10-26 18:48:00,12.0,0.0
1635244860000,UTC+0900,2021-10-26 19:41:00,41.0,23.0
1635244920000,UTC+0900,2021-10-26 19:42:00,93.0,64.0
1635245040000,UTC+0900,2021-10-26 19:44:00,13.0,0.0
1635245160000,UTC+0900,2021-10-26 19:46:00,19.0,15.0
1635245220000,UTC+0900,2021-10-26 19:47:00,118.0,109.0
1635245280000,UTC+0900,2021-10-26 19:48:00,114.0,114.0
1635245340000,UTC+0900,2021-10-26 19:49:00,93.0,81.0
1635245400000,UTC+0900,2021-10-26 19:50:00,17.0,32.0
1635247200000,UTC+0900,2021-10-26 20:20:00,0.0,25.0
1635247320000,UTC+0900,2021-10-26 20:22:00,0.0,24.0
1635247380000,UTC+0900,2021-10-26 20:23:00,0.0,11.0
1635249300000,UTC+0900,2021-10-26 20:55:00,0.0,22.0
1635249360000,UTC+0900,2021-10-26 20:56:00,0.0,10.0
1635249420000,UTC+0900,2021-10-26 20:57:00,0.0,19.0
1635250440000,UTC+0900,2021-10-26 21:14:00,8.0,0.0
1635252120000,UTC+0900,2021-10-26 21:42:00,19.0,11.0
1635252180000,UTC+0900,2021-10-26 21:43:00,18.0,0.0
1635252240000,UTC+0900,2021-10-26 21:44:00,8.0,0.0
1635252960000,UTC+0900,2021-10-26 21:56:00,25.0,27.0
1635253020000,UTC+0900,2021-10-26 21:57:00,22.0,21.0
1635253080000,UTC+0900,2021-10-26 21:58:00,86.0,65.0
1635253140000,UTC+0900,2021-10-26 21:59:00,94.0,85.0
1635253200000,UTC+0900,2021-10-26 22:00:00,78.0,88.0
1635253260000,UTC+0900,2021-10-26 22:01:00,83.0,92.0
1635253320000,UTC+0900,2021-10-26 22:02:00,77.0,90.0
1635253380000,UTC+0900,2021-10-26 22:03:00,86.0,90.0
1635253440000,UTC+0900,2021-10-26 22:04:00,106.0,105.0
1635253500000,UTC+0900,2021-10-26 22:05:00,101.0,105.0
1635253560000,UTC+0900,2021-10-26 22:06:00,104.0,106.0
1635253620000,UTC+0900,2021-10-26 22:07:00,106.0,110.0
1635253680000,UTC+0900,2021-10-26 22:08:00,36.0,37.0
1635253740000,UTC+0900,2021-10-26 22:09:00,112.0,103.0
1635253800000,UTC+0900,2021-10-26 22:10:00,61.0,65.0
1635253920000,UTC+0900,2021-10-26 22:12:00,7.0,0.0
1635254160000,UTC+0900,2021-10-26 22:16:00,48.0,37.0
1635254220000,UTC+0900,2021-10-26 22:17:00,89.0,97.0
1635254280000,UTC+0900,2021-10-26 22:18:00,113.0,116.0
1635254340000,UTC+0900,2021-10-26 22:19:00,108.0,110.0
1635254400000,UTC+0900,2021-10-26 22:20:00,104.0,110.0
1635254460000,UTC+0900,2021-10-26 22:21:00,42.0,42.0
1635254880000,UTC+0900,2021-10-26 22:28:00,11.0,0.0
1635255060000,UTC+0900,2021-10-26 22:31:00,28.0,0.0
1635255120000,UTC+0900,2021-10-26 22:32:00,128.0,114.0
1635255180000,UTC+0900,2021-10-26 22:33:00,17.0,14.0
1635255420000,UTC+0900,2021-10-26 22:37:00,18.0,0.0
1635255840000,UTC+0900,2021-10-26 22:44:00,12.0,0.0
1635257640000,UTC+0900,2021-10-26 23:14:00,68.0,50.0
1635257700000,UTC+0900,2021-10-26 23:15:00,112.0,109.0
1635257760000,UTC+0900,2021-10-26 23:16:00,109.0,123.0
1635257820000,UTC+0900,2021-10-26 23:17:00,101.0,101.0
1635257880000,UTC+0900,2021-10-26 23:18:00,94.0,103.0
