START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1626218100000,UTC+0900,2021-07-14 08:15:00,16.0,0.0
1626235080000,UTC+0900,2021-07-14 12:58:00,31.0,0.0
1626235920000,UTC+0900,2021-07-14 13:12:00,6.0,0.0
1626240300000,UTC+0900,2021-07-14 14:25:00,6.0,0.0
1626241860000,UTC+0900,2021-07-14 14:51:00,31.0,0.0
1626251100000,UTC+0900,2021-07-14 17:25:00,32.0,0.0
1626251160000,UTC+0900,2021-07-14 17:26:00,78.0,0.0
1626251220000,UTC+0900,2021-07-14 17:27:00,47.0,41.0
1626251280000,UTC+0900,2021-07-14 17:28:00,19.0,0.0
1626251340000,UTC+0900,2021-07-14 17:29:00,74.0,0.0
1626251400000,UTC+0900,2021-07-14 17:30:00,100.0,0.0
1626251460000,UTC+0900,2021-07-14 17:31:00,114.0,0.0
1626251520000,UTC+0900,2021-07-14 17:32:00,115.0,0.0
1626251580000,UTC+0900,2021-07-14 17:33:00,104.0,0.0
1626251640000,UTC+0900,2021-07-14 17:34:00,121.0,0.0
1626251700000,UTC+0900,2021-07-14 17:35:00,114.0,0.0
1626251760000,UTC+0900,2021-07-14 17:36:00,68.0,0.0
1626251820000,UTC+0900,2021-07-14 17:37:00,127.0,0.0
1626251880000,UTC+0900,2021-07-14 17:38:00,126.0,0.0
1626251940000,UTC+0900,2021-07-14 17:39:00,128.0,0.0
1626252000000,UTC+0900,2021-07-14 17:40:00,120.0,0.0
1626252060000,UTC+0900,2021-07-14 17:41:00,122.0,0.0
1626252120000,UTC+0900,2021-07-14 17:42:00,102.0,0.0
1626252240000,UTC+0900,2021-07-14 17:44:00,45.0,0.0
1626259200000,UTC+0900,2021-07-14 19:40:00,7.0,0.0
1626259260000,UTC+0900,2021-07-14 19:41:00,10.0,0.0
1626259440000,UTC+0900,2021-07-14 19:44:00,8.0,0.0
1626261300000,UTC+0900,2021-07-14 20:15:00,17.0,0.0
1626261480000,UTC+0900,2021-07-14 20:18:00,10.0,0.0
1626262080000,UTC+0900,2021-07-14 20:28:00,19.0,0.0
1626262200000,UTC+0900,2021-07-14 20:30:00,9.0,69.0
1626262260000,UTC+0900,2021-07-14 20:31:00,65.0,75.0
1626262320000,UTC+0900,2021-07-14 20:32:00,81.0,92.0
1626262380000,UTC+0900,2021-07-14 20:33:00,79.0,100.0
1626262440000,UTC+0900,2021-07-14 20:34:00,97.0,94.0
1626262500000,UTC+0900,2021-07-14 20:35:00,64.0,46.0
1626262560000,UTC+0900,2021-07-14 20:36:00,85.0,88.0
1626262620000,UTC+0900,2021-07-14 20:37:00,102.0,98.0
1626262680000,UTC+0900,2021-07-14 20:38:00,43.0,69.0
1626262740000,UTC+0900,2021-07-14 20:39:00,76.0,79.0
1626262800000,UTC+0900,2021-07-14 20:40:00,103.0,92.0
1626262860000,UTC+0900,2021-07-14 20:41:00,103.0,99.0
1626262920000,UTC+0900,2021-07-14 20:42:00,110.0,111.0
1626262980000,UTC+0900,2021-07-14 20:43:00,109.0,100.0
1626263040000,UTC+0900,2021-07-14 20:44:00,112.0,92.0
1626263100000,UTC+0900,2021-07-14 20:45:00,106.0,94.0
1626263160000,UTC+0900,2021-07-14 20:46:00,98.0,82.0
1626263220000,UTC+0900,2021-07-14 20:47:00,94.0,78.0
1626263280000,UTC+0900,2021-07-14 20:48:00,24.0,34.0
1626263340000,UTC+0900,2021-07-14 20:49:00,88.0,87.0
1626263400000,UTC+0900,2021-07-14 20:50:00,110.0,92.0
1626263460000,UTC+0900,2021-07-14 20:51:00,56.0,66.0
1626263520000,UTC+0900,2021-07-14 20:52:00,56.0,60.0
1626263580000,UTC+0900,2021-07-14 20:53:00,76.0,36.0
1626263640000,UTC+0900,2021-07-14 20:54:00,75.0,69.0
1626263700000,UTC+0900,2021-07-14 20:55:00,83.0,95.0
1626263760000,UTC+0900,2021-07-14 20:56:00,110.0,110.0
