START,UTC,READABLE_START,PHONE_STEP,WEARABLE_STEP
1626275760000,UTC+0900,2021-07-15 00:16:00,39.0,0.0
1626275820000,UTC+0900,2021-07-15 00:17:00,55.0,0.0
1626284700000,UTC+0900,2021-07-15 02:45:00,20.0,0.0
1626284760000,UTC+0900,2021-07-15 02:46:00,8.0,0.0
1626312300000,UTC+0900,2021-07-15 10:25:00,14.0,0.0
1626314100000,UTC+0900,2021-07-15 10:55:00,6.0,0.0
1626316200000,UTC+0900,2021-07-15 11:30:00,14.0,0.0
1626316260000,UTC+0900,2021-07-15 11:31:00,113.0,0.0
1626316320000,UTC+0900,2021-07-15 11:32:00,12.0,0.0
1626317280000,UTC+0900,2021-07-15 11:48:00,16.0,0.0
1626317340000,UTC+0900,2021-07-15 11:49:00,105.0,0.0
1626317400000,UTC+0900,2021-07-15 11:50:00,76.0,0.0
1626317460000,UTC+0900,2021-07-15 11:51:00,43.0,0.0
1626317520000,UTC+0900,2021-07-15 11:52:00,22.0,0.0
1626317580000,UTC+0900,2021-07-15 11:53:00,91.0,0.0
1626317640000,UTC+0900,2021-07-15 11:54:00,74.0,0.0
1626318840000,UTC+0900,2021-07-15 12:14:00,71.0,0.0
1626318900000,UTC+0900,2021-07-15 12:15:00,111.0,0.0
1626318960000,UTC+0900,2021-07-15 12:16:00,11.0,0.0
1626321900000,UTC+0900,2021-07-15 13:05:00,80.0,0.0
1626321960000,UTC+0900,2021-07-15 13:06:00,100.0,0.0
1626322080000,UTC+0900,2021-07-15 13:08:00,7.0,0.0
1626322560000,UTC+0900,2021-07-15 13:16:00,31.0,0.0
1626322620000,UTC+0900,2021-07-15 13:17:00,91.0,0.0
1626322680000,UTC+0900,2021-07-15 13:18:00,99.0,0.0
1626322740000,UTC+0900,2021-07-15 13:19:00,95.0,0.0
1626322800000,UTC+0900,2021-07-15 13:20:00,36.0,0.0
1626322860000,UTC+0900,2021-07-15 13:21:00,25.0,0.0
1626322920000,UTC+0900,2021-07-15 13:22:00,69.0,0.0
1626323940000,UTC+0900,2021-07-15 13:39:00,94.0,0.0
1626324000000,UTC+0900,2021-07-15 13:40:00,55.0,0.0
1626326160000,UTC+0900,2021-07-15 14:16:00,33.0,0.0
1626326400000,UTC+0900,2021-07-15 14:20:00,8.0,0.0
1626327060000,UTC+0900,2021-07-15 14:31:00,38.0,0.0
1626327780000,UTC+0900,2021-07-15 14:43:00,32.0,0.0
1626328620000,UTC+0900,2021-07-15 14:57:00,20.0,0.0
1626328680000,UTC+0900,2021-07-15 14:58:00,68.0,0.0
1626328740000,UTC+0900,2021-07-15 14:59:00,33.0,0.0
1626328800000,UTC+0900,2021-07-15 15:00:00,60.0,0.0
1626328860000,UTC+0900,2021-07-15 15:01:00,16.0,0.0
1626329040000,UTC+0900,2021-07-15 15:04:00,8.0,0.0
1626329460000,UTC+0900,2021-07-15 15:11:00,29.0,0.0
1626329520000,UTC+0900,2021-07-15 15:12:00,84.0,0.0
